sectors,year,temperature,regions,aogcm
4.0,2076,0.36689508,1.0,miroc-esm-chem_rcp8.5
4.0,2077,0.34701177,1.0,miroc-esm-chem_rcp8.5
4.0,2078,0.36899748,1.0,miroc-esm-chem_rcp8.5
4.0,2079,0.34025148,1.0,miroc-esm-chem_rcp8.5
4.0,2080,0.34762433,1.0,miroc-esm-chem_rcp8.5
4.0,2081,0.389132,1.0,miroc-esm-chem_rcp8.5
4.0,2082,0.38608077,1.0,miroc-esm-chem_rcp8.5
4.0,2083,0.38568687,1.0,miroc-esm-chem_rcp8.5
4.0,2084,0.3969472,1.0,miroc-esm-chem_rcp8.5
4.0,2085,0.39006302,1.0,miroc-esm-chem_rcp8.5
4.0,2086,0.40176463,1.0,miroc-esm-chem_rcp8.5
4.0,2087,0.42653725,1.0,miroc-esm-chem_rcp8.5
4.0,2088,0.42126563,1.0,miroc-esm-chem_rcp8.5
4.0,2089,0.43152267,1.0,miroc-esm-chem_rcp8.5
4.0,2090,0.43064702,1.0,miroc-esm-chem_rcp8.5
4.0,2091,0.43286029,1.0,miroc-esm-chem_rcp8.5
4.0,2092,0.4821839,1.0,miroc-esm-chem_rcp8.5
4.0,2093,0.49428177,1.0,miroc-esm-chem_rcp8.5
4.0,2094,0.47004998,1.0,miroc-esm-chem_rcp8.5
4.0,2095,0.4922365,1.0,miroc-esm-chem_rcp8.5
4.0,2096,0.5096049,1.0,miroc-esm-chem_rcp8.5
4.0,2097,0.512689,1.0,miroc-esm-chem_rcp8.5
4.0,2098,0.511052,1.0,miroc-esm-chem_rcp8.5
4.0,2099,0.51662916,1.0,miroc-esm-chem_rcp8.5
4.0,2100,0.51635957,1.0,miroc-esm-chem_rcp8.5
5.0,1995,-1.8331907,1.0,miroc-esm-chem_rcp8.5
5.0,1996,-1.8837075,1.0,miroc-esm-chem_rcp8.5
5.0,1997,-1.9030489,1.0,miroc-esm-chem_rcp8.5
5.0,1998,-1.8968269,1.0,miroc-esm-chem_rcp8.5
5.0,1999,-1.8313669,1.0,miroc-esm-chem_rcp8.5
5.0,2000,-1.7747673,1.0,miroc-esm-chem_rcp8.5
5.0,2001,-1.7553527,1.0,miroc-esm-chem_rcp8.5
5.0,2002,-1.7368242,1.0,miroc-esm-chem_rcp8.5
5.0,2003,-1.7988597,1.0,miroc-esm-chem_rcp8.5
5.0,2004,-1.8259906,1.0,miroc-esm-chem_rcp8.5
5.0,2005,-1.8223547,1.0,miroc-esm-chem_rcp8.5
5.0,2006,-1.8446125,1.0,miroc-esm-chem_rcp8.5
5.0,2007,-1.8192354,1.0,miroc-esm-chem_rcp8.5
5.0,2008,-1.7975992,1.0,miroc-esm-chem_rcp8.5
5.0,2009,-1.749183,1.0,miroc-esm-chem_rcp8.5
5.0,2010,-1.6925989,1.0,miroc-esm-chem_rcp8.5
5.0,2011,-1.6678245,1.0,miroc-esm-chem_rcp8.5
5.0,2012,-1.6536558,1.0,miroc-esm-chem_rcp8.5
5.0,2013,-1.6140832,1.0,miroc-esm-chem_rcp8.5
5.0,2014,-1.6299503,1.0,miroc-esm-chem_rcp8.5
5.0,2015,-1.6367902,1.0,miroc-esm-chem_rcp8.5
5.0,2016,-1.6496199,1.0,miroc-esm-chem_rcp8.5
5.0,2017,-1.6364249,1.0,miroc-esm-chem_rcp8.5
5.0,2018,-1.6707498,1.0,miroc-esm-chem_rcp8.5
5.0,2019,-1.7076936,1.0,miroc-esm-chem_rcp8.5
5.0,2020,-1.6909827,1.0,miroc-esm-chem_rcp8.5
5.0,2021,-1.6118294,1.0,miroc-esm-chem_rcp8.5
5.0,2022,-1.6196057,1.0,miroc-esm-chem_rcp8.5
5.0,2023,-1.6702435,1.0,miroc-esm-chem_rcp8.5
5.0,2024,-1.7370629,1.0,miroc-esm-chem_rcp8.5
5.0,2025,-1.7577196,1.0,miroc-esm-chem_rcp8.5
5.0,2026,-1.7761418,1.0,miroc-esm-chem_rcp8.5
5.0,2027,-1.7589782,1.0,miroc-esm-chem_rcp8.5
5.0,2028,-1.6829658,1.0,miroc-esm-chem_rcp8.5
5.0,2029,-1.6338581,1.0,miroc-esm-chem_rcp8.5
5.0,2030,-1.6254208,1.0,miroc-esm-chem_rcp8.5
5.0,2031,-1.6109148,1.0,miroc-esm-chem_rcp8.5
5.0,2032,-1.6330707,1.0,miroc-esm-chem_rcp8.5
5.0,2033,-1.688688,1.0,miroc-esm-chem_rcp8.5
5.0,2034,-1.739409,1.0,miroc-esm-chem_rcp8.5
5.0,2035,-1.714927,1.0,miroc-esm-chem_rcp8.5
5.0,2036,-1.7031084,1.0,miroc-esm-chem_rcp8.5
5.0,2037,-1.8141004,1.0,miroc-esm-chem_rcp8.5
5.0,2038,-1.8484483,1.0,miroc-esm-chem_rcp8.5
5.0,2039,-1.7474375,1.0,miroc-esm-chem_rcp8.5
5.0,2040,-1.6998309,1.0,miroc-esm-chem_rcp8.5
5.0,2041,-1.7416815,1.0,miroc-esm-chem_rcp8.5
5.0,2042,-1.7347306,1.0,miroc-esm-chem_rcp8.5
5.0,2043,-1.6972001,1.0,miroc-esm-chem_rcp8.5
5.0,2044,-1.6722113,1.0,miroc-esm-chem_rcp8.5
5.0,2045,-1.6754421,1.0,miroc-esm-chem_rcp8.5
5.0,2046,-1.6717737,1.0,miroc-esm-chem_rcp8.5
5.0,2047,-1.6101763,1.0,miroc-esm-chem_rcp8.5
5.0,2048,-1.5678316,1.0,miroc-esm-chem_rcp8.5
5.0,2049,-1.5999866,1.0,miroc-esm-chem_rcp8.5
5.0,2050,-1.6739012,1.0,miroc-esm-chem_rcp8.5
5.0,2051,-1.6951592,1.0,miroc-esm-chem_rcp8.5
5.0,2052,-1.7479511,1.0,miroc-esm-chem_rcp8.5
5.0,2053,-1.734875,1.0,miroc-esm-chem_rcp8.5
5.0,2054,-1.7204959,1.0,miroc-esm-chem_rcp8.5
5.0,2055,-1.6925658,1.0,miroc-esm-chem_rcp8.5
5.0,2056,-1.7284459,1.0,miroc-esm-chem_rcp8.5
5.0,2057,-1.7816302,1.0,miroc-esm-chem_rcp8.5
5.0,2058,-1.7708685,1.0,miroc-esm-chem_rcp8.5
5.0,2059,-1.6831614,1.0,miroc-esm-chem_rcp8.5
5.0,2060,-1.6254035,1.0,miroc-esm-chem_rcp8.5
5.0,2061,-1.6892545,1.0,miroc-esm-chem_rcp8.5
5.0,2062,-1.724328,1.0,miroc-esm-chem_rcp8.5
5.0,2063,-1.7851316,1.0,miroc-esm-chem_rcp8.5
5.0,2064,-1.7759153,1.0,miroc-esm-chem_rcp8.5
5.0,2065,-1.8009912,1.0,miroc-esm-chem_rcp8.5
5.0,2066,-1.7579234,1.0,miroc-esm-chem_rcp8.5
5.0,2067,-1.7140392,1.0,miroc-esm-chem_rcp8.5
5.0,2068,-1.7235427,1.0,miroc-esm-chem_rcp8.5
5.0,2069,-1.74673,1.0,miroc-esm-chem_rcp8.5
5.0,2070,-1.8183222,1.0,miroc-esm-chem_rcp8.5
5.0,2071,-1.7494822,1.0,miroc-esm-chem_rcp8.5
5.0,2072,-1.7342101,1.0,miroc-esm-chem_rcp8.5
5.0,2073,-1.7367903,1.0,miroc-esm-chem_rcp8.5
5.0,2074,-1.739008,1.0,miroc-esm-chem_rcp8.5
5.0,2075,-1.7385639,1.0,miroc-esm-chem_rcp8.5
5.0,2076,-1.8157654,1.0,miroc-esm-chem_rcp8.5
5.0,2077,-1.8237371,1.0,miroc-esm-chem_rcp8.5
5.0,2078,-1.9189191,1.0,miroc-esm-chem_rcp8.5
5.0,2079,-1.9214425,1.0,miroc-esm-chem_rcp8.5
5.0,2080,-1.8650243,1.0,miroc-esm-chem_rcp8.5
5.0,2081,-1.8108349,1.0,miroc-esm-chem_rcp8.5
5.0,2082,-1.7968841,1.0,miroc-esm-chem_rcp8.5
5.0,2083,-1.8121845,1.0,miroc-esm-chem_rcp8.5
5.0,2084,-1.7603345,1.0,miroc-esm-chem_rcp8.5
5.0,2085,-1.7969296,1.0,miroc-esm-chem_rcp8.5
5.0,2086,-1.7672654,1.0,miroc-esm-chem_rcp8.5
5.0,2087,-1.6411903,1.0,miroc-esm-chem_rcp8.5
5.0,2088,-1.6336734,1.0,miroc-esm-chem_rcp8.5
5.0,2089,-1.648609,1.0,miroc-esm-chem_rcp8.5
5.0,2090,-1.6640861,1.0,miroc-esm-chem_rcp8.5
5.0,2091,-1.5960807,1.0,miroc-esm-chem_rcp8.5
5.0,2092,-1.5459541,1.0,miroc-esm-chem_rcp8.5
5.0,2093,-1.6107987,1.0,miroc-esm-chem_rcp8.5
5.0,2094,-1.7270309,1.0,miroc-esm-chem_rcp8.5
5.0,2095,-1.5955269,1.0,miroc-esm-chem_rcp8.5
5.0,2096,-1.472891,1.0,miroc-esm-chem_rcp8.5
5.0,2097,-1.5133514,1.0,miroc-esm-chem_rcp8.5
5.0,2098,-1.5175508,1.0,miroc-esm-chem_rcp8.5
5.0,2099,-1.5783671,1.0,miroc-esm-chem_rcp8.5
5.0,2100,-1.6499339,1.0,miroc-esm-chem_rcp8.5
6.0,1995,-1.536144,2.0,miroc-esm-chem_rcp8.5
6.0,1996,-1.6038669,2.0,miroc-esm-chem_rcp8.5
6.0,1997,-1.640989,2.0,miroc-esm-chem_rcp8.5
6.0,1998,-1.6075537,2.0,miroc-esm-chem_rcp8.5
6.0,1999,-1.5660579,2.0,miroc-esm-chem_rcp8.5
6.0,2000,-1.5018184,2.0,miroc-esm-chem_rcp8.5
6.0,2001,-1.5862058,2.0,miroc-esm-chem_rcp8.5
6.0,2002,-1.5414755,2.0,miroc-esm-chem_rcp8.5
6.0,2003,-1.5428503,2.0,miroc-esm-chem_rcp8.5
6.0,2004,-1.5383804,2.0,miroc-esm-chem_rcp8.5
6.0,2005,-1.5001084,2.0,miroc-esm-chem_rcp8.5
6.0,2006,-1.5376633,2.0,miroc-esm-chem_rcp8.5
6.0,2007,-1.5701579,2.0,miroc-esm-chem_rcp8.5
6.0,2008,-1.5357693,2.0,miroc-esm-chem_rcp8.5
6.0,2009,-1.5588093,2.0,miroc-esm-chem_rcp8.5
6.0,2010,-1.5898124,2.0,miroc-esm-chem_rcp8.5
6.0,2011,-1.5363702,2.0,miroc-esm-chem_rcp8.5
6.0,2012,-1.4446474,2.0,miroc-esm-chem_rcp8.5
6.0,2013,-1.4816942,2.0,miroc-esm-chem_rcp8.5
6.0,2014,-1.4521813,2.0,miroc-esm-chem_rcp8.5
6.0,2015,-1.493538,2.0,miroc-esm-chem_rcp8.5
6.0,2016,-1.5209714,2.0,miroc-esm-chem_rcp8.5
6.0,2017,-1.5375979,2.0,miroc-esm-chem_rcp8.5
6.0,2018,-1.5075837,2.0,miroc-esm-chem_rcp8.5
6.0,2019,-1.4804927,2.0,miroc-esm-chem_rcp8.5
6.0,2020,-1.4223436,2.0,miroc-esm-chem_rcp8.5
6.0,2021,-1.3695143,2.0,miroc-esm-chem_rcp8.5
6.0,2022,-1.3859539,2.0,miroc-esm-chem_rcp8.5
6.0,2023,-1.4098046,2.0,miroc-esm-chem_rcp8.5
6.0,2024,-1.4104404,2.0,miroc-esm-chem_rcp8.5
6.0,2025,-1.4100671,2.0,miroc-esm-chem_rcp8.5
6.0,2026,-1.3931283,2.0,miroc-esm-chem_rcp8.5
6.0,2027,-1.327243,2.0,miroc-esm-chem_rcp8.5
6.0,2028,-1.3819185,2.0,miroc-esm-chem_rcp8.5
6.0,2029,-1.472584,2.0,miroc-esm-chem_rcp8.5
6.0,2030,-1.397815,2.0,miroc-esm-chem_rcp8.5
6.0,2031,-1.4527102,2.0,miroc-esm-chem_rcp8.5
6.0,2032,-1.3645136,2.0,miroc-esm-chem_rcp8.5
6.0,2033,-1.4779587,2.0,miroc-esm-chem_rcp8.5
6.0,2034,-1.5077399,2.0,miroc-esm-chem_rcp8.5
6.0,2035,-1.426313,2.0,miroc-esm-chem_rcp8.5
6.0,2036,-1.4558624,2.0,miroc-esm-chem_rcp8.5
6.0,2037,-1.388778,2.0,miroc-esm-chem_rcp8.5
6.0,2038,-1.3957202,2.0,miroc-esm-chem_rcp8.5
6.0,2039,-1.3954929,2.0,miroc-esm-chem_rcp8.5
6.0,2040,-1.4199289,2.0,miroc-esm-chem_rcp8.5
6.0,2041,-1.4356978,2.0,miroc-esm-chem_rcp8.5
6.0,2042,-1.4140996,2.0,miroc-esm-chem_rcp8.5
6.0,2043,-1.3781799,2.0,miroc-esm-chem_rcp8.5
6.0,2044,-1.2826791,2.0,miroc-esm-chem_rcp8.5
6.0,2045,-1.3863833,2.0,miroc-esm-chem_rcp8.5
6.0,2046,-1.3173832,2.0,miroc-esm-chem_rcp8.5
6.0,2047,-1.3415215,2.0,miroc-esm-chem_rcp8.5
6.0,2048,-1.3468825,2.0,miroc-esm-chem_rcp8.5
6.0,2049,-1.3199264,2.0,miroc-esm-chem_rcp8.5
6.0,2050,-1.2879902,2.0,miroc-esm-chem_rcp8.5
6.0,2051,-1.2093256,2.0,miroc-esm-chem_rcp8.5
6.0,2052,-1.3142716,2.0,miroc-esm-chem_rcp8.5
6.0,2053,-1.3277856,2.0,miroc-esm-chem_rcp8.5
6.0,2054,-1.312853,2.0,miroc-esm-chem_rcp8.5
6.0,2055,-1.3116953,2.0,miroc-esm-chem_rcp8.5
6.0,2056,-1.3115258,2.0,miroc-esm-chem_rcp8.5
6.0,2057,-1.3200378,2.0,miroc-esm-chem_rcp8.5
6.0,2058,-1.2996266,2.0,miroc-esm-chem_rcp8.5
6.0,2059,-1.2636892,2.0,miroc-esm-chem_rcp8.5
6.0,2060,-1.2086033,2.0,miroc-esm-chem_rcp8.5
6.0,2061,-1.2386569,2.0,miroc-esm-chem_rcp8.5
6.0,2062,-1.1818622,2.0,miroc-esm-chem_rcp8.5
6.0,2063,-1.1858805,2.0,miroc-esm-chem_rcp8.5
6.0,2064,-1.2648597,2.0,miroc-esm-chem_rcp8.5
6.0,2065,-1.2513031,2.0,miroc-esm-chem_rcp8.5
6.0,2066,-1.1837456,2.0,miroc-esm-chem_rcp8.5
6.0,2067,-1.11364,2.0,miroc-esm-chem_rcp8.5
6.0,2068,-1.0353988,2.0,miroc-esm-chem_rcp8.5
6.0,2069,-1.08,2.0,miroc-esm-chem_rcp8.5
6.0,2070,-1.1059575,2.0,miroc-esm-chem_rcp8.5
6.0,2071,-1.1372014,2.0,miroc-esm-chem_rcp8.5
6.0,2072,-1.1947337,2.0,miroc-esm-chem_rcp8.5
6.0,2073,-1.1766688,2.0,miroc-esm-chem_rcp8.5
6.0,2074,-1.1529341,2.0,miroc-esm-chem_rcp8.5
6.0,2075,-1.0681108,2.0,miroc-esm-chem_rcp8.5
6.0,2076,-1.126775,2.0,miroc-esm-chem_rcp8.5
6.0,2077,-1.0715841,2.0,miroc-esm-chem_rcp8.5
6.0,2078,-1.016119,2.0,miroc-esm-chem_rcp8.5
6.0,2079,-1.0312263,2.0,miroc-esm-chem_rcp8.5
6.0,2080,-1.036189,2.0,miroc-esm-chem_rcp8.5
6.0,2081,-1.037219,2.0,miroc-esm-chem_rcp8.5
6.0,2082,-1.0204043,2.0,miroc-esm-chem_rcp8.5
6.0,2083,-0.96904385,2.0,miroc-esm-chem_rcp8.5
6.0,2084,-0.9540142,2.0,miroc-esm-chem_rcp8.5
6.0,2085,-0.9908918,2.0,miroc-esm-chem_rcp8.5
6.0,2086,-1.0064476,2.0,miroc-esm-chem_rcp8.5
6.0,2087,-0.9493587,2.0,miroc-esm-chem_rcp8.5
6.0,2088,-0.9149617,2.0,miroc-esm-chem_rcp8.5
6.0,2089,-0.8713529,2.0,miroc-esm-chem_rcp8.5
6.0,2090,-0.8842618,2.0,miroc-esm-chem_rcp8.5
6.0,2091,-0.9166775,2.0,miroc-esm-chem_rcp8.5
6.0,2092,-0.8887894,2.0,miroc-esm-chem_rcp8.5
6.0,2093,-0.84946144,2.0,miroc-esm-chem_rcp8.5
6.0,2094,-0.8250109,2.0,miroc-esm-chem_rcp8.5
6.0,2095,-0.7660753,2.0,miroc-esm-chem_rcp8.5
6.0,2096,-0.78944194,2.0,miroc-esm-chem_rcp8.5
6.0,2097,-0.7736593,2.0,miroc-esm-chem_rcp8.5
6.0,2098,-0.6166674,2.0,miroc-esm-chem_rcp8.5
6.0,2099,-0.61654663,2.0,miroc-esm-chem_rcp8.5
6.0,2100,-0.64824075,2.0,miroc-esm-chem_rcp8.5
7.0,1995,-0.3632009,2.0,miroc-esm-chem_rcp8.5
7.0,1996,-0.33951095,2.0,miroc-esm-chem_rcp8.5
7.0,1997,-0.36955166,2.0,miroc-esm-chem_rcp8.5
7.0,1998,-0.3675608,2.0,miroc-esm-chem_rcp8.5
7.0,1999,-0.34728718,2.0,miroc-esm-chem_rcp8.5
7.0,2000,-0.31047702,2.0,miroc-esm-chem_rcp8.5
7.0,2001,-0.3035683,2.0,miroc-esm-chem_rcp8.5
7.0,2002,-0.28324056,2.0,miroc-esm-chem_rcp8.5
7.0,2003,-0.28354207,2.0,miroc-esm-chem_rcp8.5
7.0,2004,-0.24719107,2.0,miroc-esm-chem_rcp8.5
7.0,2005,-0.2476794,2.0,miroc-esm-chem_rcp8.5
7.0,2006,-0.26453924,2.0,miroc-esm-chem_rcp8.5
7.0,2007,-0.29548043,2.0,miroc-esm-chem_rcp8.5
7.0,2008,-0.25568154,2.0,miroc-esm-chem_rcp8.5
7.0,2009,-0.32834736,2.0,miroc-esm-chem_rcp8.5
7.0,2010,-0.3666047,2.0,miroc-esm-chem_rcp8.5
7.0,2011,-0.36867705,2.0,miroc-esm-chem_rcp8.5
7.0,2012,-0.38322422,2.0,miroc-esm-chem_rcp8.5
7.0,2013,-0.37653452,2.0,miroc-esm-chem_rcp8.5
7.0,2014,-0.35637343,2.0,miroc-esm-chem_rcp8.5
7.0,2015,-0.34588763,2.0,miroc-esm-chem_rcp8.5
7.0,2016,-0.34401447,2.0,miroc-esm-chem_rcp8.5
7.0,2017,-0.31406572,2.0,miroc-esm-chem_rcp8.5
7.0,2018,-0.26199278,2.0,miroc-esm-chem_rcp8.5
7.0,2019,-0.26032656,2.0,miroc-esm-chem_rcp8.5
7.0,2020,-0.24703854,2.0,miroc-esm-chem_rcp8.5
7.0,2021,-0.26261538,2.0,miroc-esm-chem_rcp8.5
7.0,2022,-0.25582796,2.0,miroc-esm-chem_rcp8.5
7.0,2023,-0.27970818,2.0,miroc-esm-chem_rcp8.5
7.0,2024,-0.27754638,2.0,miroc-esm-chem_rcp8.5
7.0,2025,-0.2987967,2.0,miroc-esm-chem_rcp8.5
7.0,2026,-0.30154938,2.0,miroc-esm-chem_rcp8.5
7.0,2027,-0.32314095,2.0,miroc-esm-chem_rcp8.5
7.0,2028,-0.3413386,2.0,miroc-esm-chem_rcp8.5
7.0,2029,-0.34303862,2.0,miroc-esm-chem_rcp8.5
7.0,2030,-0.30298382,2.0,miroc-esm-chem_rcp8.5
7.0,2031,-0.29599077,2.0,miroc-esm-chem_rcp8.5
7.0,2032,-0.3136443,2.0,miroc-esm-chem_rcp8.5
7.0,2033,-0.32684255,2.0,miroc-esm-chem_rcp8.5
7.0,2034,-0.31398892,2.0,miroc-esm-chem_rcp8.5
7.0,2035,-0.28326425,2.0,miroc-esm-chem_rcp8.5
7.0,2036,-0.2431498,2.0,miroc-esm-chem_rcp8.5
7.0,2037,-0.24306901,2.0,miroc-esm-chem_rcp8.5
7.0,2038,-0.2386366,2.0,miroc-esm-chem_rcp8.5
7.0,2039,-0.24335189,2.0,miroc-esm-chem_rcp8.5
7.0,2040,-0.22647011,2.0,miroc-esm-chem_rcp8.5
7.0,2041,-0.2458656,2.0,miroc-esm-chem_rcp8.5
7.0,2042,-0.24033552,2.0,miroc-esm-chem_rcp8.5
7.0,2043,-0.21845143,2.0,miroc-esm-chem_rcp8.5
7.0,2044,-0.21559395,2.0,miroc-esm-chem_rcp8.5
7.0,2045,-0.21316117,2.0,miroc-esm-chem_rcp8.5
7.0,2046,-0.22978774,2.0,miroc-esm-chem_rcp8.5
7.0,2047,-0.2394575,2.0,miroc-esm-chem_rcp8.5
7.0,2048,-0.14270127,2.0,miroc-esm-chem_rcp8.5
7.0,2049,-0.15557241,2.0,miroc-esm-chem_rcp8.5
7.0,2050,-0.20305292,2.0,miroc-esm-chem_rcp8.5
7.0,2051,-0.23202164,2.0,miroc-esm-chem_rcp8.5
7.0,2052,-0.22332492,2.0,miroc-esm-chem_rcp8.5
7.0,2053,-0.25137305,2.0,miroc-esm-chem_rcp8.5
7.0,2054,-0.25172588,2.0,miroc-esm-chem_rcp8.5
7.0,2055,-0.23964395,2.0,miroc-esm-chem_rcp8.5
7.0,2056,-0.1803854,2.0,miroc-esm-chem_rcp8.5
7.0,2057,-0.16619062,2.0,miroc-esm-chem_rcp8.5
7.0,2058,-0.15940316,2.0,miroc-esm-chem_rcp8.5
7.0,2059,-0.09776538,2.0,miroc-esm-chem_rcp8.5
7.0,2060,-0.093267985,2.0,miroc-esm-chem_rcp8.5
7.0,2061,-0.11540669,2.0,miroc-esm-chem_rcp8.5
7.0,2062,-0.11331944,2.0,miroc-esm-chem_rcp8.5
7.0,2063,-0.10328613,2.0,miroc-esm-chem_rcp8.5
7.0,2064,-0.10843111,2.0,miroc-esm-chem_rcp8.5
7.0,2065,-0.07503726,2.0,miroc-esm-chem_rcp8.5
7.0,2066,-0.079070635,2.0,miroc-esm-chem_rcp8.5
7.0,2067,-0.14371216,2.0,miroc-esm-chem_rcp8.5
7.0,2068,-0.14441587,2.0,miroc-esm-chem_rcp8.5
7.0,2069,-0.113762,2.0,miroc-esm-chem_rcp8.5
7.0,2070,-0.11204145,2.0,miroc-esm-chem_rcp8.5
7.0,2071,-0.09088539,2.0,miroc-esm-chem_rcp8.5
7.0,2072,-0.07997263,2.0,miroc-esm-chem_rcp8.5
7.0,2073,-0.025945246,2.0,miroc-esm-chem_rcp8.5
7.0,2074,-0.024857895,2.0,miroc-esm-chem_rcp8.5
7.0,2075,-0.015684355,2.0,miroc-esm-chem_rcp8.5
7.0,2076,-0.027559465,2.0,miroc-esm-chem_rcp8.5
7.0,2077,0.0045563695,2.0,miroc-esm-chem_rcp8.5
7.0,2078,0.018230215,2.0,miroc-esm-chem_rcp8.5
7.0,2079,0.045932047,2.0,miroc-esm-chem_rcp8.5
7.0,2080,0.031385258,2.0,miroc-esm-chem_rcp8.5
7.0,2081,0.051259242,2.0,miroc-esm-chem_rcp8.5
7.0,2082,0.10221797,2.0,miroc-esm-chem_rcp8.5
7.0,2083,0.07886552,2.0,miroc-esm-chem_rcp8.5
7.0,2084,0.095179826,2.0,miroc-esm-chem_rcp8.5
7.0,2085,0.120652035,2.0,miroc-esm-chem_rcp8.5
7.0,2086,0.12526895,2.0,miroc-esm-chem_rcp8.5
7.0,2087,0.17100783,2.0,miroc-esm-chem_rcp8.5
7.0,2088,0.17565481,2.0,miroc-esm-chem_rcp8.5
7.0,2089,0.21869843,2.0,miroc-esm-chem_rcp8.5
7.0,2090,0.20996398,2.0,miroc-esm-chem_rcp8.5
7.0,2091,0.15559104,2.0,miroc-esm-chem_rcp8.5
7.0,2092,0.16791773,2.0,miroc-esm-chem_rcp8.5
7.0,2093,0.22110896,2.0,miroc-esm-chem_rcp8.5
7.0,2094,0.26053175,2.0,miroc-esm-chem_rcp8.5
7.0,2095,0.26842788,2.0,miroc-esm-chem_rcp8.5
7.0,2096,0.3078542,2.0,miroc-esm-chem_rcp8.5
7.0,2097,0.35731283,2.0,miroc-esm-chem_rcp8.5
7.0,2098,0.30160412,2.0,miroc-esm-chem_rcp8.5
7.0,2099,0.2731005,2.0,miroc-esm-chem_rcp8.5
7.0,2100,0.26485786,2.0,miroc-esm-chem_rcp8.5
8.0,1995,-0.5091793,2.0,miroc-esm-chem_rcp8.5
8.0,1996,-0.5035568,2.0,miroc-esm-chem_rcp8.5
8.0,1997,-0.52500355,2.0,miroc-esm-chem_rcp8.5
8.0,1998,-0.55513656,2.0,miroc-esm-chem_rcp8.5
8.0,1999,-0.5242562,2.0,miroc-esm-chem_rcp8.5
8.0,2000,-0.505775,2.0,miroc-esm-chem_rcp8.5
8.0,2001,-0.5078626,2.0,miroc-esm-chem_rcp8.5
8.0,2002,-0.471617,2.0,miroc-esm-chem_rcp8.5
8.0,2003,-0.51828283,2.0,miroc-esm-chem_rcp8.5
8.0,2004,-0.50567085,2.0,miroc-esm-chem_rcp8.5
8.0,2005,-0.53093153,2.0,miroc-esm-chem_rcp8.5
8.0,2006,-0.54901284,2.0,miroc-esm-chem_rcp8.5
8.0,2007,-0.52419984,2.0,miroc-esm-chem_rcp8.5
8.0,2008,-0.4968884,2.0,miroc-esm-chem_rcp8.5
8.0,2009,-0.51653737,2.0,miroc-esm-chem_rcp8.5
8.0,2010,-0.4926674,2.0,miroc-esm-chem_rcp8.5
8.0,2011,-0.4920192,2.0,miroc-esm-chem_rcp8.5
8.0,2012,-0.4775412,2.0,miroc-esm-chem_rcp8.5
8.0,2013,-0.4881589,2.0,miroc-esm-chem_rcp8.5
8.0,2014,-0.4425479,2.0,miroc-esm-chem_rcp8.5
8.0,2015,-0.41668746,2.0,miroc-esm-chem_rcp8.5
8.0,2016,-0.4431062,2.0,miroc-esm-chem_rcp8.5
8.0,2017,-0.44168785,2.0,miroc-esm-chem_rcp8.5
8.0,2018,-0.40327808,2.0,miroc-esm-chem_rcp8.5
8.0,2019,-0.4139608,2.0,miroc-esm-chem_rcp8.5
8.0,2020,-0.39389896,2.0,miroc-esm-chem_rcp8.5
8.0,2021,-0.4064721,2.0,miroc-esm-chem_rcp8.5
8.0,2022,-0.40577734,2.0,miroc-esm-chem_rcp8.5
8.0,2023,-0.39047325,2.0,miroc-esm-chem_rcp8.5
8.0,2024,-0.3702113,2.0,miroc-esm-chem_rcp8.5
8.0,2025,-0.3948163,2.0,miroc-esm-chem_rcp8.5
8.0,2026,-0.3565512,2.0,miroc-esm-chem_rcp8.5
8.0,2027,-0.35637808,2.0,miroc-esm-chem_rcp8.5
8.0,2028,-0.35111067,2.0,miroc-esm-chem_rcp8.5
8.0,2029,-0.3271717,2.0,miroc-esm-chem_rcp8.5
8.0,2030,-0.3082286,2.0,miroc-esm-chem_rcp8.5
8.0,2031,-0.27867255,2.0,miroc-esm-chem_rcp8.5
8.0,2032,-0.21048883,2.0,miroc-esm-chem_rcp8.5
8.0,2033,-0.25036857,2.0,miroc-esm-chem_rcp8.5
8.0,2034,-0.27089465,2.0,miroc-esm-chem_rcp8.5
8.0,2035,-0.23437054,2.0,miroc-esm-chem_rcp8.5
8.0,2036,-0.25363967,2.0,miroc-esm-chem_rcp8.5
8.0,2037,-0.19983384,2.0,miroc-esm-chem_rcp8.5
8.0,2038,-0.22124517,2.0,miroc-esm-chem_rcp8.5
8.0,2039,-0.26304424,2.0,miroc-esm-chem_rcp8.5
8.0,2040,-0.24141061,2.0,miroc-esm-chem_rcp8.5
8.0,2041,-0.22587913,2.0,miroc-esm-chem_rcp8.5
8.0,2042,-0.2335261,2.0,miroc-esm-chem_rcp8.5
8.0,2043,-0.19448069,2.0,miroc-esm-chem_rcp8.5
8.0,2044,-0.16613498,2.0,miroc-esm-chem_rcp8.5
8.0,2045,-0.20100316,2.0,miroc-esm-chem_rcp8.5
8.0,2046,-0.15809809,2.0,miroc-esm-chem_rcp8.5
8.0,2047,-0.17898585,2.0,miroc-esm-chem_rcp8.5
8.0,2048,-0.14445414,2.0,miroc-esm-chem_rcp8.5
8.0,2049,-0.10089275,2.0,miroc-esm-chem_rcp8.5
8.0,2050,-0.08151716,2.0,miroc-esm-chem_rcp8.5
8.0,2051,-0.032589953,2.0,miroc-esm-chem_rcp8.5
8.0,2052,-0.07447513,2.0,miroc-esm-chem_rcp8.5
