sectors,year,mask,regions,aogcm
5.0,2000,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2001,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2002,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2003,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2004,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2005,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2006,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2007,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2008,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2009,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2010,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2011,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2012,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2013,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2014,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2015,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2016,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2017,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2018,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2019,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2020,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2021,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2022,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2023,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2024,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2025,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2026,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2027,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2028,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2029,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2030,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2031,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2032,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2033,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2034,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2035,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2036,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2037,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2038,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2039,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2040,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2041,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2042,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2043,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2044,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2045,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2046,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2047,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2048,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2049,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2050,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2051,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2052,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2053,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2054,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2055,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2056,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2057,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2058,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2059,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2060,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2061,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2062,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2063,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2064,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2065,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2066,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2067,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2068,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2069,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2070,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2071,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2072,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2073,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2074,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2075,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2076,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2077,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2078,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2079,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2080,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2081,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2082,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2083,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2084,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2085,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2086,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2087,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2088,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2089,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2090,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2091,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2092,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2093,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2094,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2095,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2096,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2097,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2098,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2099,0.0,1.0,miroc-esm-chem_rcp8.5
5.0,2100,0.0,1.0,miroc-esm-chem_rcp8.5
6.0,1995,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,1996,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,1997,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,1998,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,1999,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2000,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2001,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2002,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2003,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2004,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2005,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2006,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2007,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2008,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2009,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2010,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2011,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2012,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2013,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2014,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2015,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2016,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2017,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2018,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2019,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2020,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2021,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2022,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2023,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2024,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2025,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2026,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2027,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2028,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2029,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2030,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2031,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2032,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2033,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2034,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2035,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2036,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2037,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2038,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2039,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2040,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2041,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2042,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2043,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2044,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2045,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2046,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2047,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2048,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2049,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2050,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2051,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2052,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2053,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2054,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2055,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2056,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2057,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2058,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2059,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2060,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2061,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2062,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2063,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2064,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2065,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2066,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2067,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2068,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2069,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2070,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2071,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2072,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2073,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2074,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2075,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2076,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2077,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2078,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2079,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2080,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2081,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2082,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2083,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2084,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2085,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2086,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2087,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2088,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2089,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2090,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2091,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2092,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2093,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2094,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2095,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2096,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2097,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2098,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2099,0.0,2.0,miroc-esm-chem_rcp8.5
6.0,2100,0.0,2.0,miroc-esm-chem_rcp8.5
7.0,1995,0.0024714232,2.0,miroc-esm-chem_rcp8.5
7.0,1996,0.0029609664,2.0,miroc-esm-chem_rcp8.5
7.0,1997,0.0029609664,2.0,miroc-esm-chem_rcp8.5
7.0,1998,0.0029609664,2.0,miroc-esm-chem_rcp8.5
7.0,1999,0.0029609664,2.0,miroc-esm-chem_rcp8.5
7.0,2000,0.0029609664,2.0,miroc-esm-chem_rcp8.5
7.0,2001,0.002968862,2.0,miroc-esm-chem_rcp8.5
7.0,2002,0.002968862,2.0,miroc-esm-chem_rcp8.5
7.0,2003,0.0029846542,2.0,miroc-esm-chem_rcp8.5
7.0,2004,0.0037821338,2.0,miroc-esm-chem_rcp8.5
7.0,2005,0.0037821338,2.0,miroc-esm-chem_rcp8.5
7.0,2006,0.0038216105,2.0,miroc-esm-chem_rcp8.5
7.0,2007,0.0038374027,2.0,miroc-esm-chem_rcp8.5
7.0,2008,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2009,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2010,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2011,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2012,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2013,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2014,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2015,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2016,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2017,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2018,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2019,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2020,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2021,0.0046013277,2.0,miroc-esm-chem_rcp8.5
7.0,2022,0.004885581,2.0,miroc-esm-chem_rcp8.5
7.0,2023,0.004885581,2.0,miroc-esm-chem_rcp8.5
7.0,2024,0.004885581,2.0,miroc-esm-chem_rcp8.5
7.0,2025,0.00490532,2.0,miroc-esm-chem_rcp8.5
7.0,2026,0.005402761,2.0,miroc-esm-chem_rcp8.5
7.0,2027,0.005402761,2.0,miroc-esm-chem_rcp8.5
7.0,2028,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2029,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2030,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2031,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2032,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2033,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2034,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2035,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2036,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2037,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2038,0.005687017,2.0,miroc-esm-chem_rcp8.5
7.0,2039,0.0057107047,2.0,miroc-esm-chem_rcp8.5
7.0,2040,0.0057107047,2.0,miroc-esm-chem_rcp8.5
7.0,2041,0.0057107047,2.0,miroc-esm-chem_rcp8.5
7.0,2042,0.0061212913,2.0,miroc-esm-chem_rcp8.5
7.0,2043,0.006602942,2.0,miroc-esm-chem_rcp8.5
7.0,2044,0.0066108373,2.0,miroc-esm-chem_rcp8.5
7.0,2045,0.006626628,2.0,miroc-esm-chem_rcp8.5
7.0,2046,0.006626628,2.0,miroc-esm-chem_rcp8.5
7.0,2047,0.006626628,2.0,miroc-esm-chem_rcp8.5
7.0,2048,0.006679928,2.0,miroc-esm-chem_rcp8.5
7.0,2049,0.0071477597,2.0,miroc-esm-chem_rcp8.5
7.0,2050,0.007664927,2.0,miroc-esm-chem_rcp8.5
7.0,2051,0.007664927,2.0,miroc-esm-chem_rcp8.5
7.0,2052,0.007664927,2.0,miroc-esm-chem_rcp8.5
7.0,2053,0.007664927,2.0,miroc-esm-chem_rcp8.5
7.0,2054,0.007664927,2.0,miroc-esm-chem_rcp8.5
7.0,2055,0.008347925,2.0,miroc-esm-chem_rcp8.5
7.0,2056,0.010142269,2.0,miroc-esm-chem_rcp8.5
7.0,2057,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2058,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2059,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2060,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2061,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2062,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2063,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2064,0.011261505,2.0,miroc-esm-chem_rcp8.5
7.0,2065,0.011727365,2.0,miroc-esm-chem_rcp8.5
7.0,2066,0.0149785215,2.0,miroc-esm-chem_rcp8.5
7.0,2067,0.017517047,2.0,miroc-esm-chem_rcp8.5
7.0,2068,0.018881068,2.0,miroc-esm-chem_rcp8.5
7.0,2069,0.019496955,2.0,miroc-esm-chem_rcp8.5
7.0,2070,0.02190915,2.0,miroc-esm-chem_rcp8.5
7.0,2071,0.022132212,2.0,miroc-esm-chem_rcp8.5
7.0,2072,0.022929704,2.0,miroc-esm-chem_rcp8.5
7.0,2073,0.023719292,2.0,miroc-esm-chem_rcp8.5
7.0,2074,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2075,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2076,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2077,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2078,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2079,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2080,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2081,0.02374298,2.0,miroc-esm-chem_rcp8.5
7.0,2082,0.02375877,2.0,miroc-esm-chem_rcp8.5
7.0,2083,0.023792328,2.0,miroc-esm-chem_rcp8.5
7.0,2084,0.024763526,2.0,miroc-esm-chem_rcp8.5
7.0,2085,0.02643944,2.0,miroc-esm-chem_rcp8.5
7.0,2086,0.02860489,2.0,miroc-esm-chem_rcp8.5
7.0,2087,0.029805083,2.0,miroc-esm-chem_rcp8.5
7.0,2088,0.029852461,2.0,miroc-esm-chem_rcp8.5
7.0,2089,0.030152507,2.0,miroc-esm-chem_rcp8.5
7.0,2090,0.031088168,2.0,miroc-esm-chem_rcp8.5
7.0,2091,0.031984344,2.0,miroc-esm-chem_rcp8.5
7.0,2092,0.03269497,2.0,miroc-esm-chem_rcp8.5
7.0,2093,0.03269497,2.0,miroc-esm-chem_rcp8.5
7.0,2094,0.03275813,2.0,miroc-esm-chem_rcp8.5
7.0,2095,0.03275813,2.0,miroc-esm-chem_rcp8.5
7.0,2096,0.032813404,2.0,miroc-esm-chem_rcp8.5
7.0,2097,0.033212144,2.0,miroc-esm-chem_rcp8.5
7.0,2098,0.033701684,2.0,miroc-esm-chem_rcp8.5
7.0,2099,0.03370958,2.0,miroc-esm-chem_rcp8.5
7.0,2100,0.033993833,2.0,miroc-esm-chem_rcp8.5
8.0,1995,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,1996,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,1997,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,1998,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,1999,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2000,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2001,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2002,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2003,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2004,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2005,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2006,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2007,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2008,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2009,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2010,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2011,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2012,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2013,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2014,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2015,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2016,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2017,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2018,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2019,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2020,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2021,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2022,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2023,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2024,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2025,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2026,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2027,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2028,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2029,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2030,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2031,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2032,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2033,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2034,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2035,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2036,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2037,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2038,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2039,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2040,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2041,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2042,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2043,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2044,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2045,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2046,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2047,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2048,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2049,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2050,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2051,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2052,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2053,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2054,0.0,2.0,miroc-esm-chem_rcp8.5
8.0,2055,0.00032247,2.0,miroc-esm-chem_rcp8.5
8.0,2056,0.00032247,2.0,miroc-esm-chem_rcp8.5
8.0,2057,0.00032247,2.0,miroc-esm-chem_rcp8.5
8.0,2058,0.0005988785,2.0,miroc-esm-chem_rcp8.5
8.0,2059,0.0005988785,2.0,miroc-esm-chem_rcp8.5
8.0,2060,0.0006046379,2.0,miroc-esm-chem_rcp8.5
8.0,2061,0.0006046379,2.0,miroc-esm-chem_rcp8.5
8.0,2062,0.0006046379,2.0,miroc-esm-chem_rcp8.5
8.0,2063,0.00061039726,2.0,miroc-esm-chem_rcp8.5
8.0,2064,0.00061039726,2.0,miroc-esm-chem_rcp8.5
8.0,2065,0.0006219137,2.0,miroc-esm-chem_rcp8.5
8.0,2066,0.0006219137,2.0,miroc-esm-chem_rcp8.5
8.0,2067,0.0006276715,2.0,miroc-esm-chem_rcp8.5
8.0,2068,0.0009328742,2.0,miroc-esm-chem_rcp8.5
8.0,2069,0.0009559082,2.0,miroc-esm-chem_rcp8.5
8.0,2070,0.0009559082,2.0,miroc-esm-chem_rcp8.5
8.0,2071,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2072,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2073,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2074,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2075,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2076,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2077,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2078,0.0009616668,2.0,miroc-esm-chem_rcp8.5
8.0,2079,0.0009674247,2.0,miroc-esm-chem_rcp8.5
8.0,2080,0.0009962154,2.0,miroc-esm-chem_rcp8.5
8.0,2081,0.0013244485,2.0,miroc-esm-chem_rcp8.5
8.0,2082,0.0015950962,2.0,miroc-esm-chem_rcp8.5
8.0,2083,0.002689221,2.0,miroc-esm-chem_rcp8.5
8.0,2084,0.002689221,2.0,miroc-esm-chem_rcp8.5
8.0,2085,0.0029944186,2.0,miroc-esm-chem_rcp8.5
8.0,2086,0.0035760275,2.0,miroc-esm-chem_rcp8.5
8.0,2087,0.004157638,2.0,miroc-esm-chem_rcp8.5
8.0,2088,0.004157638,2.0,miroc-esm-chem_rcp8.5
8.0,2089,0.004186431,2.0,miroc-esm-chem_rcp8.5
8.0,2090,0.004186431,2.0,miroc-esm-chem_rcp8.5
8.0,2091,0.004186431,2.0,miroc-esm-chem_rcp8.5
8.0,2092,0.0044973902,2.0,miroc-esm-chem_rcp8.5
8.0,2093,0.004549218,2.0,miroc-esm-chem_rcp8.5
8.0,2094,0.004606802,2.0,miroc-esm-chem_rcp8.5
8.0,2095,0.004629838,2.0,miroc-esm-chem_rcp8.5
8.0,2096,0.004629838,2.0,miroc-esm-chem_rcp8.5
8.0,2097,0.0046355957,2.0,miroc-esm-chem_rcp8.5
8.0,2098,0.004860175,2.0,miroc-esm-chem_rcp8.5
8.0,2099,0.0054820986,2.0,miroc-esm-chem_rcp8.5
8.0,2100,0.0059830877,2.0,miroc-esm-chem_rcp8.5
9.0,1995,0.0,2.0,miroc-esm-chem_rcp8.5
9.0,1996,0.0,2.0,miroc-esm-chem_rcp8.5
9.0,1997,0.0,2.0,miroc-esm-chem_rcp8.5
9.0,1998,0.0,2.0,miroc-esm-chem_rcp8.5
9.0,1999,0.0,2.0,miroc-esm-chem_rcp8.5
9.0,2000,0.0,2.0,miroc-esm-chem_rcp8.5
