sectors,year,thermal_forcing,regions,aogcm
10.0,2018,2.2328584,2.0,cnrm-esm2-1_ssp585
10.0,2019,2.2093363,2.0,cnrm-esm2-1_ssp585
10.0,2020,2.1605358,2.0,cnrm-esm2-1_ssp585
10.0,2021,2.2389631,2.0,cnrm-esm2-1_ssp585
10.0,2022,2.2703228,2.0,cnrm-esm2-1_ssp585
10.0,2023,2.1947367,2.0,cnrm-esm2-1_ssp585
10.0,2024,2.163672,2.0,cnrm-esm2-1_ssp585
10.0,2025,2.2300522,2.0,cnrm-esm2-1_ssp585
10.0,2026,2.212204,2.0,cnrm-esm2-1_ssp585
10.0,2027,2.2621267,2.0,cnrm-esm2-1_ssp585
10.0,2028,2.2660542,2.0,cnrm-esm2-1_ssp585
10.0,2029,2.1843915,2.0,cnrm-esm2-1_ssp585
10.0,2030,2.2469847,2.0,cnrm-esm2-1_ssp585
10.0,2031,2.3151023,2.0,cnrm-esm2-1_ssp585
10.0,2032,2.3755162,2.0,cnrm-esm2-1_ssp585
10.0,2033,2.3766499,2.0,cnrm-esm2-1_ssp585
10.0,2034,2.381573,2.0,cnrm-esm2-1_ssp585
10.0,2035,2.297327,2.0,cnrm-esm2-1_ssp585
10.0,2036,2.2929347,2.0,cnrm-esm2-1_ssp585
10.0,2037,2.253706,2.0,cnrm-esm2-1_ssp585
10.0,2038,2.3581166,2.0,cnrm-esm2-1_ssp585
10.0,2039,2.2560222,2.0,cnrm-esm2-1_ssp585
10.0,2040,2.2461038,2.0,cnrm-esm2-1_ssp585
10.0,2041,2.2593393,2.0,cnrm-esm2-1_ssp585
10.0,2042,2.3828588,2.0,cnrm-esm2-1_ssp585
10.0,2043,2.314543,2.0,cnrm-esm2-1_ssp585
10.0,2044,2.3644676,2.0,cnrm-esm2-1_ssp585
10.0,2045,2.4022808,2.0,cnrm-esm2-1_ssp585
10.0,2046,2.3030353,2.0,cnrm-esm2-1_ssp585
10.0,2047,2.3246074,2.0,cnrm-esm2-1_ssp585
10.0,2048,2.2939909,2.0,cnrm-esm2-1_ssp585
10.0,2049,2.3267248,2.0,cnrm-esm2-1_ssp585
10.0,2050,2.3931575,2.0,cnrm-esm2-1_ssp585
10.0,2051,2.3336377,2.0,cnrm-esm2-1_ssp585
10.0,2052,2.374003,2.0,cnrm-esm2-1_ssp585
10.0,2053,2.3878717,2.0,cnrm-esm2-1_ssp585
10.0,2054,2.4544797,2.0,cnrm-esm2-1_ssp585
10.0,2055,2.3771584,2.0,cnrm-esm2-1_ssp585
10.0,2056,2.3560815,2.0,cnrm-esm2-1_ssp585
10.0,2057,2.5089533,2.0,cnrm-esm2-1_ssp585
10.0,2058,2.491237,2.0,cnrm-esm2-1_ssp585
10.0,2059,2.4831703,2.0,cnrm-esm2-1_ssp585
10.0,2060,2.486528,2.0,cnrm-esm2-1_ssp585
10.0,2061,2.4866874,2.0,cnrm-esm2-1_ssp585
10.0,2062,2.454837,2.0,cnrm-esm2-1_ssp585
10.0,2063,2.4184318,2.0,cnrm-esm2-1_ssp585
10.0,2064,2.5440872,2.0,cnrm-esm2-1_ssp585
10.0,2065,2.5416725,2.0,cnrm-esm2-1_ssp585
10.0,2066,2.5386515,2.0,cnrm-esm2-1_ssp585
10.0,2067,2.5873888,2.0,cnrm-esm2-1_ssp585
10.0,2068,2.570137,2.0,cnrm-esm2-1_ssp585
10.0,2069,2.6453896,2.0,cnrm-esm2-1_ssp585
10.0,2070,2.5878415,2.0,cnrm-esm2-1_ssp585
10.0,2071,2.594476,2.0,cnrm-esm2-1_ssp585
10.0,2072,2.650667,2.0,cnrm-esm2-1_ssp585
10.0,2073,2.6081092,2.0,cnrm-esm2-1_ssp585
10.0,2074,2.697284,2.0,cnrm-esm2-1_ssp585
10.0,2075,2.719483,2.0,cnrm-esm2-1_ssp585
10.0,2076,2.7014496,2.0,cnrm-esm2-1_ssp585
10.0,2077,2.6326406,2.0,cnrm-esm2-1_ssp585
10.0,2078,2.7068756,2.0,cnrm-esm2-1_ssp585
10.0,2079,2.731791,2.0,cnrm-esm2-1_ssp585
10.0,2080,2.7426145,2.0,cnrm-esm2-1_ssp585
10.0,2081,2.8252356,2.0,cnrm-esm2-1_ssp585
10.0,2082,2.7018209,2.0,cnrm-esm2-1_ssp585
10.0,2083,2.6209583,2.0,cnrm-esm2-1_ssp585
10.0,2084,2.7571046,2.0,cnrm-esm2-1_ssp585
10.0,2085,2.7932315,2.0,cnrm-esm2-1_ssp585
10.0,2086,2.8619676,2.0,cnrm-esm2-1_ssp585
10.0,2087,2.9729326,2.0,cnrm-esm2-1_ssp585
10.0,2088,2.884322,2.0,cnrm-esm2-1_ssp585
10.0,2089,2.78422,2.0,cnrm-esm2-1_ssp585
10.0,2090,2.8897123,2.0,cnrm-esm2-1_ssp585
10.0,2091,3.0504196,2.0,cnrm-esm2-1_ssp585
10.0,2092,2.9216113,2.0,cnrm-esm2-1_ssp585
10.0,2093,2.9292665,2.0,cnrm-esm2-1_ssp585
10.0,2094,2.9084556,2.0,cnrm-esm2-1_ssp585
10.0,2095,2.8530254,2.0,cnrm-esm2-1_ssp585
10.0,2096,2.9716349,2.0,cnrm-esm2-1_ssp585
10.0,2097,2.958605,2.0,cnrm-esm2-1_ssp585
10.0,2098,2.8946764,2.0,cnrm-esm2-1_ssp585
10.0,2099,2.8931732,2.0,cnrm-esm2-1_ssp585
10.0,2100,2.941183,2.0,cnrm-esm2-1_ssp585
11.0,1995,0.98357594,2.0,cnrm-esm2-1_ssp585
11.0,1996,1.0929307,2.0,cnrm-esm2-1_ssp585
11.0,1997,1.0021155,2.0,cnrm-esm2-1_ssp585
11.0,1998,1.1981853,2.0,cnrm-esm2-1_ssp585
11.0,1999,1.087904,2.0,cnrm-esm2-1_ssp585
11.0,2000,1.0723867,2.0,cnrm-esm2-1_ssp585
11.0,2001,1.1179221,2.0,cnrm-esm2-1_ssp585
11.0,2002,0.91137207,2.0,cnrm-esm2-1_ssp585
11.0,2003,0.897896,2.0,cnrm-esm2-1_ssp585
11.0,2004,0.99660933,2.0,cnrm-esm2-1_ssp585
11.0,2005,0.96524113,2.0,cnrm-esm2-1_ssp585
11.0,2006,1.0737662,2.0,cnrm-esm2-1_ssp585
11.0,2007,0.9644801,2.0,cnrm-esm2-1_ssp585
11.0,2008,1.1625421,2.0,cnrm-esm2-1_ssp585
11.0,2009,1.1923435,2.0,cnrm-esm2-1_ssp585
11.0,2010,0.957134,2.0,cnrm-esm2-1_ssp585
11.0,2011,1.1704023,2.0,cnrm-esm2-1_ssp585
11.0,2012,0.99083227,2.0,cnrm-esm2-1_ssp585
11.0,2013,0.96502495,2.0,cnrm-esm2-1_ssp585
11.0,2014,0.98343325,2.0,cnrm-esm2-1_ssp585
11.0,2015,0.9457109,2.0,cnrm-esm2-1_ssp585
11.0,2016,1.1345141,2.0,cnrm-esm2-1_ssp585
11.0,2017,0.98880684,2.0,cnrm-esm2-1_ssp585
11.0,2018,1.2067448,2.0,cnrm-esm2-1_ssp585
11.0,2019,1.0343478,2.0,cnrm-esm2-1_ssp585
11.0,2020,1.0165952,2.0,cnrm-esm2-1_ssp585
11.0,2021,1.2240846,2.0,cnrm-esm2-1_ssp585
11.0,2022,1.0968376,2.0,cnrm-esm2-1_ssp585
11.0,2023,1.0824566,2.0,cnrm-esm2-1_ssp585
11.0,2024,1.028774,2.0,cnrm-esm2-1_ssp585
11.0,2025,1.1346041,2.0,cnrm-esm2-1_ssp585
11.0,2026,1.100909,2.0,cnrm-esm2-1_ssp585
11.0,2027,1.0134053,2.0,cnrm-esm2-1_ssp585
11.0,2028,1.0687755,2.0,cnrm-esm2-1_ssp585
11.0,2029,1.144973,2.0,cnrm-esm2-1_ssp585
11.0,2030,1.2109454,2.0,cnrm-esm2-1_ssp585
11.0,2031,1.118104,2.0,cnrm-esm2-1_ssp585
11.0,2032,1.6080275,2.0,cnrm-esm2-1_ssp585
11.0,2033,1.1898999,2.0,cnrm-esm2-1_ssp585
11.0,2034,1.3903769,2.0,cnrm-esm2-1_ssp585
11.0,2035,1.0958945,2.0,cnrm-esm2-1_ssp585
11.0,2036,1.1499511,2.0,cnrm-esm2-1_ssp585
11.0,2037,1.3192347,2.0,cnrm-esm2-1_ssp585
11.0,2038,1.4093384,2.0,cnrm-esm2-1_ssp585
11.0,2039,1.1592983,2.0,cnrm-esm2-1_ssp585
11.0,2040,1.2443521,2.0,cnrm-esm2-1_ssp585
11.0,2041,1.2392441,2.0,cnrm-esm2-1_ssp585
11.0,2042,1.2104605,2.0,cnrm-esm2-1_ssp585
11.0,2043,1.1200439,2.0,cnrm-esm2-1_ssp585
11.0,2044,1.3527571,2.0,cnrm-esm2-1_ssp585
11.0,2045,1.6492294,2.0,cnrm-esm2-1_ssp585
11.0,2046,1.2850928,2.0,cnrm-esm2-1_ssp585
11.0,2047,1.1313775,2.0,cnrm-esm2-1_ssp585
11.0,2048,1.4384319,2.0,cnrm-esm2-1_ssp585
11.0,2049,1.338301,2.0,cnrm-esm2-1_ssp585
11.0,2050,1.1256659,2.0,cnrm-esm2-1_ssp585
11.0,2051,1.2327342,2.0,cnrm-esm2-1_ssp585
11.0,2052,1.4320918,2.0,cnrm-esm2-1_ssp585
11.0,2053,1.4328353,2.0,cnrm-esm2-1_ssp585
11.0,2054,1.3632319,2.0,cnrm-esm2-1_ssp585
11.0,2055,1.4179788,2.0,cnrm-esm2-1_ssp585
11.0,2056,1.2377098,2.0,cnrm-esm2-1_ssp585
11.0,2057,1.3221766,2.0,cnrm-esm2-1_ssp585
11.0,2058,1.4276557,2.0,cnrm-esm2-1_ssp585
11.0,2059,1.5894405,2.0,cnrm-esm2-1_ssp585
11.0,2060,1.5188433,2.0,cnrm-esm2-1_ssp585
11.0,2061,1.5653244,2.0,cnrm-esm2-1_ssp585
11.0,2062,1.4439911,2.0,cnrm-esm2-1_ssp585
11.0,2063,1.3628933,2.0,cnrm-esm2-1_ssp585
11.0,2064,1.7101693,2.0,cnrm-esm2-1_ssp585
11.0,2065,1.4863479,2.0,cnrm-esm2-1_ssp585
11.0,2066,1.653127,2.0,cnrm-esm2-1_ssp585
11.0,2067,1.9071,2.0,cnrm-esm2-1_ssp585
11.0,2068,1.8832576,2.0,cnrm-esm2-1_ssp585
11.0,2069,1.567074,2.0,cnrm-esm2-1_ssp585
11.0,2070,1.6373515,2.0,cnrm-esm2-1_ssp585
11.0,2071,1.6278552,2.0,cnrm-esm2-1_ssp585
11.0,2072,1.8713169,2.0,cnrm-esm2-1_ssp585
11.0,2073,1.7907286,2.0,cnrm-esm2-1_ssp585
11.0,2074,1.8555683,2.0,cnrm-esm2-1_ssp585
11.0,2075,1.8100423,2.0,cnrm-esm2-1_ssp585
11.0,2076,1.9562091,2.0,cnrm-esm2-1_ssp585
11.0,2077,1.7152438,2.0,cnrm-esm2-1_ssp585
11.0,2078,2.0028496,2.0,cnrm-esm2-1_ssp585
11.0,2079,1.886173,2.0,cnrm-esm2-1_ssp585
11.0,2080,2.0729945,2.0,cnrm-esm2-1_ssp585
11.0,2081,2.0918975,2.0,cnrm-esm2-1_ssp585
11.0,2082,1.9124787,2.0,cnrm-esm2-1_ssp585
11.0,2083,1.8689607,2.0,cnrm-esm2-1_ssp585
11.0,2084,1.8887868,2.0,cnrm-esm2-1_ssp585
11.0,2085,1.964981,2.0,cnrm-esm2-1_ssp585
11.0,2086,2.0434551,2.0,cnrm-esm2-1_ssp585
11.0,2087,2.042013,2.0,cnrm-esm2-1_ssp585
11.0,2088,2.0098894,2.0,cnrm-esm2-1_ssp585
11.0,2089,2.015783,2.0,cnrm-esm2-1_ssp585
11.0,2090,1.8966786,2.0,cnrm-esm2-1_ssp585
11.0,2091,2.3099792,2.0,cnrm-esm2-1_ssp585
11.0,2092,2.194341,2.0,cnrm-esm2-1_ssp585
11.0,2093,2.1500468,2.0,cnrm-esm2-1_ssp585
11.0,2094,2.0329635,2.0,cnrm-esm2-1_ssp585
11.0,2095,2.236718,2.0,cnrm-esm2-1_ssp585
11.0,2096,2.293341,2.0,cnrm-esm2-1_ssp585
11.0,2097,2.1576188,2.0,cnrm-esm2-1_ssp585
11.0,2098,2.3160884,2.0,cnrm-esm2-1_ssp585
11.0,2099,2.2366507,2.0,cnrm-esm2-1_ssp585
11.0,2100,2.203492,2.0,cnrm-esm2-1_ssp585
12.0,1995,3.0243378,2.0,cnrm-esm2-1_ssp585
12.0,1996,2.9448166,2.0,cnrm-esm2-1_ssp585
12.0,1997,2.9273252,2.0,cnrm-esm2-1_ssp585
12.0,1998,2.9273903,2.0,cnrm-esm2-1_ssp585
12.0,1999,2.937911,2.0,cnrm-esm2-1_ssp585
12.0,2000,2.9949672,2.0,cnrm-esm2-1_ssp585
12.0,2001,3.057205,2.0,cnrm-esm2-1_ssp585
12.0,2002,3.1034217,2.0,cnrm-esm2-1_ssp585
12.0,2003,3.058586,2.0,cnrm-esm2-1_ssp585
12.0,2004,3.0369496,2.0,cnrm-esm2-1_ssp585
12.0,2005,2.9646554,2.0,cnrm-esm2-1_ssp585
12.0,2006,3.044885,2.0,cnrm-esm2-1_ssp585
12.0,2007,3.1395268,2.0,cnrm-esm2-1_ssp585
12.0,2008,3.0960636,2.0,cnrm-esm2-1_ssp585
12.0,2009,3.054839,2.0,cnrm-esm2-1_ssp585
12.0,2010,3.057107,2.0,cnrm-esm2-1_ssp585
12.0,2011,3.0367036,2.0,cnrm-esm2-1_ssp585
12.0,2012,3.0705407,2.0,cnrm-esm2-1_ssp585
12.0,2013,3.0087793,2.0,cnrm-esm2-1_ssp585
12.0,2014,2.955703,2.0,cnrm-esm2-1_ssp585
12.0,2015,2.969,2.0,cnrm-esm2-1_ssp585
12.0,2016,3.0253625,2.0,cnrm-esm2-1_ssp585
12.0,2017,2.9788098,2.0,cnrm-esm2-1_ssp585
12.0,2018,2.974441,2.0,cnrm-esm2-1_ssp585
12.0,2019,2.954687,2.0,cnrm-esm2-1_ssp585
12.0,2020,2.9604201,2.0,cnrm-esm2-1_ssp585
12.0,2021,3.0213563,2.0,cnrm-esm2-1_ssp585
12.0,2022,2.998704,2.0,cnrm-esm2-1_ssp585
12.0,2023,3.054722,2.0,cnrm-esm2-1_ssp585
12.0,2024,3.0181952,2.0,cnrm-esm2-1_ssp585
12.0,2025,3.0063558,2.0,cnrm-esm2-1_ssp585
12.0,2026,3.0237596,2.0,cnrm-esm2-1_ssp585
12.0,2027,3.0392356,2.0,cnrm-esm2-1_ssp585
12.0,2028,3.1095788,2.0,cnrm-esm2-1_ssp585
12.0,2029,3.1071978,2.0,cnrm-esm2-1_ssp585
12.0,2030,3.0306718,2.0,cnrm-esm2-1_ssp585
12.0,2031,3.0569036,2.0,cnrm-esm2-1_ssp585
12.0,2032,3.118976,2.0,cnrm-esm2-1_ssp585
12.0,2033,3.1584446,2.0,cnrm-esm2-1_ssp585
12.0,2034,3.1233668,2.0,cnrm-esm2-1_ssp585
12.0,2035,3.0642016,2.0,cnrm-esm2-1_ssp585
12.0,2036,3.1645234,2.0,cnrm-esm2-1_ssp585
12.0,2037,3.222108,2.0,cnrm-esm2-1_ssp585
12.0,2038,3.20981,2.0,cnrm-esm2-1_ssp585
12.0,2039,3.2024379,2.0,cnrm-esm2-1_ssp585
12.0,2040,3.145477,2.0,cnrm-esm2-1_ssp585
12.0,2041,3.2002308,2.0,cnrm-esm2-1_ssp585
12.0,2042,3.2638543,2.0,cnrm-esm2-1_ssp585
12.0,2043,3.1586509,2.0,cnrm-esm2-1_ssp585
12.0,2044,3.1150897,2.0,cnrm-esm2-1_ssp585
12.0,2045,3.1461275,2.0,cnrm-esm2-1_ssp585
12.0,2046,3.2296965,2.0,cnrm-esm2-1_ssp585
12.0,2047,3.2239413,2.0,cnrm-esm2-1_ssp585
12.0,2048,3.258549,2.0,cnrm-esm2-1_ssp585
12.0,2049,3.343339,2.0,cnrm-esm2-1_ssp585
12.0,2050,3.3933794,2.0,cnrm-esm2-1_ssp585
12.0,2051,3.2949502,2.0,cnrm-esm2-1_ssp585
12.0,2052,3.2865114,2.0,cnrm-esm2-1_ssp585
12.0,2053,3.3322864,2.0,cnrm-esm2-1_ssp585
12.0,2054,3.3183484,2.0,cnrm-esm2-1_ssp585
12.0,2055,3.22432,2.0,cnrm-esm2-1_ssp585
12.0,2056,3.2491593,2.0,cnrm-esm2-1_ssp585
12.0,2057,3.2419465,2.0,cnrm-esm2-1_ssp585
12.0,2058,3.322234,2.0,cnrm-esm2-1_ssp585
12.0,2059,3.3306842,2.0,cnrm-esm2-1_ssp585
12.0,2060,3.3971615,2.0,cnrm-esm2-1_ssp585
12.0,2061,3.4451554,2.0,cnrm-esm2-1_ssp585
12.0,2062,3.3965235,2.0,cnrm-esm2-1_ssp585
12.0,2063,3.3174238,2.0,cnrm-esm2-1_ssp585
12.0,2064,3.3428316,2.0,cnrm-esm2-1_ssp585
12.0,2065,3.3826911,2.0,cnrm-esm2-1_ssp585
12.0,2066,3.2897892,2.0,cnrm-esm2-1_ssp585
12.0,2067,3.3230429,2.0,cnrm-esm2-1_ssp585
12.0,2068,3.4365032,2.0,cnrm-esm2-1_ssp585
12.0,2069,3.4254746,2.0,cnrm-esm2-1_ssp585
12.0,2070,3.4904552,2.0,cnrm-esm2-1_ssp585
12.0,2071,3.4344149,2.0,cnrm-esm2-1_ssp585
12.0,2072,3.3840756,2.0,cnrm-esm2-1_ssp585
12.0,2073,3.4586878,2.0,cnrm-esm2-1_ssp585
12.0,2074,3.437615,2.0,cnrm-esm2-1_ssp585
12.0,2075,3.4120362,2.0,cnrm-esm2-1_ssp585
12.0,2076,3.4238307,2.0,cnrm-esm2-1_ssp585
12.0,2077,3.5103047,2.0,cnrm-esm2-1_ssp585
12.0,2078,3.5016675,2.0,cnrm-esm2-1_ssp585
12.0,2079,3.517735,2.0,cnrm-esm2-1_ssp585
12.0,2080,3.5298073,2.0,cnrm-esm2-1_ssp585
12.0,2081,3.4788837,2.0,cnrm-esm2-1_ssp585
12.0,2082,3.52938,2.0,cnrm-esm2-1_ssp585
12.0,2083,3.565258,2.0,cnrm-esm2-1_ssp585
12.0,2084,3.6417644,2.0,cnrm-esm2-1_ssp585
12.0,2085,3.6122077,2.0,cnrm-esm2-1_ssp585
12.0,2086,3.6286669,2.0,cnrm-esm2-1_ssp585
12.0,2087,3.690374,2.0,cnrm-esm2-1_ssp585
12.0,2088,3.7213256,2.0,cnrm-esm2-1_ssp585
12.0,2089,3.6703906,2.0,cnrm-esm2-1_ssp585
12.0,2090,3.6830626,2.0,cnrm-esm2-1_ssp585
12.0,2091,3.7482917,2.0,cnrm-esm2-1_ssp585
12.0,2092,3.6914692,2.0,cnrm-esm2-1_ssp585
12.0,2093,3.7229085,2.0,cnrm-esm2-1_ssp585
12.0,2094,3.670267,2.0,cnrm-esm2-1_ssp585
12.0,2095,3.725141,2.0,cnrm-esm2-1_ssp585
12.0,2096,3.7144322,2.0,cnrm-esm2-1_ssp585
12.0,2097,3.7761784,2.0,cnrm-esm2-1_ssp585
12.0,2098,3.733452,2.0,cnrm-esm2-1_ssp585
12.0,2099,3.6983175,2.0,cnrm-esm2-1_ssp585
12.0,2100,3.7847686,2.0,cnrm-esm2-1_ssp585
13.0,1995,2.6294446,2.0,cnrm-esm2-1_ssp585
13.0,1996,2.639545,2.0,cnrm-esm2-1_ssp585
13.0,1997,2.6819708,2.0,cnrm-esm2-1_ssp585
13.0,1998,2.67357,2.0,cnrm-esm2-1_ssp585
13.0,1999,2.6773775,2.0,cnrm-esm2-1_ssp585
13.0,2000,2.6257286,2.0,cnrm-esm2-1_ssp585
13.0,2001,2.627504,2.0,cnrm-esm2-1_ssp585
13.0,2002,2.5751276,2.0,cnrm-esm2-1_ssp585
13.0,2003,2.556203,2.0,cnrm-esm2-1_ssp585
13.0,2004,2.623119,2.0,cnrm-esm2-1_ssp585
13.0,2005,2.6090076,2.0,cnrm-esm2-1_ssp585
13.0,2006,2.6607182,2.0,cnrm-esm2-1_ssp585
13.0,2007,2.67947,2.0,cnrm-esm2-1_ssp585
13.0,2008,2.725276,2.0,cnrm-esm2-1_ssp585
13.0,2009,2.638899,2.0,cnrm-esm2-1_ssp585
13.0,2010,2.6516097,2.0,cnrm-esm2-1_ssp585
13.0,2011,2.667303,2.0,cnrm-esm2-1_ssp585
13.0,2012,2.661626,2.0,cnrm-esm2-1_ssp585
13.0,2013,2.642439,2.0,cnrm-esm2-1_ssp585
13.0,2014,2.6310792,2.0,cnrm-esm2-1_ssp585
13.0,2015,2.68108,2.0,cnrm-esm2-1_ssp585
13.0,2016,2.737898,2.0,cnrm-esm2-1_ssp585
13.0,2017,2.6581557,2.0,cnrm-esm2-1_ssp585
13.0,2018,2.7600584,2.0,cnrm-esm2-1_ssp585
13.0,2019,2.7327442,2.0,cnrm-esm2-1_ssp585
13.0,2020,2.729415,2.0,cnrm-esm2-1_ssp585
13.0,2021,2.7609506,2.0,cnrm-esm2-1_ssp585
13.0,2022,2.7755601,2.0,cnrm-esm2-1_ssp585
13.0,2023,2.7468894,2.0,cnrm-esm2-1_ssp585
13.0,2024,2.7514925,2.0,cnrm-esm2-1_ssp585
13.0,2025,2.779783,2.0,cnrm-esm2-1_ssp585
13.0,2026,2.7554686,2.0,cnrm-esm2-1_ssp585
13.0,2027,2.7593763,2.0,cnrm-esm2-1_ssp585
13.0,2028,2.7729006,2.0,cnrm-esm2-1_ssp585
13.0,2029,2.7513382,2.0,cnrm-esm2-1_ssp585
13.0,2030,2.773217,2.0,cnrm-esm2-1_ssp585
13.0,2031,2.8254402,2.0,cnrm-esm2-1_ssp585
13.0,2032,2.7984047,2.0,cnrm-esm2-1_ssp585
13.0,2033,2.8376267,2.0,cnrm-esm2-1_ssp585
13.0,2034,2.8574786,2.0,cnrm-esm2-1_ssp585
13.0,2035,2.8777215,2.0,cnrm-esm2-1_ssp585
13.0,2036,2.8931768,2.0,cnrm-esm2-1_ssp585
13.0,2037,2.8534899,2.0,cnrm-esm2-1_ssp585
13.0,2038,2.845059,2.0,cnrm-esm2-1_ssp585
13.0,2039,2.8386445,2.0,cnrm-esm2-1_ssp585
13.0,2040,2.8354905,2.0,cnrm-esm2-1_ssp585
13.0,2041,2.8050835,2.0,cnrm-esm2-1_ssp585
13.0,2042,2.8600368,2.0,cnrm-esm2-1_ssp585
13.0,2043,2.8642254,2.0,cnrm-esm2-1_ssp585
13.0,2044,2.8850694,2.0,cnrm-esm2-1_ssp585
13.0,2045,2.9329414,2.0,cnrm-esm2-1_ssp585
13.0,2046,2.8689797,2.0,cnrm-esm2-1_ssp585
13.0,2047,2.8869956,2.0,cnrm-esm2-1_ssp585
13.0,2048,2.8886359,2.0,cnrm-esm2-1_ssp585
13.0,2049,2.900857,2.0,cnrm-esm2-1_ssp585
13.0,2050,2.9263937,2.0,cnrm-esm2-1_ssp585
13.0,2051,2.8889706,2.0,cnrm-esm2-1_ssp585
13.0,2052,2.901781,2.0,cnrm-esm2-1_ssp585
13.0,2053,2.9140763,2.0,cnrm-esm2-1_ssp585
13.0,2054,2.9525802,2.0,cnrm-esm2-1_ssp585
13.0,2055,2.9332843,2.0,cnrm-esm2-1_ssp585
13.0,2056,2.9397888,2.0,cnrm-esm2-1_ssp585
13.0,2057,3.043171,2.0,cnrm-esm2-1_ssp585
13.0,2058,3.024999,2.0,cnrm-esm2-1_ssp585
13.0,2059,3.0227137,2.0,cnrm-esm2-1_ssp585
13.0,2060,3.0303378,2.0,cnrm-esm2-1_ssp585
13.0,2061,3.0504794,2.0,cnrm-esm2-1_ssp585
13.0,2062,3.0562983,2.0,cnrm-esm2-1_ssp585
13.0,2063,3.0368402,2.0,cnrm-esm2-1_ssp585
13.0,2064,3.0801327,2.0,cnrm-esm2-1_ssp585
13.0,2065,3.0641186,2.0,cnrm-esm2-1_ssp585
13.0,2066,3.0847208,2.0,cnrm-esm2-1_ssp585
13.0,2067,3.1221974,2.0,cnrm-esm2-1_ssp585
13.0,2068,3.1215944,2.0,cnrm-esm2-1_ssp585
13.0,2069,3.1303794,2.0,cnrm-esm2-1_ssp585
13.0,2070,3.122649,2.0,cnrm-esm2-1_ssp585
13.0,2071,3.1783266,2.0,cnrm-esm2-1_ssp585
13.0,2072,3.175653,2.0,cnrm-esm2-1_ssp585
13.0,2073,3.145666,2.0,cnrm-esm2-1_ssp585
13.0,2074,3.186882,2.0,cnrm-esm2-1_ssp585
13.0,2075,3.2563226,2.0,cnrm-esm2-1_ssp585
13.0,2076,3.2479908,2.0,cnrm-esm2-1_ssp585
13.0,2077,3.2229893,2.0,cnrm-esm2-1_ssp585
13.0,2078,3.2169397,2.0,cnrm-esm2-1_ssp585
13.0,2079,3.2325127,2.0,cnrm-esm2-1_ssp585
13.0,2080,3.2448928,2.0,cnrm-esm2-1_ssp585
13.0,2081,3.3079708,2.0,cnrm-esm2-1_ssp585
13.0,2082,3.2686093,2.0,cnrm-esm2-1_ssp585
13.0,2083,3.205313,2.0,cnrm-esm2-1_ssp585
13.0,2084,3.2807565,2.0,cnrm-esm2-1_ssp585
13.0,2085,3.275885,2.0,cnrm-esm2-1_ssp585
13.0,2086,3.315366,2.0,cnrm-esm2-1_ssp585
13.0,2087,3.4262648,2.0,cnrm-esm2-1_ssp585
13.0,2088,3.4298637,2.0,cnrm-esm2-1_ssp585
13.0,2089,3.359168,2.0,cnrm-esm2-1_ssp585
13.0,2090,3.4323952,2.0,cnrm-esm2-1_ssp585
13.0,2091,3.498068,2.0,cnrm-esm2-1_ssp585
13.0,2092,3.4455333,2.0,cnrm-esm2-1_ssp585
13.0,2093,3.4548585,2.0,cnrm-esm2-1_ssp585
13.0,2094,3.4320498,2.0,cnrm-esm2-1_ssp585
13.0,2095,3.4127233,2.0,cnrm-esm2-1_ssp585
13.0,2096,3.4781804,2.0,cnrm-esm2-1_ssp585
13.0,2097,3.4669173,2.0,cnrm-esm2-1_ssp585
13.0,2098,3.4356372,2.0,cnrm-esm2-1_ssp585
13.0,2099,3.4606621,2.0,cnrm-esm2-1_ssp585
13.0,2100,3.4555986,2.0,cnrm-esm2-1_ssp585
14.0,1995,1.3773843,2.0,cnrm-esm2-1_ssp585
14.0,1996,1.4842608,2.0,cnrm-esm2-1_ssp585
14.0,1997,1.6337467,2.0,cnrm-esm2-1_ssp585
14.0,1998,1.7522166,2.0,cnrm-esm2-1_ssp585
14.0,1999,1.7687911,2.0,cnrm-esm2-1_ssp585
14.0,2000,1.7695618,2.0,cnrm-esm2-1_ssp585
14.0,2001,1.7565243,2.0,cnrm-esm2-1_ssp585
14.0,2002,1.6793942,2.0,cnrm-esm2-1_ssp585
14.0,2003,1.7005817,2.0,cnrm-esm2-1_ssp585
14.0,2004,1.7506568,2.0,cnrm-esm2-1_ssp585
14.0,2005,1.705093,2.0,cnrm-esm2-1_ssp585
14.0,2006,1.6964033,2.0,cnrm-esm2-1_ssp585
14.0,2007,1.7050945,2.0,cnrm-esm2-1_ssp585
14.0,2008,1.8562579,2.0,cnrm-esm2-1_ssp585
14.0,2009,1.8467604,2.0,cnrm-esm2-1_ssp585
14.0,2010,1.7963911,2.0,cnrm-esm2-1_ssp585
14.0,2011,1.7702467,2.0,cnrm-esm2-1_ssp585
14.0,2012,1.7956588,2.0,cnrm-esm2-1_ssp585
14.0,2013,1.8342842,2.0,cnrm-esm2-1_ssp585
14.0,2014,1.8085852,2.0,cnrm-esm2-1_ssp585
14.0,2015,1.8863883,2.0,cnrm-esm2-1_ssp585
14.0,2016,1.8838348,2.0,cnrm-esm2-1_ssp585
14.0,2017,1.8723682,2.0,cnrm-esm2-1_ssp585
14.0,2018,2.0034301,2.0,cnrm-esm2-1_ssp585
14.0,2019,2.0093358,2.0,cnrm-esm2-1_ssp585
