,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly
22444,14.0,2.0,2073,csiro_mk3_6_0_rcp85,34.234493,-0.5422687,2.033327,2.2829372e-06,3.5053534e-07,,1.9324018e-06,2.7528615
22445,14.0,2.0,2074,csiro_mk3_6_0_rcp85,34.220413,-0.5318692,2.0428572,4.942405e-06,8.30871e-08,,4.8593183e-06,3.2102032
22446,14.0,2.0,2075,csiro_mk3_6_0_rcp85,34.219555,-0.49304953,2.0816245,5.0174394e-06,2.9294338e-07,,4.7244957e-06,4.286504
22447,14.0,2.0,2076,csiro_mk3_6_0_rcp85,34.202007,-0.44105983,2.1326118,4.698001e-06,1.1878249e-06,,3.5101757e-06,4.7081466
22448,14.0,2.0,2077,csiro_mk3_6_0_rcp85,34.228634,-0.42219135,2.1530035,4.040256e-06,4.2121673e-07,,3.6190393e-06,3.2280936
22449,14.0,2.0,2078,csiro_mk3_6_0_rcp85,34.2335,-0.42137828,2.1540952,4.507919e-06,4.9218175e-07,,4.0157374e-06,4.0719776
22450,14.0,2.0,2079,csiro_mk3_6_0_rcp85,34.25215,-0.44091442,2.135628,3.8776625e-06,2.486049e-07,,3.6290573e-06,3.654719
22451,14.0,2.0,2080,csiro_mk3_6_0_rcp85,34.2161,-0.44442555,2.1300516,1.7839425e-06,6.8538276e-07,,1.0985597e-06,3.7068253
22452,14.0,2.0,2081,csiro_mk3_6_0_rcp85,34.216953,-0.43130216,2.143224,6.2340446e-06,9.931931e-07,,5.2408514e-06,5.6382756
22453,14.0,2.0,2082,csiro_mk3_6_0_rcp85,34.20969,-0.43767735,2.1364417,5.0086014e-06,8.346091e-07,,4.1739922e-06,4.7130923
22454,14.0,2.0,2083,csiro_mk3_6_0_rcp85,34.21208,-0.44375572,2.130504,2.748619e-06,1.7504269e-07,,2.5735762e-06,3.474843
22455,14.0,2.0,2084,csiro_mk3_6_0_rcp85,34.222115,-0.42341176,2.151417,5.733386e-06,7.650146e-07,,4.9683713e-06,4.4158745
22456,14.0,2.0,2085,csiro_mk3_6_0_rcp85,34.21639,-0.41874164,2.1557531,4.6779264e-06,9.1199286e-07,,3.7659336e-06,4.980099
22457,14.0,2.0,2086,csiro_mk3_6_0_rcp85,34.208572,-0.3884988,2.1855485,4.171577e-06,1.5553846e-06,,2.6161927e-06,5.2825027
22458,14.0,2.0,2087,csiro_mk3_6_0_rcp85,34.219055,-0.34976453,2.2248821,5.0929925e-06,1.1131182e-06,,3.9798747e-06,4.01454
22459,14.0,2.0,2088,csiro_mk3_6_0_rcp85,34.215805,-0.3434628,2.2309988,3.4052464e-06,8.935752e-07,,2.511671e-06,3.6825008
22460,14.0,2.0,2089,csiro_mk3_6_0_rcp85,34.209465,-0.3156341,2.2584648,4.16033e-06,1.9975264e-06,,2.1628034e-06,4.866157
22461,14.0,2.0,2090,csiro_mk3_6_0_rcp85,34.218903,-0.2769194,2.2977192,5.6832487e-06,1.4995738e-06,,4.1836747e-06,5.50082
22462,14.0,2.0,2091,csiro_mk3_6_0_rcp85,34.20451,-0.27947694,2.2943392,3.3827514e-06,1.3922222e-06,,1.9905292e-06,4.852146
22463,14.0,2.0,2092,csiro_mk3_6_0_rcp85,34.21439,-0.28351304,2.2908685,6.9771004e-06,1.0984603e-06,,5.87864e-06,5.721202
22464,14.0,2.0,2093,csiro_mk3_6_0_rcp85,34.22733,-0.22749919,2.3476224,6.017003e-06,2.5781362e-06,,3.438867e-06,7.120021
22465,14.0,2.0,2094,csiro_mk3_6_0_rcp85,34.21868,-0.27972645,2.2949002,2.9699813e-06,1.8722787e-06,,1.0977026e-06,4.6470942
22466,14.0,2.0,2095,csiro_mk3_6_0_rcp85,34.210415,-0.30800447,2.2661498,5.6075614e-06,8.7989235e-07,,4.727669e-06,4.708497
22467,14.0,2.0,2096,csiro_mk3_6_0_rcp85,34.203915,-0.28035995,2.2934227,3.7358682e-06,9.365754e-07,,2.7992928e-06,5.402694
22468,14.0,2.0,2097,csiro_mk3_6_0_rcp85,34.208076,-0.3094552,2.264565,5.3351487e-06,1.7116087e-06,,3.6235401e-06,5.8673635
22469,14.0,2.0,2098,csiro_mk3_6_0_rcp85,34.211414,-0.26109198,2.31312,5.2733585e-06,2.2326108e-06,,3.0407477e-06,6.965142
22470,14.0,2.0,2099,csiro_mk3_6_0_rcp85,34.214287,-0.24198999,2.3323874,5.62808e-06,1.959485e-06,,3.6685951e-06,5.938059
22471,14.0,2.0,2100,csiro_mk3_6_0_rcp85,34.22136,-0.26230538,2.3124745,5.693397e-06,1.4778656e-06,,4.215531e-06,5.932258
22472,15.0,2.0,1995,csiro_mk3_6_0_rcp85,34.59213,-0.25571045,2.3401217,-1.1112809e-06,1.353201e-07,,-1.2466011e-06,-0.8817208
22473,15.0,2.0,1996,csiro_mk3_6_0_rcp85,34.58686,-0.27099267,2.324538,1.1276065e-08,-2.1770495e-07,,2.2898101e-07,-0.26722
22474,15.0,2.0,1997,csiro_mk3_6_0_rcp85,34.587177,-0.26479274,2.3307562,8.5984e-07,-5.356915e-09,,8.651969e-07,0.1594575
22475,15.0,2.0,1998,csiro_mk3_6_0_rcp85,34.57972,-0.26305547,2.3320673,2.0925781e-06,1.2144535e-07,,1.9711326e-06,0.7657711
22476,15.0,2.0,1999,csiro_mk3_6_0_rcp85,34.580235,-0.25033003,2.3448224,2.6317585e-07,4.511146e-07,,-1.8793875e-07,0.71362144
22477,15.0,2.0,2000,csiro_mk3_6_0_rcp85,34.56708,-0.2572178,2.3372,-8.009733e-07,3.2224105e-07,,-1.1232144e-06,-0.20317094
22478,15.0,2.0,2001,csiro_mk3_6_0_rcp85,34.573116,-0.25684798,2.3379729,-2.1011193e-08,1.8636052e-07,,-2.0737171e-07,0.053488433
22479,15.0,2.0,2002,csiro_mk3_6_0_rcp85,34.571987,-0.2648223,2.330065,-1.149623e-06,4.200027e-07,,-1.5696257e-06,0.28883034
22480,15.0,2.0,2003,csiro_mk3_6_0_rcp85,34.574657,-0.24740374,2.3474293,-1.4148291e-07,-4.0144928e-07,,2.5996636e-07,-0.21404375
22481,15.0,2.0,2004,csiro_mk3_6_0_rcp85,34.576984,-0.2356158,2.3593507,-3.81316e-07,-8.816531e-08,,-2.931507e-07,0.7955107
22482,15.0,2.0,2005,csiro_mk3_6_0_rcp85,34.577164,-0.2328706,2.3621066,1.0162129e-06,-2.839757e-08,,1.0446105e-06,0.74996537
22483,15.0,2.0,2006,csiro_mk3_6_0_rcp85,34.587784,-0.22974531,2.3658397,3.4940175e-08,-3.5757145e-07,,3.9251162e-07,-0.3415602
22484,15.0,2.0,2007,csiro_mk3_6_0_rcp85,34.59662,-0.2284002,2.3676908,5.54187e-07,-2.3942864e-08,,5.781299e-07,0.73802185
22485,15.0,2.0,2008,csiro_mk3_6_0_rcp85,34.586117,-0.2339663,2.3615234,1.2040103e-06,-2.0278583e-07,,1.4067961e-06,0.863095
22486,15.0,2.0,2009,csiro_mk3_6_0_rcp85,34.58339,-0.23831373,2.3570197,-3.0751553e-07,4.9568765e-08,,-3.570843e-07,-0.62454027
22487,15.0,2.0,2010,csiro_mk3_6_0_rcp85,34.58914,-0.24218434,2.3534782,-4.6955932e-07,4.936534e-07,,-9.632126e-07,0.2079131
22488,15.0,2.0,2011,csiro_mk3_6_0_rcp85,34.58837,-0.2479821,2.3476355,-1.4364679e-06,1.1575761e-07,,-1.5522255e-06,-0.7551125
22489,15.0,2.0,2012,csiro_mk3_6_0_rcp85,34.586502,-0.26022282,2.335292,-3.6185818e-07,-2.9221266e-07,,-6.964551e-08,-1.0473381
22490,15.0,2.0,2013,csiro_mk3_6_0_rcp85,34.589848,-0.25674343,2.3390079,5.4258726e-07,-3.27443e-07,,8.7003025e-07,0.064674415
22491,15.0,2.0,2014,csiro_mk3_6_0_rcp85,34.59005,-0.253009,2.3430068,-3.977195e-07,-3.504341e-07,,-4.7285393e-08,-1.0656474
22492,15.0,2.0,2015,csiro_mk3_6_0_rcp85,34.590843,-0.2544833,2.3415797,1.4239249e-06,-1.9615986e-07,,1.6200847e-06,0.8371867
22493,15.0,2.0,2016,csiro_mk3_6_0_rcp85,34.586685,-0.25136667,2.3446584,7.7303446e-07,7.5063497e-07,,2.2399504e-08,1.1035954
22494,15.0,2.0,2017,csiro_mk3_6_0_rcp85,34.586533,-0.25375786,2.3419085,4.6055746e-07,6.713405e-07,,-2.1078306e-07,0.33645636
22495,15.0,2.0,2018,csiro_mk3_6_0_rcp85,34.575912,-0.24588744,2.349213,1.0739456e-06,3.739099e-07,,7.000357e-07,1.4739417
22496,15.0,2.0,2019,csiro_mk3_6_0_rcp85,34.572144,-0.2516859,2.3434756,4.1318026e-07,4.8748996e-07,,-7.430971e-08,0.64630604
22497,15.0,2.0,2020,csiro_mk3_6_0_rcp85,34.57478,-0.25194868,2.3433561,-4.9100294e-07,5.6828145e-07,,-1.0592844e-06,-0.1267905
22498,15.0,2.0,2021,csiro_mk3_6_0_rcp85,34.57729,-0.23329161,2.3617625,-3.822773e-07,6.5875923e-07,,-1.0410365e-06,0.23637985
22499,15.0,2.0,2022,csiro_mk3_6_0_rcp85,34.578316,-0.22901078,2.3660572,9.977394e-07,5.959155e-07,,4.018239e-07,0.2740944
22500,15.0,2.0,2023,csiro_mk3_6_0_rcp85,34.580868,-0.21303166,2.382267,2.8994139e-06,3.9817508e-07,,2.5012387e-06,1.5734818
22501,15.0,2.0,2024,csiro_mk3_6_0_rcp85,34.58857,-0.2049966,2.390861,1.7334325e-07,6.4742983e-07,,-4.7408656e-07,0.004314784
22502,15.0,2.0,2025,csiro_mk3_6_0_rcp85,34.583233,-0.24145499,2.3543818,3.8390692e-07,-4.4517296e-07,,8.2907985e-07,0.19680274
22503,15.0,2.0,2026,csiro_mk3_6_0_rcp85,34.57625,-0.25052214,2.3450859,-6.250469e-07,1.7628034e-07,,-8.013272e-07,0.08411528
22504,15.0,2.0,2027,csiro_mk3_6_0_rcp85,34.56676,-0.266066,2.3292866,-4.536781e-07,-1.3758606e-07,,-3.16092e-07,0.05370903
22505,15.0,2.0,2028,csiro_mk3_6_0_rcp85,34.567947,-0.2843464,2.3110423,-5.7223053e-07,1.6418828e-07,,-7.3641877e-07,-0.13279696
22506,15.0,2.0,2029,csiro_mk3_6_0_rcp85,34.56251,-0.30329692,2.292008,-9.036886e-07,-9.833902e-08,,-8.053496e-07,0.36177567
22507,15.0,2.0,2030,csiro_mk3_6_0_rcp85,34.574875,-0.29252207,2.303077,1.3308487e-06,1.5583808e-08,,1.3152649e-06,0.8360724
22508,15.0,2.0,2031,csiro_mk3_6_0_rcp85,34.57339,-0.26811066,2.3274791,2.3525035e-06,4.8613845e-07,,1.8663652e-06,2.4741182
22509,15.0,2.0,2032,csiro_mk3_6_0_rcp85,34.56653,-0.2637501,2.3316712,7.589436e-07,9.324369e-07,,-1.734933e-07,1.2563134
22510,15.0,2.0,2033,csiro_mk3_6_0_rcp85,34.573475,-0.27211457,2.3244736,-5.9868626e-07,7.45654e-07,,-1.3443403e-06,-0.52701676
22511,15.0,2.0,2034,csiro_mk3_6_0_rcp85,34.57386,-0.2807366,2.315957,2.5197664e-07,1.293406e-07,,1.2263605e-07,1.4106773
22512,15.0,2.0,2035,csiro_mk3_6_0_rcp85,34.57783,-0.25340468,2.3436205,7.865034e-07,6.488714e-07,,1.3763199e-07,1.5998858
22513,15.0,2.0,2036,csiro_mk3_6_0_rcp85,34.573303,-0.26272807,2.3340752,3.5721078e-07,7.5639866e-07,,-3.9918788e-07,0.683068
22514,15.0,2.0,2037,csiro_mk3_6_0_rcp85,34.564156,-0.25545588,2.3402169,1.4189949e-06,5.398544e-07,,8.791405e-07,1.4817355
22515,15.0,2.0,2038,csiro_mk3_6_0_rcp85,34.570137,-0.23089524,2.3655756,1.2784806e-06,8.0659254e-07,,4.7188806e-07,1.1486728
22516,15.0,2.0,2039,csiro_mk3_6_0_rcp85,34.56947,-0.22843906,2.369508,8.097698e-07,5.266216e-07,,2.831482e-07,1.5099918
22517,15.0,2.0,2040,csiro_mk3_6_0_rcp85,34.56665,-0.22077937,2.3765533,1.6708804e-06,9.868987e-07,,6.8398174e-07,2.7640333
22518,15.0,2.0,2041,csiro_mk3_6_0_rcp85,34.55965,-0.20784982,2.3879945,1.0695376e-06,9.84087e-07,,8.545052e-08,1.8886963
22519,15.0,2.0,2042,csiro_mk3_6_0_rcp85,34.556763,-0.20462507,2.3900418,8.2903927e-07,5.8853453e-07,,2.405047e-07,1.8647093
22520,15.0,2.0,2043,csiro_mk3_6_0_rcp85,34.56088,-0.20896609,2.3854861,1.2838946e-06,6.164177e-07,,6.6747685e-07,0.07431558
22521,15.0,2.0,2044,csiro_mk3_6_0_rcp85,34.576866,-0.19976294,2.3960319,1.2133825e-06,2.2097674e-07,,9.924057e-07,0.34741333
22522,15.0,2.0,2045,csiro_mk3_6_0_rcp85,34.57215,-0.20820108,2.3881297,-1.8521355e-08,6.5982067e-07,,-6.78342e-07,1.364225
22523,15.0,2.0,2046,csiro_mk3_6_0_rcp85,34.576996,-0.21636342,2.3809383,7.666195e-07,4.787658e-07,,2.878537e-07,-0.07825612
22524,15.0,2.0,2047,csiro_mk3_6_0_rcp85,34.573784,-0.20527163,2.3915396,9.119685e-07,4.9102795e-07,,4.2094058e-07,1.7803317
22525,15.0,2.0,2048,csiro_mk3_6_0_rcp85,34.56418,-0.19727713,2.3988671,7.402149e-07,8.5096076e-07,,-1.1074582e-07,1.5835791
22526,15.0,2.0,2049,csiro_mk3_6_0_rcp85,34.55986,-0.16951276,2.426515,2.0131595e-06,6.031603e-07,,1.4099992e-06,2.1121871
22527,15.0,2.0,2050,csiro_mk3_6_0_rcp85,34.55854,-0.14538454,2.4498649,2.941434e-06,9.18656e-07,,2.0227783e-06,3.920654
22528,15.0,2.0,2051,csiro_mk3_6_0_rcp85,34.55348,-0.1472355,2.4472637,5.0808444e-07,1.2498996e-06,,-7.4181514e-07,2.1440983
22529,15.0,2.0,2052,csiro_mk3_6_0_rcp85,34.5454,-0.15965118,2.4337006,4.8972925e-07,8.16001e-07,,-3.2627173e-07,1.5641036
22530,15.0,2.0,2053,csiro_mk3_6_0_rcp85,34.544548,-0.15674606,2.4364212,1.6119224e-06,2.6502968e-07,,1.3468926e-06,2.75153
22531,15.0,2.0,2054,csiro_mk3_6_0_rcp85,34.542908,-0.12683779,2.466282,5.053633e-07,7.760823e-07,,-2.7071897e-07,1.9650232
22532,15.0,2.0,2055,csiro_mk3_6_0_rcp85,34.52612,-0.13257265,2.4596848,1.551279e-06,8.244382e-07,,7.268407e-07,2.832943
22533,15.0,2.0,2056,csiro_mk3_6_0_rcp85,34.52525,-0.121281944,2.4713993,3.000469e-06,3.3028823e-07,,2.6701807e-06,3.3754427
22534,15.0,2.0,2057,csiro_mk3_6_0_rcp85,34.53855,-0.08773196,2.5053427,2.7970398e-06,4.705037e-07,,2.326536e-06,2.3958135
22535,15.0,2.0,2058,csiro_mk3_6_0_rcp85,34.54579,-0.075493045,2.5176933,3.1363338e-06,3.8640457e-07,,2.7499293e-06,2.3718255
22536,15.0,2.0,2059,csiro_mk3_6_0_rcp85,34.55159,-0.07737237,2.5162172,1.3153976e-06,3.9408343e-07,,9.213142e-07,1.8109305
22537,15.0,2.0,2060,csiro_mk3_6_0_rcp85,34.54725,-0.08372454,2.5101998,2.784228e-06,3.1499724e-07,,2.4692306e-06,2.8679147
22538,15.0,2.0,2061,csiro_mk3_6_0_rcp85,34.548756,-0.08715264,2.5068243,1.259512e-06,1.6213819e-07,,1.0973738e-06,1.2165586
22539,15.0,2.0,2062,csiro_mk3_6_0_rcp85,34.560085,-0.09643257,2.498001,3.9463453e-07,9.4377e-08,,3.002575e-07,1.753502
22540,15.0,2.0,2063,csiro_mk3_6_0_rcp85,34.54878,-0.10744732,2.486036,-2.2689711e-08,9.107916e-07,,-9.334813e-07,1.3884957
22541,15.0,2.0,2064,csiro_mk3_6_0_rcp85,34.54186,-0.13256706,2.4610465,8.85274e-07,6.2365365e-07,,2.6162033e-07,1.714719
22542,15.0,2.0,2065,csiro_mk3_6_0_rcp85,34.53766,-0.10831861,2.4851134,1.4482355e-06,4.4678012e-07,,1.0014554e-06,2.5103595
22543,15.0,2.0,2066,csiro_mk3_6_0_rcp85,34.549664,-0.09277615,2.5015976,3.769674e-06,2.3403578e-07,,3.5356384e-06,2.5531347
22544,15.0,2.0,2067,csiro_mk3_6_0_rcp85,34.552963,-0.069881,2.5259342,1.2612975e-06,7.791991e-07,,4.820983e-07,2.1374407
22545,15.0,2.0,2068,csiro_mk3_6_0_rcp85,34.555912,-0.06706527,2.5283368,1.1687151e-06,7.490618e-07,,4.1965325e-07,2.5494003
22546,15.0,2.0,2069,csiro_mk3_6_0_rcp85,34.5398,-0.06601504,2.527393,9.751828e-07,9.582428e-07,,1.6940067e-08,3.1346629
22547,15.0,2.0,2070,csiro_mk3_6_0_rcp85,34.53412,-0.08279392,2.5116105,2.5461777e-06,8.017086e-07,,1.744469e-06,2.9320173
22548,15.0,2.0,2071,csiro_mk3_6_0_rcp85,34.55014,-0.064422525,2.5306838,2.2452448e-06,4.76788e-07,,1.7684569e-06,2.4927266
22549,15.0,2.0,2072,csiro_mk3_6_0_rcp85,34.545597,-0.07105014,2.5243895,7.8401195e-07,7.193767e-07,,6.463523e-08,1.9431463
22550,15.0,2.0,2073,csiro_mk3_6_0_rcp85,34.5546,-0.06981684,2.5266678,1.8824893e-06,2.7434655e-07,,1.6081428e-06,2.3085802
22551,15.0,2.0,2074,csiro_mk3_6_0_rcp85,34.544357,-0.06445649,2.530424,7.9590194e-07,6.7006437e-07,,1.2583757e-07,2.994836
22552,15.0,2.0,2075,csiro_mk3_6_0_rcp85,34.538723,-0.06944298,2.5249326,8.155093e-07,8.1969154e-07,,-4.1822545e-09,2.1463497
22553,15.0,2.0,2076,csiro_mk3_6_0_rcp85,34.54458,-0.065848365,2.5285654,2.6452299e-06,3.2596856e-07,,2.3192613e-06,3.2989426
22554,15.0,2.0,2077,csiro_mk3_6_0_rcp85,34.554432,-0.057302102,2.53751,1.211096e-07,6.4788344e-07,,-5.267739e-07,1.4368641
22555,15.0,2.0,2078,csiro_mk3_6_0_rcp85,34.55401,-0.07579053,2.518632,2.191755e-06,1.8459949e-07,,2.0071554e-06,3.7113407
22556,15.0,2.0,2079,csiro_mk3_6_0_rcp85,34.54762,-0.08497423,2.5098639,7.295603e-07,6.1036866e-07,,1.1919171e-07,2.6355977
22557,15.0,2.0,2080,csiro_mk3_6_0_rcp85,34.543022,-0.08249585,2.5129733,2.0683315e-06,7.2939673e-07,,1.3389347e-06,3.4768538
22558,15.0,2.0,2081,csiro_mk3_6_0_rcp85,34.544018,-0.06338124,2.5327551,2.0931598e-06,6.974975e-07,,1.3956623e-06,3.2350824
22559,15.0,2.0,2082,csiro_mk3_6_0_rcp85,34.559975,-0.057395395,2.539882,1.8090622e-06,5.0852765e-07,,1.3005346e-06,2.75626
22560,15.0,2.0,2083,csiro_mk3_6_0_rcp85,34.560253,-0.045198165,2.551014,3.4099323e-06,3.3482937e-07,,3.075103e-06,3.4881036
22561,15.0,2.0,2084,csiro_mk3_6_0_rcp85,34.564075,-0.03158934,2.5644572,4.7740564e-06,5.687895e-07,,4.2052666e-06,4.1159654
22562,15.0,2.0,2085,csiro_mk3_6_0_rcp85,34.556007,-0.042516544,2.5540552,3.5923545e-06,5.1740125e-07,,3.0749532e-06,4.254651
22563,15.0,2.0,2086,csiro_mk3_6_0_rcp85,34.551563,-0.055204358,2.5429497,4.163538e-06,4.3183823e-07,,3.7316997e-06,4.569863
22564,15.0,2.0,2087,csiro_mk3_6_0_rcp85,34.53468,-0.0373596,2.5580735,2.4580902e-06,3.17688e-07,,2.1404023e-06,3.870103
22565,15.0,2.0,2088,csiro_mk3_6_0_rcp85,34.55416,0.0010047031,2.5962377,5.9170357e-06,3.8046934e-07,,5.5365663e-06,4.8578496
22566,15.0,2.0,2089,csiro_mk3_6_0_rcp85,34.564224,0.0008100249,2.597146,2.0559935e-06,7.794828e-07,,1.2765107e-06,3.5580115
22567,15.0,2.0,2090,csiro_mk3_6_0_rcp85,34.56689,-0.007994176,2.5893474,3.3495794e-06,7.084979e-07,,2.6410814e-06,4.161992
22568,15.0,2.0,2091,csiro_mk3_6_0_rcp85,34.568,-0.020002378,2.5779243,3.4659051e-06,3.5492022e-07,,3.1109848e-06,4.4463463
22569,15.0,2.0,2092,csiro_mk3_6_0_rcp85,34.571182,-0.027909813,2.572844,2.7975832e-06,5.270221e-07,,2.2705613e-06,4.264624
22570,15.0,2.0,2093,csiro_mk3_6_0_rcp85,34.56854,-0.048812438,2.5530543,2.1384014e-06,3.797526e-07,,1.7586488e-06,3.664253
22571,15.0,2.0,2094,csiro_mk3_6_0_rcp85,34.557484,-0.047855783,2.5534258,9.733637e-07,6.012895e-07,,3.7207428e-07,3.0244868
22572,15.0,2.0,2095,csiro_mk3_6_0_rcp85,34.55002,-0.057763968,2.5449774,2.4577612e-06,7.821053e-07,,1.6756559e-06,4.3064117
22573,15.0,2.0,2096,csiro_mk3_6_0_rcp85,34.53428,-0.050860226,2.550796,3.8253074e-06,6.2704726e-07,,3.1982602e-06,5.2731657
22574,15.0,2.0,2097,csiro_mk3_6_0_rcp85,34.539757,-0.0023540582,2.5965486,3.1924287e-06,5.882241e-07,,2.6042046e-06,4.1086884
22575,15.0,2.0,2098,csiro_mk3_6_0_rcp85,34.544453,0.028834712,2.6253276,2.8174027e-06,8.1357507e-07,,2.0038276e-06,3.3224964
22576,15.0,2.0,2099,csiro_mk3_6_0_rcp85,34.551117,0.022978134,2.6194773,5.214369e-06,4.466261e-07,,4.767743e-06,5.187966
22577,15.0,2.0,2100,csiro_mk3_6_0_rcp85,34.54206,0.03200263,2.6289992,2.3765178e-06,7.149241e-07,,1.6615938e-06,4.558087
22578,16.0,3.0,1995,csiro_mk3_6_0_rcp85,34.596382,-0.6258672,1.9704622,-8.6166744e-07,1.5929089e-09,,-8.6326037e-07,-0.3468076
22579,16.0,3.0,1996,csiro_mk3_6_0_rcp85,34.592712,-0.6502442,1.9458568,-2.3757052e-07,3.2469913e-08,,-2.7004043e-07,0.43346736
22580,16.0,3.0,1997,csiro_mk3_6_0_rcp85,34.58978,-0.6578943,1.9380383,-1.6277395e-06,-9.083065e-08,,-1.5369088e-06,-0.6008367
22581,16.0,3.0,1998,csiro_mk3_6_0_rcp85,34.58765,-0.6532047,1.942607,-7.4124847e-07,4.4197357e-08,,-7.854458e-07,-1.0303198
22582,16.0,3.0,1999,csiro_mk3_6_0_rcp85,34.58507,-0.64413416,1.9515344,1.9865483e-06,5.2554125e-08,,1.9339943e-06,1.215263
22583,16.0,3.0,2000,csiro_mk3_6_0_rcp85,34.561237,-0.64456594,1.9497341,1.2714792e-06,7.135352e-08,,1.2001256e-06,0.7338877
22584,16.0,3.0,2001,csiro_mk3_6_0_rcp85,34.56941,-0.6357413,1.9590687,-2.4219166e-06,-5.0532143e-09,,-2.4168635e-06,-1.0486333
22585,16.0,3.0,2002,csiro_mk3_6_0_rcp85,34.566097,-0.6474073,1.9475381,1.1037532e-06,1.8966223e-07,,9.14091e-07,0.3142824
22586,16.0,3.0,2003,csiro_mk3_6_0_rcp85,34.56889,-0.61544704,1.9793055,1.4095355e-06,-6.365484e-08,,1.4731903e-06,0.5925273
22587,16.0,3.0,2004,csiro_mk3_6_0_rcp85,34.572983,-0.5901843,2.0047896,9.997323e-07,7.661202e-08,,9.231203e-07,1.443379
22588,16.0,3.0,2005,csiro_mk3_6_0_rcp85,34.5781,-0.5853641,2.009902,1.693664e-06,7.686895e-09,,1.685977e-06,1.0947987
22589,16.0,3.0,2006,csiro_mk3_6_0_rcp85,34.591724,-0.5951229,2.0009227,-1.7518247e-06,-1.2402269e-07,,-1.627802e-06,-1.0687515
22590,16.0,3.0,2007,csiro_mk3_6_0_rcp85,34.608456,-0.6116732,1.9853302,-1.5856251e-07,2.8889671e-08,,-1.8745219e-07,0.30732444
22591,16.0,3.0,2008,csiro_mk3_6_0_rcp85,34.59527,-0.6391602,1.9570878,1.641529e-06,1.7761968e-08,,1.623767e-06,1.0312728
22592,16.0,3.0,2009,csiro_mk3_6_0_rcp85,34.581814,-0.6657039,1.9297733,-2.137278e-06,-9.35498e-08,,-2.0437283e-06,-1.4790516
22593,16.0,3.0,2010,csiro_mk3_6_0_rcp85,34.59371,-0.6699567,1.9262013,1.8219126e-07,-7.093204e-09,,1.8928446e-07,-0.6358356
22594,16.0,3.0,2011,csiro_mk3_6_0_rcp85,34.583267,-0.6998713,1.8956885,1.9764827e-06,-1.141013e-08,,1.987893e-06,1.0246853
22595,16.0,3.0,2012,csiro_mk3_6_0_rcp85,34.570602,-0.72792524,1.8669128,3.539861e-07,-1.3869415e-07,,4.926803e-07,-0.4395707
22596,16.0,3.0,2013,csiro_mk3_6_0_rcp85,34.577045,-0.73116016,1.8640796,-5.509958e-07,3.5090768e-08,,-5.860866e-07,-0.50143194
22597,16.0,3.0,2014,csiro_mk3_6_0_rcp85,34.5828,-0.7311078,1.8645203,-2.1300973e-06,-2.3562674e-08,,-2.1065346e-06,-1.0396464
22598,16.0,3.0,2015,csiro_mk3_6_0_rcp85,34.589664,-0.73034066,1.8656857,-1.412493e-06,3.615807e-08,,-1.4486511e-06,-0.28921413
22599,16.0,3.0,2016,csiro_mk3_6_0_rcp85,34.587437,-0.7281808,1.8677224,-2.9165867e-07,-3.1721488e-08,,-2.5993717e-07,-0.5634543
22600,16.0,3.0,2017,csiro_mk3_6_0_rcp85,34.584126,-0.7228888,1.8727441,-7.616237e-07,-5.4287668e-08,,-7.07336e-07,-0.9243215
22601,16.0,3.0,2018,csiro_mk3_6_0_rcp85,34.561188,-0.7242432,1.8700998,2.13379e-06,1.388274e-08,,2.1199073e-06,1.1731895
22602,16.0,3.0,2019,csiro_mk3_6_0_rcp85,34.552303,-0.7421134,1.8521981,8.256328e-07,9.658224e-08,,7.290506e-07,1.2079383
22603,16.0,3.0,2020,csiro_mk3_6_0_rcp85,34.55632,-0.73046607,1.8639921,-1.8311766e-07,-5.5215054e-08,,-1.2790262e-07,-0.32894942
22604,16.0,3.0,2021,csiro_mk3_6_0_rcp85,34.562332,-0.6934316,1.9009807,1.8764983e-06,5.841036e-08,,1.818088e-06,0.21935405
22605,16.0,3.0,2022,csiro_mk3_6_0_rcp85,34.564518,-0.6819431,1.9126247,-7.7403854e-07,2.4620801e-08,,-7.986593e-07,-0.097151205
22606,16.0,3.0,2023,csiro_mk3_6_0_rcp85,34.568535,-0.6788124,1.9161055,-5.3729144e-07,5.282392e-08,,-5.901154e-07,-0.6363228
22607,16.0,3.0,2024,csiro_mk3_6_0_rcp85,34.57443,-0.6767617,1.9185294,1.8023981e-06,-1.2928398e-07,,1.931682e-06,0.49820134
22608,16.0,3.0,2025,csiro_mk3_6_0_rcp85,34.565872,-0.7120544,1.8828149,-3.3078317e-07,3.457318e-08,,-3.6535633e-07,0.75318885
22609,16.0,3.0,2026,csiro_mk3_6_0_rcp85,34.55502,-0.73739517,1.8569871,1.0624092e-06,-5.1692123e-08,,1.1141013e-06,0.98629785
22610,16.0,3.0,2027,csiro_mk3_6_0_rcp85,34.537003,-0.76021725,1.833352,2.0850948e-06,2.4540705e-09,,2.0826408e-06,1.4698342
22611,16.0,3.0,2028,csiro_mk3_6_0_rcp85,34.537933,-0.7722485,1.8213216,4.265205e-07,-8.506599e-08,,5.115865e-07,-0.08343471
22612,16.0,3.0,2029,csiro_mk3_6_0_rcp85,34.52871,-0.78231055,1.8110822,1.4556649e-06,-1.7613113e-08,,1.4732781e-06,0.93074244
