sectors,year,salinity,regions,aogcm
9.0,2040,34.23263,2.0,miroc-esm-chem_rcp8.5
9.0,2041,34.231525,2.0,miroc-esm-chem_rcp8.5
9.0,2042,34.2353,2.0,miroc-esm-chem_rcp8.5
9.0,2043,34.234406,2.0,miroc-esm-chem_rcp8.5
9.0,2044,34.258137,2.0,miroc-esm-chem_rcp8.5
9.0,2045,34.24169,2.0,miroc-esm-chem_rcp8.5
9.0,2046,34.194836,2.0,miroc-esm-chem_rcp8.5
9.0,2047,34.19849,2.0,miroc-esm-chem_rcp8.5
9.0,2048,34.219833,2.0,miroc-esm-chem_rcp8.5
9.0,2049,34.228024,2.0,miroc-esm-chem_rcp8.5
9.0,2050,34.20518,2.0,miroc-esm-chem_rcp8.5
9.0,2051,34.18018,2.0,miroc-esm-chem_rcp8.5
9.0,2052,34.18081,2.0,miroc-esm-chem_rcp8.5
9.0,2053,34.17859,2.0,miroc-esm-chem_rcp8.5
9.0,2054,34.167297,2.0,miroc-esm-chem_rcp8.5
9.0,2055,34.18859,2.0,miroc-esm-chem_rcp8.5
9.0,2056,34.20896,2.0,miroc-esm-chem_rcp8.5
9.0,2057,34.18236,2.0,miroc-esm-chem_rcp8.5
9.0,2058,34.192554,2.0,miroc-esm-chem_rcp8.5
9.0,2059,34.213673,2.0,miroc-esm-chem_rcp8.5
9.0,2060,34.2106,2.0,miroc-esm-chem_rcp8.5
9.0,2061,34.201744,2.0,miroc-esm-chem_rcp8.5
9.0,2062,34.2037,2.0,miroc-esm-chem_rcp8.5
9.0,2063,34.20127,2.0,miroc-esm-chem_rcp8.5
9.0,2064,34.20076,2.0,miroc-esm-chem_rcp8.5
9.0,2065,34.200424,2.0,miroc-esm-chem_rcp8.5
9.0,2066,34.177116,2.0,miroc-esm-chem_rcp8.5
9.0,2067,34.154713,2.0,miroc-esm-chem_rcp8.5
9.0,2068,34.180653,2.0,miroc-esm-chem_rcp8.5
9.0,2069,34.189877,2.0,miroc-esm-chem_rcp8.5
9.0,2070,34.215256,2.0,miroc-esm-chem_rcp8.5
9.0,2071,34.195183,2.0,miroc-esm-chem_rcp8.5
9.0,2072,34.176632,2.0,miroc-esm-chem_rcp8.5
9.0,2073,34.173546,2.0,miroc-esm-chem_rcp8.5
9.0,2074,34.173862,2.0,miroc-esm-chem_rcp8.5
9.0,2075,34.182446,2.0,miroc-esm-chem_rcp8.5
9.0,2076,34.189545,2.0,miroc-esm-chem_rcp8.5
9.0,2077,34.178864,2.0,miroc-esm-chem_rcp8.5
9.0,2078,34.16689,2.0,miroc-esm-chem_rcp8.5
9.0,2079,34.17842,2.0,miroc-esm-chem_rcp8.5
9.0,2080,34.15313,2.0,miroc-esm-chem_rcp8.5
9.0,2081,34.1607,2.0,miroc-esm-chem_rcp8.5
9.0,2082,34.15402,2.0,miroc-esm-chem_rcp8.5
9.0,2083,34.133415,2.0,miroc-esm-chem_rcp8.5
9.0,2084,34.16136,2.0,miroc-esm-chem_rcp8.5
9.0,2085,34.148796,2.0,miroc-esm-chem_rcp8.5
9.0,2086,34.11376,2.0,miroc-esm-chem_rcp8.5
9.0,2087,34.101425,2.0,miroc-esm-chem_rcp8.5
9.0,2088,34.125423,2.0,miroc-esm-chem_rcp8.5
9.0,2089,34.156017,2.0,miroc-esm-chem_rcp8.5
9.0,2090,34.1154,2.0,miroc-esm-chem_rcp8.5
9.0,2091,34.11789,2.0,miroc-esm-chem_rcp8.5
9.0,2092,34.111782,2.0,miroc-esm-chem_rcp8.5
9.0,2093,34.08829,2.0,miroc-esm-chem_rcp8.5
9.0,2094,34.08224,2.0,miroc-esm-chem_rcp8.5
9.0,2095,34.073116,2.0,miroc-esm-chem_rcp8.5
9.0,2096,34.08239,2.0,miroc-esm-chem_rcp8.5
9.0,2097,34.101887,2.0,miroc-esm-chem_rcp8.5
9.0,2098,34.115456,2.0,miroc-esm-chem_rcp8.5
9.0,2099,34.116665,2.0,miroc-esm-chem_rcp8.5
9.0,2100,34.05547,2.0,miroc-esm-chem_rcp8.5
10.0,1995,34.395054,2.0,miroc-esm-chem_rcp8.5
10.0,1996,34.39381,2.0,miroc-esm-chem_rcp8.5
10.0,1997,34.375656,2.0,miroc-esm-chem_rcp8.5
10.0,1998,34.384903,2.0,miroc-esm-chem_rcp8.5
10.0,1999,34.370487,2.0,miroc-esm-chem_rcp8.5
10.0,2000,34.38298,2.0,miroc-esm-chem_rcp8.5
10.0,2001,34.4022,2.0,miroc-esm-chem_rcp8.5
10.0,2002,34.367928,2.0,miroc-esm-chem_rcp8.5
10.0,2003,34.363045,2.0,miroc-esm-chem_rcp8.5
10.0,2004,34.381714,2.0,miroc-esm-chem_rcp8.5
10.0,2005,34.37843,2.0,miroc-esm-chem_rcp8.5
10.0,2006,34.37596,2.0,miroc-esm-chem_rcp8.5
10.0,2007,34.342873,2.0,miroc-esm-chem_rcp8.5
10.0,2008,34.349117,2.0,miroc-esm-chem_rcp8.5
10.0,2009,34.34289,2.0,miroc-esm-chem_rcp8.5
10.0,2010,34.35587,2.0,miroc-esm-chem_rcp8.5
10.0,2011,34.333088,2.0,miroc-esm-chem_rcp8.5
10.0,2012,34.352257,2.0,miroc-esm-chem_rcp8.5
10.0,2013,34.361385,2.0,miroc-esm-chem_rcp8.5
10.0,2014,34.320675,2.0,miroc-esm-chem_rcp8.5
10.0,2015,34.3246,2.0,miroc-esm-chem_rcp8.5
10.0,2016,34.3318,2.0,miroc-esm-chem_rcp8.5
10.0,2017,34.321835,2.0,miroc-esm-chem_rcp8.5
10.0,2018,34.347153,2.0,miroc-esm-chem_rcp8.5
10.0,2019,34.32993,2.0,miroc-esm-chem_rcp8.5
10.0,2020,34.327194,2.0,miroc-esm-chem_rcp8.5
10.0,2021,34.31906,2.0,miroc-esm-chem_rcp8.5
10.0,2022,34.331703,2.0,miroc-esm-chem_rcp8.5
10.0,2023,34.32303,2.0,miroc-esm-chem_rcp8.5
10.0,2024,34.344982,2.0,miroc-esm-chem_rcp8.5
10.0,2025,34.339024,2.0,miroc-esm-chem_rcp8.5
10.0,2026,34.317196,2.0,miroc-esm-chem_rcp8.5
10.0,2027,34.24917,2.0,miroc-esm-chem_rcp8.5
10.0,2028,34.27775,2.0,miroc-esm-chem_rcp8.5
10.0,2029,34.2981,2.0,miroc-esm-chem_rcp8.5
10.0,2030,34.280807,2.0,miroc-esm-chem_rcp8.5
10.0,2031,34.285107,2.0,miroc-esm-chem_rcp8.5
10.0,2032,34.2698,2.0,miroc-esm-chem_rcp8.5
10.0,2033,34.288387,2.0,miroc-esm-chem_rcp8.5
10.0,2034,34.29283,2.0,miroc-esm-chem_rcp8.5
10.0,2035,34.29348,2.0,miroc-esm-chem_rcp8.5
10.0,2036,34.305733,2.0,miroc-esm-chem_rcp8.5
10.0,2037,34.276665,2.0,miroc-esm-chem_rcp8.5
10.0,2038,34.30687,2.0,miroc-esm-chem_rcp8.5
10.0,2039,34.295868,2.0,miroc-esm-chem_rcp8.5
10.0,2040,34.285656,2.0,miroc-esm-chem_rcp8.5
10.0,2041,34.286938,2.0,miroc-esm-chem_rcp8.5
10.0,2042,34.288094,2.0,miroc-esm-chem_rcp8.5
10.0,2043,34.28004,2.0,miroc-esm-chem_rcp8.5
10.0,2044,34.24459,2.0,miroc-esm-chem_rcp8.5
10.0,2045,34.24407,2.0,miroc-esm-chem_rcp8.5
10.0,2046,34.238167,2.0,miroc-esm-chem_rcp8.5
10.0,2047,34.25088,2.0,miroc-esm-chem_rcp8.5
10.0,2048,34.253822,2.0,miroc-esm-chem_rcp8.5
