sectors,year,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly,regions,aogcm
17.0,2083.0,3.7073205e-06,4.86134e-07,,3.2211865e-06,1.4960345,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2084.0,4.077622e-06,5.319713e-07,,3.545651e-06,1.8123384,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2085.0,3.1082027e-06,4.8726264e-07,,2.6209402e-06,1.9334671,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2086.0,2.5249662e-06,1.6248254e-07,,2.3624837e-06,1.8077539,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2087.0,3.5093924e-06,8.510093e-07,,2.6583832e-06,2.3181264,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2088.0,2.1767576e-06,1.8891208e-07,,1.9878455e-06,2.3774314,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2089.0,2.2221714e-06,1.2693421e-06,,9.528293e-07,2.1440635,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2090.0,5.015875e-06,9.000081e-07,,4.115867e-06,2.0142872,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2091.0,4.157808e-06,2.1723963e-07,,3.940568e-06,2.520771,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2092.0,2.0230545e-06,1.6414896e-06,,3.8156494e-07,2.0150766,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2093.0,1.9120287e-06,1.027415e-06,,8.846136e-07,1.9743465,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2094.0,5.325183e-06,8.0154183e-07,,4.523641e-06,2.9938388,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2095.0,3.4472785e-06,1.3197771e-06,,2.1275014e-06,2.1193483,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2096.0,3.7854927e-06,1.1132006e-07,,3.6741726e-06,2.6881387,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2097.0,3.5835376e-06,5.262256e-07,,3.057312e-06,3.1329594,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2098.0,6.002215e-06,3.1327048e-07,,5.6889444e-06,3.312581,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2099.0,4.456102e-06,8.5706847e-07,,3.5990336e-06,2.83253,3.0,CSIRO-Mk3-6-0_rcp85
17.0,2100.0,5.0513318e-06,1.2556919e-06,,3.7956397e-06,3.338189,3.0,CSIRO-Mk3-6-0_rcp85
18.0,1995.0,1.8173031e-06,1.1166964e-07,,1.7056335e-06,0.2590679,3.0,CSIRO-Mk3-6-0_rcp85
18.0,1996.0,-2.4528351e-06,-4.51447e-08,,-2.4076903e-06,-1.3479224,3.0,CSIRO-Mk3-6-0_rcp85
18.0,1997.0,-1.5210702e-06,-1.1285756e-07,,-1.4082126e-06,-0.53434235,3.0,CSIRO-Mk3-6-0_rcp85
18.0,1998.0,-1.6970262e-06,-5.586778e-08,,-1.6411584e-06,-1.4117622,3.0,CSIRO-Mk3-6-0_rcp85
18.0,1999.0,5.809403e-06,1.3784008e-07,,5.6715626e-06,1.8220528,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2000.0,6.747765e-08,1.569778e-07,,-8.9500155e-08,0.19653517,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2001.0,2.5951679e-06,4.092218e-08,,2.5542456e-06,-0.46336108,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2002.0,1.0280193e-06,9.504408e-08,,9.329752e-07,0.1921911,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2003.0,-2.2137597e-07,-6.3354555e-08,,-1.5802141e-07,0.09362786,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2004.0,1.5485845e-06,3.3720728e-08,,1.5148637e-06,1.6388332,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2005.0,5.4205015e-07,-2.930173e-08,,5.713519e-07,0.8687296,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2006.0,-1.2906348e-06,2.0488843e-08,,-1.3111237e-06,-1.1108129,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2007.0,-1.2995009e-06,9.504969e-08,,-1.3945506e-06,0.28864628,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2008.0,1.3458942e-06,1.0063475e-07,,1.2452596e-06,1.3621106,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2009.0,-1.6511387e-06,-1.0763538e-07,,-1.5435033e-06,-0.9548997,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2010.0,-9.34469e-07,2.2682054e-08,,-9.571511e-07,-0.084941305,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2011.0,4.3254582e-07,-9.892809e-08,,5.314739e-07,0.67804366,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2012.0,-1.9095594e-06,-1.342066e-07,,-1.7753529e-06,-0.62826526,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2013.0,-1.6610802e-06,-1.457061e-07,,-1.515374e-06,-1.1243366,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2014.0,-5.477535e-07,-2.2027207e-08,,-5.2572625e-07,0.26076606,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2015.0,-6.9441137e-07,1.5818216e-07,,-8.5259353e-07,-0.8372196,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2016.0,-1.856597e-07,8.373645e-08,,-2.6939617e-07,0.15790282,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2017.0,-1.3545563e-06,-4.1032933e-08,,-1.3135233e-06,-0.6915948,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2018.0,3.3330489e-06,8.608274e-08,,3.2469661e-06,1.596513,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2019.0,-5.671395e-08,8.219068e-08,,-1.3890462e-07,1.0128942,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2020.0,-1.4457626e-07,1.09262e-07,,-2.5383827e-07,-0.1205822,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2021.0,1.0103794e-06,1.228599e-07,,8.8751943e-07,1.2601918,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2022.0,-1.280142e-07,1.0808048e-08,,-1.3882223e-07,0.7706337,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2023.0,-1.4695287e-06,3.5138232e-08,,-1.5046669e-06,-0.57342,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2024.0,6.7945547e-07,-1.2887901e-07,,8.083345e-07,0.68865144,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2025.0,-1.0684684e-06,-3.941244e-08,,-1.029056e-06,0.92845523,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2026.0,2.3541509e-06,-4.3457124e-08,,2.3976081e-06,1.6840079,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2027.0,2.2270924e-06,1.4863964e-08,,2.2122285e-06,2.157822,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2028.0,-1.9021656e-06,2.7396654e-09,,-1.9049053e-06,0.13098472,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2029.0,2.9227458e-06,-6.851977e-08,,2.9912655e-06,1.4693595,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2030.0,-2.0192747e-06,-3.3968167e-08,,-1.9853067e-06,0.054485176,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2031.0,1.4672468e-06,1.12050635e-08,,1.4560417e-06,0.39964923,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2032.0,1.5655108e-06,8.141761e-08,,1.4840932e-06,0.4730392,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2033.0,1.6096965e-07,-7.2383244e-08,,2.3335289e-07,0.2008806,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2034.0,-2.687791e-07,6.4818536e-08,,-3.3359765e-07,1.0208777,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2035.0,2.606371e-06,7.3888465e-08,,2.5324825e-06,1.6642995,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2036.0,-1.1618772e-06,-1.13758574e-07,,-1.0481186e-06,0.12265408,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2037.0,-3.3015262e-06,-2.4943489e-08,,-3.2765827e-06,-0.3217252,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2038.0,-6.72478e-07,-3.1008724e-08,,-6.414692e-07,0.15745197,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2039.0,2.2390254e-06,1.8523874e-08,,2.2205015e-06,1.2811626,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2040.0,1.3702216e-06,3.6088178e-08,,1.3341335e-06,0.49505034,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2041.0,1.7620788e-06,1.2914973e-07,,1.6329291e-06,2.2107728,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2042.0,3.5438513e-06,8.397982e-08,,3.4598716e-06,1.970609,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2043.0,1.2632019e-07,-1.1281967e-07,,2.3913987e-07,0.34454632,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2044.0,2.9998002e-06,1.4310088e-07,,2.8566994e-06,0.6942793,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2045.0,2.9993582e-06,1.7272762e-07,,2.8266306e-06,3.4248416,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2046.0,2.1071705e-06,3.3285303e-08,,2.0738853e-06,2.3442376,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2047.0,1.1317949e-06,3.892211e-08,,1.0928727e-06,2.3338552,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2048.0,9.864289e-07,-5.3236697e-08,,1.0396656e-06,1.7010311,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2049.0,2.5497266e-06,1.7764569e-07,,2.3720809e-06,2.1431322,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2050.0,1.8559236e-07,1.2129316e-07,,6.429921e-08,2.6000752,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2051.0,1.1670575e-06,1.3180788e-07,,1.0352496e-06,2.312358,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2052.0,2.8412956e-06,4.992307e-08,,2.7913725e-06,3.136812,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2053.0,-2.8133468e-06,2.3476415e-08,,-2.8368231e-06,0.7116396,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2054.0,5.2469945e-06,1.1861897e-07,,5.1283755e-06,3.9513705,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2055.0,5.2981527e-06,1.7542959e-07,,5.122723e-06,3.7608457,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2056.0,2.1503997e-06,1.1186646e-07,,2.0385332e-06,3.1505938,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2057.0,5.0374723e-07,1.4736042e-07,,3.563868e-07,3.1278188,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2058.0,1.293776e-06,1.2912243e-07,,1.1646536e-06,2.016211,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2059.0,1.9469321e-06,1.5267698e-07,,1.7942552e-06,1.7728245,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2060.0,5.2650776e-06,2.1588598e-07,,5.0491917e-06,3.8109872,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2061.0,2.0734272e-07,9.2106646e-08,,1.1523608e-07,1.1303525,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2062.0,2.9845396e-06,2.2949305e-07,,2.7550466e-06,3.317982,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2063.0,2.5661698e-06,2.975821e-07,,2.2685877e-06,2.3580089,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2064.0,1.2237773e-06,-1.6660237e-09,,1.2254434e-06,1.8757677,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2065.0,5.168177e-06,2.6525473e-07,,4.902922e-06,3.6832006,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2066.0,-2.6894853e-07,9.9217194e-09,,-2.7887023e-07,1.3273757,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2067.0,1.7042569e-06,2.1449621e-07,,1.4897606e-06,2.7722697,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2068.0,2.0414095e-06,2.0748486e-07,,1.8339247e-06,2.7700288,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2069.0,7.9168185e-06,2.429228e-07,,7.673896e-06,5.3568187,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2070.0,1.195244e-07,1.8101936e-07,,-6.149495e-08,2.3486006,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2071.0,3.3327647e-06,1.7255003e-07,,3.1602146e-06,2.8356493,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2072.0,4.5742227e-06,1.3038335e-08,,4.561184e-06,3.3329997,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2073.0,2.652392e-06,1.6762583e-07,,2.484766e-06,3.462022,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2074.0,5.1721554e-06,-3.7374992e-08,,5.20953e-06,3.5423968,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2075.0,-4.0804494e-07,1.08076165e-07,,-5.1612113e-07,1.9634613,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2076.0,1.927344e-06,1.5403874e-07,,1.7733053e-06,2.6939778,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2077.0,2.7299975e-06,1.3114078e-07,,2.5988568e-06,3.2520447,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2078.0,3.6801657e-06,2.140952e-07,,3.4660707e-06,3.944262,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2079.0,1.9847948e-06,3.6630072e-07,,1.6184941e-06,3.7982967,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2080.0,5.713504e-06,1.716984e-07,,5.5418054e-06,4.75489,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2081.0,9.488273e-06,1.6826587e-07,,9.320007e-06,4.5172725,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2082.0,1.7988945e-06,1.6955087e-07,,1.6293436e-06,3.7593913,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2083.0,3.973657e-06,4.9265957e-08,,3.924391e-06,3.450827,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2084.0,2.402693e-06,-3.1990396e-08,,2.4346834e-06,3.720657,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2085.0,3.8429475e-06,2.6496343e-07,,3.577984e-06,4.4261484,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2086.0,6.0100174e-06,1.3407745e-07,,5.8759397e-06,4.5929904,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2087.0,4.8340257e-06,2.4582812e-07,,4.5881975e-06,5.9710503,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2088.0,3.12196e-06,3.7800274e-07,,2.7439573e-06,4.3567867,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2089.0,5.470818e-06,1.864473e-07,,5.2843707e-06,5.196993,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2090.0,4.027313e-06,2.0449079e-07,,3.8228222e-06,4.415872,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2091.0,1.1497891e-06,1.8876469e-07,,9.610245e-07,4.6261005,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2092.0,6.941034e-07,2.6902603e-07,,4.2507733e-07,4.9589853,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2093.0,4.2332413e-06,2.4958587e-07,,3.9836555e-06,4.99783,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2094.0,5.025629e-06,1.7624454e-07,,4.8493844e-06,5.3893805,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2095.0,7.086528e-06,2.5045287e-07,,6.836075e-06,5.768245,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2096.0,7.0461015e-06,1.6773662e-07,,6.8783647e-06,5.7732296,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2097.0,4.341519e-06,3.573602e-07,,3.984159e-06,5.645587,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2098.0,3.3360914e-06,3.5545705e-07,,2.9806342e-06,4.988141,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2099.0,3.4317284e-06,2.560926e-07,,3.1756358e-06,4.3703036,3.0,CSIRO-Mk3-6-0_rcp85
18.0,2100.0,6.854323e-06,1.9027135e-07,,6.6640514e-06,7.402892,3.0,CSIRO-Mk3-6-0_rcp85
1.0,1995.0,-9.353843e-07,8.27001e-08,-1.09346546e-10,-1.017975e-06,0.89759296,1.0,noresm1-m_rcp2.6
1.0,1996.0,2.2300814e-07,1.3240056e-07,1.3635956e-11,9.059395e-08,-0.37307572,1.0,noresm1-m_rcp2.6
1.0,1997.0,-7.256567e-08,1.1537781e-07,-2.803381e-10,-1.8766313e-07,-0.88872254,1.0,noresm1-m_rcp2.6
1.0,1998.0,-1.4637722e-06,-2.3700717e-07,2.9092874e-11,-1.2267941e-06,-0.9412529,1.0,noresm1-m_rcp2.6
1.0,1999.0,-7.651765e-08,3.5686583e-07,-2.4068277e-11,-4.3335942e-07,-0.8314083,1.0,noresm1-m_rcp2.6
1.0,2000.0,3.8150418e-07,7.223333e-08,-3.164553e-11,3.093025e-07,-0.7522775,1.0,noresm1-m_rcp2.6
1.0,2001.0,1.4325501e-07,-6.137439e-07,1.8715843e-10,7.5681174e-07,-0.92730933,1.0,noresm1-m_rcp2.6
1.0,2002.0,-2.6105727e-07,2.1645187e-07,1.01295514e-10,-4.7761046e-07,0.47589004,1.0,noresm1-m_rcp2.6
1.0,2003.0,4.3926832e-07,-5.641991e-07,1.2973711e-10,1.0033377e-06,1.6621711,1.0,noresm1-m_rcp2.6
1.0,2004.0,-1.3748885e-06,6.733445e-07,1.6171513e-10,-2.0483947e-06,0.57516503,1.0,noresm1-m_rcp2.6
1.0,2005.0,1.1119691e-06,4.7513075e-07,5.4581735e-11,6.3678385e-07,0.1811162,1.0,noresm1-m_rcp2.6
1.0,2006.0,-1.1360278e-06,3.4035008e-08,-7.407682e-12,-1.1700554e-06,-1.2975513,1.0,noresm1-m_rcp2.6
1.0,2007.0,7.851378e-07,-7.9916575e-08,6.060793e-11,8.6499375e-07,-0.09160147,1.0,noresm1-m_rcp2.6
1.0,2008.0,-3.579712e-07,-8.0471733e-07,-1.2714559e-10,4.4687326e-07,0.42506602,1.0,noresm1-m_rcp2.6
1.0,2009.0,5.850835e-07,-3.062894e-07,2.4076904e-10,8.911322e-07,-0.62231475,1.0,noresm1-m_rcp2.6
1.0,2010.0,1.03731e-06,1.7862638e-07,-2.759297e-10,8.5895954e-07,0.57055837,1.0,noresm1-m_rcp2.6
1.0,2011.0,1.6253007e-06,1.7870057e-07,5.0882545e-11,1.4465493e-06,0.46925372,1.0,noresm1-m_rcp2.6
1.0,2012.0,1.0570243e-06,-2.2315189e-07,1.6909323e-11,1.2801593e-06,1.9524019,1.0,noresm1-m_rcp2.6
1.0,2013.0,3.059621e-07,3.7935408e-07,-1.5283126e-10,-7.3239164e-08,0.8365517,1.0,noresm1-m_rcp2.6
1.0,2014.0,-2.0166399e-06,-6.6195305e-08,-3.7672636e-11,-1.9504068e-06,-1.3202343,1.0,noresm1-m_rcp2.6
1.0,2015.0,2.595787e-06,-4.3354856e-07,-3.0747258e-10,3.029643e-06,0.26604262,1.0,noresm1-m_rcp2.6
1.0,2016.0,6.03753e-07,3.1972834e-07,-1.7617882e-10,2.8420087e-07,0.5800329,1.0,noresm1-m_rcp2.6
1.0,2017.0,2.0068921e-06,1.976253e-07,-1.4735452e-10,1.8094141e-06,0.30263427,1.0,noresm1-m_rcp2.6
1.0,2018.0,8.870951e-07,-4.4486814e-07,-1.0407894e-10,1.3320673e-06,0.83891845,1.0,noresm1-m_rcp2.6
1.0,2019.0,5.6400637e-07,-7.0766156e-08,7.42093e-11,6.346983e-07,-1.3162438,1.0,noresm1-m_rcp2.6
1.0,2020.0,-1.824887e-07,5.1596663e-07,-1.11897394e-10,-6.9834346e-07,-0.33520257,1.0,noresm1-m_rcp2.6
1.0,2021.0,4.3619556e-07,3.6248585e-07,1.780674e-11,7.36919e-08,-0.8327685,1.0,noresm1-m_rcp2.6
1.0,2022.0,1.0750648e-06,-1.7474376e-07,-1.7787073e-10,1.2499864e-06,1.4147598,1.0,noresm1-m_rcp2.6
1.0,2023.0,2.3012478e-06,6.642815e-07,-9.069803e-12,1.6369753e-06,1.0995382,1.0,noresm1-m_rcp2.6
1.0,2024.0,3.9046708e-07,-7.2550016e-08,1.1506902e-10,4.6290202e-07,0.17230636,1.0,noresm1-m_rcp2.6
1.0,2025.0,-3.6626346e-07,-8.4557956e-07,-6.731323e-11,4.793834e-07,0.78730077,1.0,noresm1-m_rcp2.6
1.0,2026.0,-1.528435e-06,-1.8376284e-07,1.36493325e-11,-1.3446858e-06,-0.3368977,1.0,noresm1-m_rcp2.6
1.0,2027.0,2.29895e-06,1.4054726e-07,2.7157493e-10,2.158131e-06,2.035372,1.0,noresm1-m_rcp2.6
1.0,2028.0,-1.0551789e-06,1.9226674e-07,2.2546787e-10,-1.2476711e-06,-0.3923083,1.0,noresm1-m_rcp2.6
1.0,2029.0,2.3367634e-06,-6.8348527e-07,-1.05486654e-10,3.0203541e-06,0.68716484,1.0,noresm1-m_rcp2.6
1.0,2030.0,1.3855263e-06,1.9854242e-07,-2.7109887e-10,1.187255e-06,0.9505257,1.0,noresm1-m_rcp2.6
1.0,2031.0,1.1843944e-07,-2.1788601e-07,-4.673106e-11,3.3637218e-07,0.014973374,1.0,noresm1-m_rcp2.6
1.0,2032.0,1.852788e-06,2.3318213e-07,-5.6848515e-11,1.6196627e-06,0.2555428,1.0,noresm1-m_rcp2.6
1.0,2033.0,1.9669187e-06,-7.7760865e-07,9.76422e-11,2.7444298e-06,0.961716,1.0,noresm1-m_rcp2.6
1.0,2034.0,-4.139302e-07,8.324322e-07,-9.3003966e-11,-1.2462694e-06,0.6756561,1.0,noresm1-m_rcp2.6
1.0,2035.0,8.457972e-07,4.982478e-07,-2.5105176e-10,3.4780047e-07,0.3573671,1.0,noresm1-m_rcp2.6
1.0,2036.0,-1.02734916e-07,2.6382585e-07,-1.0888753e-10,-3.6645187e-07,0.61094797,1.0,noresm1-m_rcp2.6
1.0,2037.0,3.68708e-07,-3.5012576e-07,3.371646e-11,7.1880004e-07,2.0023406,1.0,noresm1-m_rcp2.6
1.0,2038.0,1.1811622e-06,4.8902183e-07,6.707165e-11,6.920734e-07,0.35845202,1.0,noresm1-m_rcp2.6
1.0,2039.0,7.18462e-07,-2.2959264e-07,-1.9866764e-10,9.4825333e-07,0.5878787,1.0,noresm1-m_rcp2.6
1.0,2040.0,1.4791337e-06,-6.848979e-07,-2.3472854e-10,2.1642663e-06,0.5771871,1.0,noresm1-m_rcp2.6
1.0,2041.0,-1.5778134e-06,2.2956503e-07,-8.007378e-11,-1.8072984e-06,-0.22989875,1.0,noresm1-m_rcp2.6
1.0,2042.0,2.407902e-07,-3.7397467e-07,1.2820635e-10,6.146367e-07,0.54786116,1.0,noresm1-m_rcp2.6
1.0,2043.0,-9.209279e-07,-5.117441e-07,8.039593e-11,-4.0926426e-07,0.0008528687,1.0,noresm1-m_rcp2.6
1.0,2044.0,-6.000149e-07,-4.0239513e-07,1.5475343e-10,-1.9777453e-07,-0.23822625,1.0,noresm1-m_rcp2.6
1.0,2045.0,1.5456195e-06,-2.2275594e-07,1.6436336e-10,1.7682111e-06,-0.077111274,1.0,noresm1-m_rcp2.6
1.0,2046.0,-1.1644328e-06,-7.574007e-08,-1.8017328e-10,-1.0885126e-06,-1.6936669,1.0,noresm1-m_rcp2.6
1.0,2047.0,9.536159e-07,-4.6129335e-07,-1.0882004e-10,1.4150181e-06,0.26284155,1.0,noresm1-m_rcp2.6
1.0,2048.0,-6.7013144e-07,7.087675e-07,1.2711678e-10,-1.3790261e-06,-0.38059497,1.0,noresm1-m_rcp2.6
1.0,2049.0,-1.18183316e-07,1.9897611e-07,-1.0830477e-10,-3.170511e-07,0.6319886,1.0,noresm1-m_rcp2.6
1.0,2050.0,-8.672389e-07,1.7175303e-07,1.2164639e-10,-1.0391136e-06,-0.50201017,1.0,noresm1-m_rcp2.6
1.0,2051.0,5.388451e-07,-3.86429e-07,-8.7409205e-11,9.253615e-07,0.3929045,1.0,noresm1-m_rcp2.6
1.0,2052.0,1.237626e-07,-4.8167763e-08,2.9682156e-11,1.7190068e-07,0.6984558,1.0,noresm1-m_rcp2.6
1.0,2053.0,3.580617e-07,-3.7914936e-07,8.927945e-11,7.371218e-07,-0.0871833,1.0,noresm1-m_rcp2.6
1.0,2054.0,7.799282e-07,5.139529e-08,-2.0438305e-10,7.287373e-07,0.8726536,1.0,noresm1-m_rcp2.6
1.0,2055.0,1.4462987e-06,-1.15775634e-07,-2.9608607e-10,1.5623705e-06,1.3482398,1.0,noresm1-m_rcp2.6
1.0,2056.0,-1.2340803e-06,4.51477e-07,-9.298524e-13,-1.6855564e-06,0.4495848,1.0,noresm1-m_rcp2.6
1.0,2057.0,-1.1118461e-07,-1.0833921e-06,1.231856e-10,9.720843e-07,1.3296345,1.0,noresm1-m_rcp2.6
1.0,2058.0,5.815217e-07,1.8578491e-07,-2.861027e-10,3.960229e-07,-1.2042676,1.0,noresm1-m_rcp2.6
1.0,2059.0,-6.1431103e-07,-4.340578e-07,-2.1922548e-10,-1.80034e-07,0.49830443,1.0,noresm1-m_rcp2.6
1.0,2060.0,7.779401e-07,7.9312156e-07,1.02111264e-10,-1.5283582e-08,0.7048828,1.0,noresm1-m_rcp2.6
1.0,2061.0,7.7733034e-07,5.7670544e-08,-6.6602716e-11,7.197264e-07,-1.2918979,1.0,noresm1-m_rcp2.6
1.0,2062.0,7.7657336e-07,-2.2994051e-07,-9.75282e-11,1.0066115e-06,0.7866831,1.0,noresm1-m_rcp2.6
1.0,2063.0,1.3645855e-06,-6.7350425e-07,1.06987474e-10,2.0379828e-06,0.31412292,1.0,noresm1-m_rcp2.6
1.0,2064.0,-3.9194342e-07,-1.5489117e-07,4.956549e-11,-2.371018e-07,-0.49479863,1.0,noresm1-m_rcp2.6
1.0,2065.0,9.958527e-07,-4.719371e-07,-4.1822518e-11,1.4678317e-06,-0.64744407,1.0,noresm1-m_rcp2.6
1.0,2066.0,2.3869711e-06,-3.3495783e-07,-1.4893819e-11,2.7219437e-06,-0.7188292,1.0,noresm1-m_rcp2.6
1.0,2067.0,1.173048e-06,-2.392931e-07,-3.1869452e-10,1.4126597e-06,1.0098696,1.0,noresm1-m_rcp2.6
1.0,2068.0,1.0920504e-06,-5.684923e-07,-2.5814266e-12,1.6605453e-06,0.04098927,1.0,noresm1-m_rcp2.6
1.0,2069.0,-8.2266257e-07,-1.1119286e-08,1.0834852e-10,-8.1165166e-07,-0.251872,1.0,noresm1-m_rcp2.6
1.0,2070.0,1.873164e-06,2.1244519e-07,2.100107e-10,1.6605088e-06,-0.4999003,1.0,noresm1-m_rcp2.6
1.0,2071.0,1.762271e-07,-3.321585e-07,-1.2606668e-10,5.085117e-07,1.1922622,1.0,noresm1-m_rcp2.6
1.0,2072.0,1.7887236e-06,4.570676e-07,-7.121015e-11,1.3317272e-06,0.5994839,1.0,noresm1-m_rcp2.6
1.0,2073.0,-1.2963192e-06,-7.1244e-07,-5.4931695e-11,-5.838242e-07,0.5883919,1.0,noresm1-m_rcp2.6
1.0,2074.0,-2.1364436e-07,2.5216102e-07,-8.692655e-12,-4.657967e-07,-0.2006642,1.0,noresm1-m_rcp2.6
1.0,2075.0,1.7647752e-06,-1.3226523e-07,-5.1547377e-11,1.897092e-06,0.31730473,1.0,noresm1-m_rcp2.6
