year,sectors,ctrl_sle,modelname,ocean_forcing
2065,15,805.47473,DOE_MALI,Standard
2066,15,805.4459,DOE_MALI,Standard
2067,15,805.4232,DOE_MALI,Standard
2068,15,805.38855,DOE_MALI,Standard
2069,15,805.35657,DOE_MALI,Standard
2070,15,805.3415,DOE_MALI,Standard
2071,15,805.3114,DOE_MALI,Standard
2072,15,805.2874,DOE_MALI,Standard
2073,15,805.2599,DOE_MALI,Standard
2074,15,805.23706,DOE_MALI,Standard
2075,15,805.20374,DOE_MALI,Standard
2076,15,805.15796,DOE_MALI,Standard
2077,15,805.1499,DOE_MALI,Standard
2078,15,805.1229,DOE_MALI,Standard
2079,15,805.103,DOE_MALI,Standard
2080,15,805.0733,DOE_MALI,Standard
2081,15,805.0476,DOE_MALI,Standard
2082,15,805.0226,DOE_MALI,Standard
2083,15,804.99567,DOE_MALI,Standard
2084,15,804.968,DOE_MALI,Standard
2085,15,804.94836,DOE_MALI,Standard
2086,15,804.90265,DOE_MALI,Standard
2087,15,804.8938,DOE_MALI,Standard
2088,15,804.8662,DOE_MALI,Standard
2089,15,804.8419,DOE_MALI,Standard
2090,15,804.81055,DOE_MALI,Standard
2091,15,804.7903,DOE_MALI,Standard
2092,15,804.7621,DOE_MALI,Standard
2093,15,804.7402,DOE_MALI,Standard
2094,15,804.71387,DOE_MALI,Standard
2095,15,804.6819,DOE_MALI,Standard
2096,15,804.6449,DOE_MALI,Standard
2097,15,804.6402,DOE_MALI,Standard
2098,15,804.61,DOE_MALI,Standard
2099,15,804.5824,DOE_MALI,Standard
2100,15,804.5551,DOE_MALI,Standard
2101,15,804.5379,DOE_MALI,Standard
2016,16,52.049026,DOE_MALI,Standard
2017,16,52.09145,DOE_MALI,Standard
2018,16,52.135612,DOE_MALI,Standard
2019,16,52.18404,DOE_MALI,Standard
2020,16,52.22223,DOE_MALI,Standard
2021,16,52.266117,DOE_MALI,Standard
2022,16,52.31068,DOE_MALI,Standard
2023,16,52.349716,DOE_MALI,Standard
2024,16,52.39466,DOE_MALI,Standard
2025,16,52.438763,DOE_MALI,Standard
2026,16,52.482193,DOE_MALI,Standard
2027,16,52.524418,DOE_MALI,Standard
2028,16,52.568943,DOE_MALI,Standard
2029,16,52.61017,DOE_MALI,Standard
2030,16,52.65421,DOE_MALI,Standard
2031,16,52.69568,DOE_MALI,Standard
2032,16,52.73582,DOE_MALI,Standard
2033,16,52.7807,DOE_MALI,Standard
2034,16,52.82348,DOE_MALI,Standard
2035,16,52.867046,DOE_MALI,Standard
2036,16,52.908302,DOE_MALI,Standard
2037,16,52.956852,DOE_MALI,Standard
2038,16,52.999855,DOE_MALI,Standard
2039,16,53.04562,DOE_MALI,Standard
2040,16,53.091133,DOE_MALI,Standard
2041,16,53.129772,DOE_MALI,Standard
2042,16,53.175014,DOE_MALI,Standard
2043,16,53.21922,DOE_MALI,Standard
2044,16,53.260765,DOE_MALI,Standard
2045,16,53.30057,DOE_MALI,Standard
2046,16,53.345253,DOE_MALI,Standard
2047,16,53.389164,DOE_MALI,Standard
2048,16,53.43153,DOE_MALI,Standard
2049,16,53.477844,DOE_MALI,Standard
2050,16,53.522575,DOE_MALI,Standard
2051,16,53.563988,DOE_MALI,Standard
2052,16,53.606346,DOE_MALI,Standard
2053,16,53.648407,DOE_MALI,Standard
2054,16,53.68898,DOE_MALI,Standard
2055,16,53.731125,DOE_MALI,Standard
2056,16,53.77645,DOE_MALI,Standard
2057,16,53.817726,DOE_MALI,Standard
2058,16,53.858738,DOE_MALI,Standard
2059,16,53.901432,DOE_MALI,Standard
2060,16,53.94043,DOE_MALI,Standard
2061,16,53.98081,DOE_MALI,Standard
2062,16,54.021046,DOE_MALI,Standard
2063,16,54.064068,DOE_MALI,Standard
2064,16,54.106514,DOE_MALI,Standard
2065,16,54.144516,DOE_MALI,Standard
2066,16,54.19031,DOE_MALI,Standard
2067,16,54.230377,DOE_MALI,Standard
2068,16,54.270287,DOE_MALI,Standard
2069,16,54.310947,DOE_MALI,Standard
2070,16,54.353012,DOE_MALI,Standard
2071,16,54.39924,DOE_MALI,Standard
2072,16,54.438675,DOE_MALI,Standard
2073,16,54.478966,DOE_MALI,Standard
2074,16,54.521416,DOE_MALI,Standard
2075,16,54.563923,DOE_MALI,Standard
2076,16,54.601967,DOE_MALI,Standard
2077,16,54.648434,DOE_MALI,Standard
2078,16,54.690083,DOE_MALI,Standard
2079,16,54.732624,DOE_MALI,Standard
2080,16,54.771584,DOE_MALI,Standard
2081,16,54.813145,DOE_MALI,Standard
2082,16,54.84881,DOE_MALI,Standard
2083,16,54.890728,DOE_MALI,Standard
2084,16,54.934013,DOE_MALI,Standard
2085,16,54.97479,DOE_MALI,Standard
2086,16,55.014393,DOE_MALI,Standard
2087,16,55.053738,DOE_MALI,Standard
2088,16,55.094418,DOE_MALI,Standard
2089,16,55.135365,DOE_MALI,Standard
2090,16,55.173206,DOE_MALI,Standard
2091,16,55.217876,DOE_MALI,Standard
2092,16,55.255226,DOE_MALI,Standard
2093,16,55.295933,DOE_MALI,Standard
2094,16,55.335686,DOE_MALI,Standard
2095,16,55.371227,DOE_MALI,Standard
2096,16,55.40915,DOE_MALI,Standard
2097,16,55.45,DOE_MALI,Standard
2098,16,55.49074,DOE_MALI,Standard
2099,16,55.53155,DOE_MALI,Standard
2100,16,55.574413,DOE_MALI,Standard
2101,16,55.618885,DOE_MALI,Standard
2016,17,35.169266,DOE_MALI,Standard
2017,17,35.23857,DOE_MALI,Standard
2018,17,35.30975,DOE_MALI,Standard
2019,17,35.37511,DOE_MALI,Standard
2020,17,35.438187,DOE_MALI,Standard
2021,17,35.515564,DOE_MALI,Standard
2022,17,35.584522,DOE_MALI,Standard
2023,17,35.65731,DOE_MALI,Standard
2024,17,35.728176,DOE_MALI,Standard
2025,17,35.78654,DOE_MALI,Standard
2026,17,35.857994,DOE_MALI,Standard
2027,17,35.915047,DOE_MALI,Standard
2028,17,35.986168,DOE_MALI,Standard
2029,17,36.056114,DOE_MALI,Standard
2030,17,36.11047,DOE_MALI,Standard
2031,17,36.162495,DOE_MALI,Standard
2032,17,36.22228,DOE_MALI,Standard
2033,17,36.278793,DOE_MALI,Standard
2034,17,36.333942,DOE_MALI,Standard
2035,17,36.398945,DOE_MALI,Standard
2036,17,36.44923,DOE_MALI,Standard
2037,17,36.501778,DOE_MALI,Standard
2038,17,36.554424,DOE_MALI,Standard
2039,17,36.59572,DOE_MALI,Standard
2040,17,36.656136,DOE_MALI,Standard
2041,17,36.697124,DOE_MALI,Standard
2042,17,36.751896,DOE_MALI,Standard
2043,17,36.80219,DOE_MALI,Standard
2044,17,36.844837,DOE_MALI,Standard
2045,17,36.894207,DOE_MALI,Standard
2046,17,36.937714,DOE_MALI,Standard
2047,17,36.9759,DOE_MALI,Standard
2048,17,37.018,DOE_MALI,Standard
2049,17,37.061382,DOE_MALI,Standard
2050,17,37.10369,DOE_MALI,Standard
2051,17,37.15365,DOE_MALI,Standard
2052,17,37.198986,DOE_MALI,Standard
2053,17,37.233112,DOE_MALI,Standard
2054,17,37.268143,DOE_MALI,Standard
2055,17,37.313473,DOE_MALI,Standard
2056,17,37.35546,DOE_MALI,Standard
2057,17,37.387627,DOE_MALI,Standard
2058,17,37.431637,DOE_MALI,Standard
2059,17,37.4667,DOE_MALI,Standard
2060,17,37.49805,DOE_MALI,Standard
2061,17,37.533558,DOE_MALI,Standard
2062,17,37.572144,DOE_MALI,Standard
2063,17,37.6106,DOE_MALI,Standard
2064,17,37.644398,DOE_MALI,Standard
2065,17,37.67786,DOE_MALI,Standard
2066,17,37.711132,DOE_MALI,Standard
2067,17,37.74061,DOE_MALI,Standard
2068,17,37.77147,DOE_MALI,Standard
2069,17,37.805237,DOE_MALI,Standard
2070,17,37.834602,DOE_MALI,Standard
2071,17,37.864178,DOE_MALI,Standard
2072,17,37.89911,DOE_MALI,Standard
2073,17,37.926445,DOE_MALI,Standard
2074,17,37.960976,DOE_MALI,Standard
2075,17,37.98878,DOE_MALI,Standard
2076,17,38.01735,DOE_MALI,Standard
2077,17,38.053978,DOE_MALI,Standard
2078,17,38.084156,DOE_MALI,Standard
2079,17,38.11467,DOE_MALI,Standard
2080,17,38.14094,DOE_MALI,Standard
2081,17,38.167446,DOE_MALI,Standard
2082,17,38.19438,DOE_MALI,Standard
2083,17,38.227005,DOE_MALI,Standard
2084,17,38.25294,DOE_MALI,Standard
2085,17,38.280743,DOE_MALI,Standard
2086,17,38.30656,DOE_MALI,Standard
2087,17,38.32944,DOE_MALI,Standard
2088,17,38.368103,DOE_MALI,Standard
2089,17,38.3919,DOE_MALI,Standard
2090,17,38.416954,DOE_MALI,Standard
2091,17,38.442776,DOE_MALI,Standard
2092,17,38.4638,DOE_MALI,Standard
2093,17,38.487923,DOE_MALI,Standard
2094,17,38.51209,DOE_MALI,Standard
2095,17,38.53558,DOE_MALI,Standard
2096,17,38.557606,DOE_MALI,Standard
2097,17,38.580414,DOE_MALI,Standard
2098,17,38.603607,DOE_MALI,Standard
2099,17,38.628674,DOE_MALI,Standard
2100,17,38.650455,DOE_MALI,Standard
2101,17,38.6716,DOE_MALI,Standard
2016,18,248.41617,DOE_MALI,Standard
2017,18,248.435,DOE_MALI,Standard
2018,18,248.45248,DOE_MALI,Standard
2019,18,248.47566,DOE_MALI,Standard
2020,18,248.49458,DOE_MALI,Standard
2021,18,248.52435,DOE_MALI,Standard
2022,18,248.5431,DOE_MALI,Standard
2023,18,248.55757,DOE_MALI,Standard
2024,18,248.58167,DOE_MALI,Standard
2025,18,248.60753,DOE_MALI,Standard
2026,18,248.62909,DOE_MALI,Standard
2027,18,248.64487,DOE_MALI,Standard
2028,18,248.67297,DOE_MALI,Standard
2029,18,248.69548,DOE_MALI,Standard
2030,18,248.72491,DOE_MALI,Standard
2031,18,248.74059,DOE_MALI,Standard
2032,18,248.76219,DOE_MALI,Standard
2033,18,248.78137,DOE_MALI,Standard
2034,18,248.81256,DOE_MALI,Standard
2035,18,248.83627,DOE_MALI,Standard
2036,18,248.8664,DOE_MALI,Standard
2037,18,248.88272,DOE_MALI,Standard
2038,18,248.89967,DOE_MALI,Standard
2039,18,248.93187,DOE_MALI,Standard
2040,18,248.95186,DOE_MALI,Standard
2041,18,248.97017,DOE_MALI,Standard
2042,18,248.9987,DOE_MALI,Standard
2043,18,249.01541,DOE_MALI,Standard
2044,18,249.03416,DOE_MALI,Standard
2045,18,249.05356,DOE_MALI,Standard
2046,18,249.06924,DOE_MALI,Standard
2047,18,249.09645,DOE_MALI,Standard
2048,18,249.11507,DOE_MALI,Standard
2049,18,249.13382,DOE_MALI,Standard
2050,18,249.15741,DOE_MALI,Standard
2051,18,249.18024,DOE_MALI,Standard
2052,18,249.2057,DOE_MALI,Standard
2053,18,249.22028,DOE_MALI,Standard
2054,18,249.24612,DOE_MALI,Standard
2055,18,249.27148,DOE_MALI,Standard
2056,18,249.295,DOE_MALI,Standard
2057,18,249.31194,DOE_MALI,Standard
2058,18,249.33586,DOE_MALI,Standard
2059,18,249.35728,DOE_MALI,Standard
2060,18,249.37944,DOE_MALI,Standard
2061,18,249.39816,DOE_MALI,Standard
2062,18,249.41571,DOE_MALI,Standard
2063,18,249.44174,DOE_MALI,Standard
2064,18,249.46529,DOE_MALI,Standard
2065,18,249.48647,DOE_MALI,Standard
2066,18,249.50789,DOE_MALI,Standard
2067,18,249.52959,DOE_MALI,Standard
2068,18,249.55565,DOE_MALI,Standard
2069,18,249.57635,DOE_MALI,Standard
2070,18,249.59627,DOE_MALI,Standard
2071,18,249.6182,DOE_MALI,Standard
2072,18,249.63283,DOE_MALI,Standard
2073,18,249.6606,DOE_MALI,Standard
2074,18,249.67616,DOE_MALI,Standard
2075,18,249.70667,DOE_MALI,Standard
2076,18,249.7304,DOE_MALI,Standard
2077,18,249.75575,DOE_MALI,Standard
2078,18,249.76991,DOE_MALI,Standard
2079,18,249.79234,DOE_MALI,Standard
2080,18,249.80977,DOE_MALI,Standard
2081,18,249.8275,DOE_MALI,Standard
2082,18,249.86252,DOE_MALI,Standard
2083,18,249.87431,DOE_MALI,Standard
2084,18,249.89752,DOE_MALI,Standard
2085,18,249.91791,DOE_MALI,Standard
2086,18,249.94661,DOE_MALI,Standard
2087,18,249.96274,DOE_MALI,Standard
2088,18,249.98824,DOE_MALI,Standard
2089,18,250.01459,DOE_MALI,Standard
2090,18,250.02649,DOE_MALI,Standard
2091,18,250.05696,DOE_MALI,Standard
2092,18,250.07265,DOE_MALI,Standard
2093,18,250.09135,DOE_MALI,Standard
2094,18,250.11758,DOE_MALI,Standard
2095,18,250.1378,DOE_MALI,Standard
2096,18,250.16222,DOE_MALI,Standard
2097,18,250.18474,DOE_MALI,Standard
2098,18,250.20421,DOE_MALI,Standard
2099,18,250.22232,DOE_MALI,Standard
2100,18,250.2381,DOE_MALI,Standard
2101,18,250.26987,DOE_MALI,Standard
2016,1,136.76608,ILTS_PIK_SICOPOLIS,Standard
2017,1,136.76103,ILTS_PIK_SICOPOLIS,Standard
2018,1,136.75703,ILTS_PIK_SICOPOLIS,Standard
2019,1,136.75179,ILTS_PIK_SICOPOLIS,Standard
2020,1,136.74518,ILTS_PIK_SICOPOLIS,Standard
2021,1,136.73894,ILTS_PIK_SICOPOLIS,Standard
2022,1,136.73207,ILTS_PIK_SICOPOLIS,Standard
2023,1,136.72527,ILTS_PIK_SICOPOLIS,Standard
2024,1,136.71732,ILTS_PIK_SICOPOLIS,Standard
2025,1,136.70905,ILTS_PIK_SICOPOLIS,Standard
2026,1,136.70163,ILTS_PIK_SICOPOLIS,Standard
2027,1,136.6932,ILTS_PIK_SICOPOLIS,Standard
2028,1,136.68462,ILTS_PIK_SICOPOLIS,Standard
2029,1,136.67766,ILTS_PIK_SICOPOLIS,Standard
2030,1,136.66977,ILTS_PIK_SICOPOLIS,Standard
2031,1,136.6635,ILTS_PIK_SICOPOLIS,Standard
2032,1,136.6563,ILTS_PIK_SICOPOLIS,Standard
2033,1,136.64926,ILTS_PIK_SICOPOLIS,Standard
2034,1,136.6432,ILTS_PIK_SICOPOLIS,Standard
2035,1,136.63635,ILTS_PIK_SICOPOLIS,Standard
2036,1,136.6287,ILTS_PIK_SICOPOLIS,Standard
2037,1,136.6212,ILTS_PIK_SICOPOLIS,Standard
2038,1,136.61327,ILTS_PIK_SICOPOLIS,Standard
2039,1,136.60585,ILTS_PIK_SICOPOLIS,Standard
2040,1,136.5981,ILTS_PIK_SICOPOLIS,Standard
2041,1,136.59048,ILTS_PIK_SICOPOLIS,Standard
2042,1,136.5823,ILTS_PIK_SICOPOLIS,Standard
2043,1,136.5751,ILTS_PIK_SICOPOLIS,Standard
2044,1,136.56808,ILTS_PIK_SICOPOLIS,Standard
2045,1,136.56052,ILTS_PIK_SICOPOLIS,Standard
2046,1,136.55342,ILTS_PIK_SICOPOLIS,Standard
2047,1,136.54623,ILTS_PIK_SICOPOLIS,Standard
2048,1,136.53954,ILTS_PIK_SICOPOLIS,Standard
2049,1,136.53244,ILTS_PIK_SICOPOLIS,Standard
2050,1,136.52547,ILTS_PIK_SICOPOLIS,Standard
2051,1,136.51874,ILTS_PIK_SICOPOLIS,Standard
2052,1,136.51187,ILTS_PIK_SICOPOLIS,Standard
2053,1,136.50534,ILTS_PIK_SICOPOLIS,Standard
2054,1,136.49792,ILTS_PIK_SICOPOLIS,Standard
2055,1,136.49176,ILTS_PIK_SICOPOLIS,Standard
2056,1,136.48648,ILTS_PIK_SICOPOLIS,Standard
2057,1,136.4831,ILTS_PIK_SICOPOLIS,Standard
2058,1,136.4799,ILTS_PIK_SICOPOLIS,Standard
2059,1,136.47653,ILTS_PIK_SICOPOLIS,Standard
2060,1,136.47394,ILTS_PIK_SICOPOLIS,Standard
2061,1,136.47075,ILTS_PIK_SICOPOLIS,Standard
2062,1,136.46754,ILTS_PIK_SICOPOLIS,Standard
2063,1,136.46552,ILTS_PIK_SICOPOLIS,Standard
2064,1,136.46364,ILTS_PIK_SICOPOLIS,Standard
2065,1,136.4613,ILTS_PIK_SICOPOLIS,Standard
2066,1,136.45894,ILTS_PIK_SICOPOLIS,Standard
2067,1,136.4578,ILTS_PIK_SICOPOLIS,Standard
2068,1,136.4564,ILTS_PIK_SICOPOLIS,Standard
2069,1,136.45488,ILTS_PIK_SICOPOLIS,Standard
2070,1,136.45358,ILTS_PIK_SICOPOLIS,Standard
2071,1,136.45259,ILTS_PIK_SICOPOLIS,Standard
2072,1,136.45131,ILTS_PIK_SICOPOLIS,Standard
2073,1,136.4501,ILTS_PIK_SICOPOLIS,Standard
2074,1,136.44832,ILTS_PIK_SICOPOLIS,Standard
2075,1,136.44794,ILTS_PIK_SICOPOLIS,Standard
2076,1,136.44951,ILTS_PIK_SICOPOLIS,Standard
2077,1,136.44974,ILTS_PIK_SICOPOLIS,Standard
2078,1,136.4511,ILTS_PIK_SICOPOLIS,Standard
2079,1,136.4516,ILTS_PIK_SICOPOLIS,Standard
2080,1,136.45229,ILTS_PIK_SICOPOLIS,Standard
2081,1,136.45404,ILTS_PIK_SICOPOLIS,Standard
2082,1,136.45592,ILTS_PIK_SICOPOLIS,Standard
2083,1,136.45677,ILTS_PIK_SICOPOLIS,Standard
2084,1,136.4587,ILTS_PIK_SICOPOLIS,Standard
2085,1,136.45984,ILTS_PIK_SICOPOLIS,Standard
2086,1,136.46066,ILTS_PIK_SICOPOLIS,Standard
2087,1,136.46158,ILTS_PIK_SICOPOLIS,Standard
2088,1,136.4636,ILTS_PIK_SICOPOLIS,Standard
2089,1,136.4644,ILTS_PIK_SICOPOLIS,Standard
2090,1,136.46486,ILTS_PIK_SICOPOLIS,Standard
2091,1,136.46678,ILTS_PIK_SICOPOLIS,Standard
2092,1,136.46786,ILTS_PIK_SICOPOLIS,Standard
2093,1,136.46811,ILTS_PIK_SICOPOLIS,Standard
2094,1,136.46797,ILTS_PIK_SICOPOLIS,Standard
2095,1,136.46906,ILTS_PIK_SICOPOLIS,Standard
2096,1,136.46947,ILTS_PIK_SICOPOLIS,Standard
2097,1,136.47038,ILTS_PIK_SICOPOLIS,Standard
2098,1,136.47081,ILTS_PIK_SICOPOLIS,Standard
2099,1,136.47083,ILTS_PIK_SICOPOLIS,Standard
2100,1,136.47182,ILTS_PIK_SICOPOLIS,Standard
2101,1,136.47208,ILTS_PIK_SICOPOLIS,Standard
2016,2,2267.192,ILTS_PIK_SICOPOLIS,Standard
2017,2,2267.2112,ILTS_PIK_SICOPOLIS,Standard
2018,2,2267.2378,ILTS_PIK_SICOPOLIS,Standard
2019,2,2267.259,ILTS_PIK_SICOPOLIS,Standard
2020,2,2267.266,ILTS_PIK_SICOPOLIS,Standard
2021,2,2267.2656,ILTS_PIK_SICOPOLIS,Standard
2022,2,2267.2644,ILTS_PIK_SICOPOLIS,Standard
2023,2,2267.2644,ILTS_PIK_SICOPOLIS,Standard
2024,2,2267.2737,ILTS_PIK_SICOPOLIS,Standard
2025,2,2267.3044,ILTS_PIK_SICOPOLIS,Standard
2026,2,2267.3284,ILTS_PIK_SICOPOLIS,Standard
2027,2,2267.336,ILTS_PIK_SICOPOLIS,Standard
2028,2,2267.3418,ILTS_PIK_SICOPOLIS,Standard
2029,2,2267.365,ILTS_PIK_SICOPOLIS,Standard
2030,2,2267.3833,ILTS_PIK_SICOPOLIS,Standard
2031,2,2267.3958,ILTS_PIK_SICOPOLIS,Standard
2032,2,2267.4124,ILTS_PIK_SICOPOLIS,Standard
2033,2,2267.4285,ILTS_PIK_SICOPOLIS,Standard
2034,2,2267.441,ILTS_PIK_SICOPOLIS,Standard
2035,2,2267.4524,ILTS_PIK_SICOPOLIS,Standard
2036,2,2267.4583,ILTS_PIK_SICOPOLIS,Standard
2037,2,2267.4553,ILTS_PIK_SICOPOLIS,Standard
2038,2,2267.4563,ILTS_PIK_SICOPOLIS,Standard
2039,2,2267.4526,ILTS_PIK_SICOPOLIS,Standard
2040,2,2267.455,ILTS_PIK_SICOPOLIS,Standard
2041,2,2267.4639,ILTS_PIK_SICOPOLIS,Standard
2042,2,2267.4688,ILTS_PIK_SICOPOLIS,Standard
2043,2,2267.478,ILTS_PIK_SICOPOLIS,Standard
2044,2,2267.4856,ILTS_PIK_SICOPOLIS,Standard
2045,2,2267.4973,ILTS_PIK_SICOPOLIS,Standard
2046,2,2267.5044,ILTS_PIK_SICOPOLIS,Standard
2047,2,2267.5098,ILTS_PIK_SICOPOLIS,Standard
2048,2,2267.5085,ILTS_PIK_SICOPOLIS,Standard
2049,2,2267.519,ILTS_PIK_SICOPOLIS,Standard
2050,2,2267.5198,ILTS_PIK_SICOPOLIS,Standard
2051,2,2267.5261,ILTS_PIK_SICOPOLIS,Standard
2052,2,2267.5474,ILTS_PIK_SICOPOLIS,Standard
2053,2,2267.556,ILTS_PIK_SICOPOLIS,Standard
2054,2,2267.5596,ILTS_PIK_SICOPOLIS,Standard
2055,2,2267.5693,ILTS_PIK_SICOPOLIS,Standard
2056,2,2267.571,ILTS_PIK_SICOPOLIS,Standard
2057,2,2267.5798,ILTS_PIK_SICOPOLIS,Standard
2058,2,2267.5984,ILTS_PIK_SICOPOLIS,Standard
2059,2,2267.62,ILTS_PIK_SICOPOLIS,Standard
2060,2,2267.6309,ILTS_PIK_SICOPOLIS,Standard
2061,2,2267.6636,ILTS_PIK_SICOPOLIS,Standard
2062,2,2267.701,ILTS_PIK_SICOPOLIS,Standard
2063,2,2267.7278,ILTS_PIK_SICOPOLIS,Standard
2064,2,2267.7507,ILTS_PIK_SICOPOLIS,Standard
2065,2,2267.794,ILTS_PIK_SICOPOLIS,Standard
2066,2,2267.8362,ILTS_PIK_SICOPOLIS,Standard
2067,2,2267.8762,ILTS_PIK_SICOPOLIS,Standard
2068,2,2267.9185,ILTS_PIK_SICOPOLIS,Standard
2069,2,2267.949,ILTS_PIK_SICOPOLIS,Standard
2070,2,2267.9663,ILTS_PIK_SICOPOLIS,Standard
2071,2,2267.9927,ILTS_PIK_SICOPOLIS,Standard
2072,2,2268.009,ILTS_PIK_SICOPOLIS,Standard
2073,2,2268.0247,ILTS_PIK_SICOPOLIS,Standard
2074,2,2268.0383,ILTS_PIK_SICOPOLIS,Standard
2075,2,2268.052,ILTS_PIK_SICOPOLIS,Standard
2076,2,2268.0664,ILTS_PIK_SICOPOLIS,Standard
2077,2,2268.075,ILTS_PIK_SICOPOLIS,Standard
2078,2,2268.083,ILTS_PIK_SICOPOLIS,Standard
2079,2,2268.0955,ILTS_PIK_SICOPOLIS,Standard
2080,2,2268.1082,ILTS_PIK_SICOPOLIS,Standard
2081,2,2268.1177,ILTS_PIK_SICOPOLIS,Standard
2082,2,2268.1396,ILTS_PIK_SICOPOLIS,Standard
2083,2,2268.1633,ILTS_PIK_SICOPOLIS,Standard
2084,2,2268.1738,ILTS_PIK_SICOPOLIS,Standard
2085,2,2268.1904,ILTS_PIK_SICOPOLIS,Standard
2086,2,2268.2073,ILTS_PIK_SICOPOLIS,Standard
2087,2,2268.2075,ILTS_PIK_SICOPOLIS,Standard
2088,2,2268.2156,ILTS_PIK_SICOPOLIS,Standard
2089,2,2268.2175,ILTS_PIK_SICOPOLIS,Standard
2090,2,2268.2197,ILTS_PIK_SICOPOLIS,Standard
2091,2,2268.2231,ILTS_PIK_SICOPOLIS,Standard
2092,2,2268.2307,ILTS_PIK_SICOPOLIS,Standard
2093,2,2268.2656,ILTS_PIK_SICOPOLIS,Standard
2094,2,2268.2874,ILTS_PIK_SICOPOLIS,Standard
2095,2,2268.312,ILTS_PIK_SICOPOLIS,Standard
2096,2,2268.344,ILTS_PIK_SICOPOLIS,Standard
2097,2,2268.3777,ILTS_PIK_SICOPOLIS,Standard
2098,2,2268.4114,ILTS_PIK_SICOPOLIS,Standard
2099,2,2268.4492,ILTS_PIK_SICOPOLIS,Standard
2100,2,2268.4702,ILTS_PIK_SICOPOLIS,Standard
2101,2,2268.484,ILTS_PIK_SICOPOLIS,Standard
2016,3,346.14606,ILTS_PIK_SICOPOLIS,Standard
2017,3,346.0879,ILTS_PIK_SICOPOLIS,Standard
2018,3,346.03046,ILTS_PIK_SICOPOLIS,Standard
2019,3,345.97028,ILTS_PIK_SICOPOLIS,Standard
2020,3,345.9047,ILTS_PIK_SICOPOLIS,Standard
2021,3,345.83643,ILTS_PIK_SICOPOLIS,Standard
2022,3,345.7711,ILTS_PIK_SICOPOLIS,Standard
2023,3,345.70413,ILTS_PIK_SICOPOLIS,Standard
2024,3,345.63754,ILTS_PIK_SICOPOLIS,Standard
2025,3,345.57443,ILTS_PIK_SICOPOLIS,Standard
2026,3,345.51654,ILTS_PIK_SICOPOLIS,Standard
2027,3,345.4599,ILTS_PIK_SICOPOLIS,Standard
2028,3,345.4011,ILTS_PIK_SICOPOLIS,Standard
2029,3,345.34015,ILTS_PIK_SICOPOLIS,Standard
2030,3,345.2802,ILTS_PIK_SICOPOLIS,Standard
2031,3,345.22107,ILTS_PIK_SICOPOLIS,Standard
2032,3,345.1624,ILTS_PIK_SICOPOLIS,Standard
2033,3,345.10446,ILTS_PIK_SICOPOLIS,Standard
2034,3,345.04694,ILTS_PIK_SICOPOLIS,Standard
2035,3,344.99,ILTS_PIK_SICOPOLIS,Standard
2036,3,344.9371,ILTS_PIK_SICOPOLIS,Standard
2037,3,344.89166,ILTS_PIK_SICOPOLIS,Standard
2038,3,344.84592,ILTS_PIK_SICOPOLIS,Standard
2039,3,344.79828,ILTS_PIK_SICOPOLIS,Standard
2040,3,344.7477,ILTS_PIK_SICOPOLIS,Standard
2041,3,344.69803,ILTS_PIK_SICOPOLIS,Standard
2042,3,344.64728,ILTS_PIK_SICOPOLIS,Standard
2043,3,344.59995,ILTS_PIK_SICOPOLIS,Standard
2044,3,344.5489,ILTS_PIK_SICOPOLIS,Standard
2045,3,344.49948,ILTS_PIK_SICOPOLIS,Standard
2046,3,344.4534,ILTS_PIK_SICOPOLIS,Standard
2047,3,344.40298,ILTS_PIK_SICOPOLIS,Standard
2048,3,344.35297,ILTS_PIK_SICOPOLIS,Standard
2049,3,344.30966,ILTS_PIK_SICOPOLIS,Standard
2050,3,344.26492,ILTS_PIK_SICOPOLIS,Standard
2051,3,344.21387,ILTS_PIK_SICOPOLIS,Standard
2052,3,344.1634,ILTS_PIK_SICOPOLIS,Standard
2053,3,344.1158,ILTS_PIK_SICOPOLIS,Standard
2054,3,344.07022,ILTS_PIK_SICOPOLIS,Standard
2055,3,344.0283,ILTS_PIK_SICOPOLIS,Standard
2056,3,343.98355,ILTS_PIK_SICOPOLIS,Standard
2057,3,343.94125,ILTS_PIK_SICOPOLIS,Standard
2058,3,343.9004,ILTS_PIK_SICOPOLIS,Standard
2059,3,343.85837,ILTS_PIK_SICOPOLIS,Standard
2060,3,343.81702,ILTS_PIK_SICOPOLIS,Standard
2061,3,343.77524,ILTS_PIK_SICOPOLIS,Standard
2062,3,343.735,ILTS_PIK_SICOPOLIS,Standard
2063,3,343.6977,ILTS_PIK_SICOPOLIS,Standard
2064,3,343.66034,ILTS_PIK_SICOPOLIS,Standard
2065,3,343.62335,ILTS_PIK_SICOPOLIS,Standard
2066,3,343.5881,ILTS_PIK_SICOPOLIS,Standard
2067,3,343.5497,ILTS_PIK_SICOPOLIS,Standard
2068,3,343.51352,ILTS_PIK_SICOPOLIS,Standard
2069,3,343.4759,ILTS_PIK_SICOPOLIS,Standard
2070,3,343.43533,ILTS_PIK_SICOPOLIS,Standard
2071,3,343.3939,ILTS_PIK_SICOPOLIS,Standard
2072,3,343.3514,ILTS_PIK_SICOPOLIS,Standard
2073,3,343.30807,ILTS_PIK_SICOPOLIS,Standard
2074,3,343.26398,ILTS_PIK_SICOPOLIS,Standard
2075,3,343.22156,ILTS_PIK_SICOPOLIS,Standard
