,sectors,regions,year,aogcm,salinity,temperature,thermal_forcing,pr_anomaly,evspsbl_anomaly,mrro_anomaly,smb_anomaly,ts_anomaly,ivol,groupname,modelname,exp_id,rhoi,rhow,smbgr,ivaf,icearea,iareafl,bmbfl,iareagr,smb,experiment,scenario,ocean_forcing,ocean_sensitivity,ice_shelf_fracture,tier
768,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-961609860000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-288204.53,-26646696000.0,-1032214900.0,-118324.805,-959210.6,-1032096640.0,-458498.97,6,rcp8.5,Standard,Medium,False,1
769,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-1581414500000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-285400.2,-22959862000.0,-1032406900.0,1037870900.0,-1404415.4,-2070282000.0,-466440.3,2,rcp8.5,Open,Medium,False,1
770,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-1228304500000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-266029.5,-52958650000.0,-1289174300.0,-773714700.0,-1312438.0,-515459600.0,-415494.66,6,rcp8.5,Standard,Medium,False,1
771,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-388811600000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-282420.94,-108918750000.0,-516141470.0,1033042600.0,-1917804.5,-1549184100.0,-347174.3,2,rcp8.5,Open,Medium,False,1
772,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-1030129250000.0,LSCE,GRISLI,exp06,918.0,1023.0,-284129.75,20425120000.0,-5678452700.0,-5163289000.0,-885279.8,-515165400.0,-431288.8,6,rcp8.5,Standard,Medium,False,1
773,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-1007667300000.0,DOE,MALI,exp06,910.0,1023.0,-358701.22,-227871470000.0,-83514430.0,2825055200.0,-1242866.2,-2897469000.0,-391016.2,6,rcp8.5,Standard,Medium,False,1
774,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-682790350000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-210648.78,-16608711000.0,-64346644.0,527833.8,-1228137.4,-64872430.0,-288682.53,6,rcp8.5,Standard,Medium,False,1
775,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-146156340000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-225780.11,-55982490000.0,-320.01562,-1926.1797,-273636.3,1606.1641,-366754.03,6,rcp8.5,Standard,Medium,False,1
776,1.0,1.0,2051,miroc_esm_chem_rcp85,34.542362,1.546621,4.139744,3.2510417e-07,4.1750215e-07,1.4495354e-10,-9.254295e-08,1.4961154,-279912600000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-240114.14,-16798317000.0,-320.01562,859.8203,-1077362.6,-3227.836,-366754.03,6,rcp8.5,Standard,Medium,False,1
777,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-728089170000.0,JPL1,ISSM,exp06,917.0,1023.0,-267067.66,-71616150000.0,-3131.4531,1680178600.0,-1074503.5,-1680175500.0,-331761.62,6,rcp8.5,Standard,Medium,False,1
778,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-327787200000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-318639.9,-192365310000.0,-925.2406,323644860.0,-59772.0,-323646050.0,-328412.78,6,rcp8.5,Standard,Medium,False,1
779,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-755433400000.0,NCAR,CISM,exp06,910.0,1026.0,-484159.7,-110379560000.0,-193639250.0,1109652600.0,-1015236.0,-1379994600.0,-548256.3,6,rcp8.5,Standard,Medium,False,1
780,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1412538700000.0,NCAR,CISM,exp02,910.0,1026.0,-528119.0,-257974120000.0,-516836220.0,2104690300.0,-1864880.6,-2867863800.0,-555854.5,2,rcp8.5,Open,Medium,False,1
781,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-741720650000.0,AWI,PISM1,exp06,910.0,1023.0,-339401.78,-28521535000.0,-2386134000.0,-2051733400.0,-498366.78,-334401800.0,-431824.4,6,rcp8.5,Standard,Medium,False,1
782,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,218389040000.0,AWI,PISM1,exp02,910.0,1023.0,-332729.03,108270090000.0,1100354400.0,1218844800.0,-195080.88,-118491384.0,-336034.56,2,rcp8.5,Open,Medium,False,1
783,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-411261600000.0,PIK,PISM1,exp02,910.0,1028.0,-17174.14,-110205575000.0,-1990697900.0,-1620199300.0,-73397.04,-332768450.0,-50091.387,2,rcp8.5,Open,Medium,False,1
784,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-481342750000.0,PIK,PISM2,exp02,910.0,1028.0,-15846.3955,-86027940000.0,-1033858940.0,-879456960.0,-535498.3,-207148340.0,-35111.777,2,rcp8.5,Open,Medium,False,1
785,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-546181320000.0,UTAS,ElmerIce,exp06,900.0,1025.0,162085.97,-109667240000.0,-543.25586,904245060.0,-580562.56,-904247700.0,250050.97,6,rcp8.5,Standard,Medium,False,1
786,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-63744254000.0,UCIJPL,ISSM,exp06,917.0,1023.0,-188042.44,78856600000.0,3942.9233,-452685340.0,-736713.56,452685200.0,-302550.3,6,rcp8.5,Standard,Medium,False,1
787,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-132981055000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-183579.42,-4944197000.0,3942.9233,-193292750.0,-1982770.2,193290560.0,-302550.3,2,rcp8.5,Open,Medium,False,1
788,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1744914400000.0,VUW,PISM,exp02,910.0,1028.0,89911.17,-326968800000.0,-2135937800.0,-70878190.0,2281437.0,-2065057500.0,118828.445,2,rcp8.5,Open,Medium,False,1
789,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1019853340000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-266108.28,-40136696000.0,-1032214900.0,-118324.805,-1103030.5,-1032096640.0,-413636.0,6,rcp8.5,Standard,Medium,False,1
790,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1653247700000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-261225.11,-31346723000.0,-2069047200.0,1230670.1,-528333.0,-2070282000.0,-419493.06,2,rcp8.5,Open,Medium,False,1
791,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1305274100000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-250886.28,-67594895000.0,-1289174300.0,-514454400.0,-1466114.6,-774719900.0,-386600.06,6,rcp8.5,Standard,Medium,False,1
792,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-405694250000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-264399.56,-125008200000.0,-516141470.0,1291689100.0,-1805563.1,-1807830500.0,-313713.2,2,rcp8.5,Open,Medium,False,1
793,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1073473060000.0,LSCE,GRISLI,exp06,918.0,1023.0,-261647.88,8488460000.0,-5934021000.0,-5159983600.0,-878442.5,-774037600.0,-404753.22,6,rcp8.5,Standard,Medium,False,1
794,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-1060819240000.0,DOE,MALI,exp06,910.0,1023.0,-334761.03,-253242900000.0,-92792360.0,2911103700.0,-1311323.0,-2985389000.0,-359133.56,6,rcp8.5,Standard,Medium,False,1
795,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-725004400000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-191407.83,-22575892000.0,-64346644.0,-64383530.0,-1351586.8,40976.934,-258923.27,6,rcp8.5,Standard,Medium,False,1
796,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-162670430000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-185259.73,-64466030000.0,-320.01562,-1926.1797,-476136.6,1606.1641,-303562.7,6,rcp8.5,Standard,Medium,False,1
797,1.0,1.0,2052,miroc_esm_chem_rcp85,34.54145,1.5656903,4.158761,3.1614418e-06,3.098743e-07,5.6240165e-11,2.8515112e-06,2.2680933,-307798440000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-199103.12,-24315705000.0,-320.01562,859.8203,-1143560.8,-3227.836,-303562.7,6,rcp8.5,Standard,Medium,False,1
798,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-764376650000.0,JPL1,ISSM,exp06,917.0,1023.0,-47815.324,-81857450000.0,-3131.4531,1680178600.0,-1116353.4,-1680175500.0,3234.78,6,rcp8.5,Standard,Medium,False,1
799,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-356555850000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-297065.2,-214323890000.0,-925.2406,323644860.0,-66982.79,-323646050.0,-304080.53,6,rcp8.5,Standard,Medium,False,1
800,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-794584900000.0,NCAR,CISM,exp06,910.0,1026.0,-132493.6,-129692890000.0,-274380600.0,1070347200.0,-1069980.5,-1457816600.0,-94829.445,6,rcp8.5,Standard,Medium,False,1
801,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1487763800000.0,NCAR,CISM,exp02,910.0,1026.0,-185419.14,-281881670000.0,-533023600.0,2198380300.0,-1926987.0,-2989890000.0,-104992.484,2,rcp8.5,Open,Medium,False,1
802,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-758422200000.0,AWI,PISM1,exp06,910.0,1023.0,-12398.147,-38197040000.0,-2322035200.0,-1954272800.0,-547515.75,-367765570.0,-76938.64,6,rcp8.5,Standard,Medium,False,1
803,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,185101960000.0,AWI,PISM1,exp02,910.0,1023.0,-6116.31,102236010000.0,1035854600.0,1176578700.0,-242207.25,-140727170.0,30422.316,2,rcp8.5,Open,Medium,False,1
804,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-394131000000.0,PIK,PISM1,exp02,910.0,1028.0,3476.7307,-112333520000.0,-1494603500.0,-1177512100.0,-129632.6,-283292400.0,-11147.417,2,rcp8.5,Open,Medium,False,1
805,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-410177370000.0,PIK,PISM2,exp02,910.0,1028.0,10186.741,-96665540000.0,-1185655600.0,-960939400.0,-518935.62,-285329180.0,-17611.633,2,rcp8.5,Open,Medium,False,1
806,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-557239960000.0,UTAS,ElmerIce,exp06,900.0,1025.0,-432709.47,-110058780000.0,-543.25586,968857400.0,-618784.0,-968858000.0,-478388.56,6,rcp8.5,Standard,Medium,False,1
807,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-100107160000.0,UCIJPL,ISSM,exp06,917.0,1023.0,1939.813,71837100000.0,3942.9233,-517417600.0,-776554.0,517417470.0,310.79492,6,rcp8.5,Standard,Medium,False,1
808,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-133457510000.0,UCIJPL,ISSM,exp02,917.0,1023.0,-4251.2856,-7479995400.0,3942.9233,-193292750.0,-2030167.1,193290560.0,310.79492,2,rcp8.5,Open,Medium,False,1
809,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1855584900000.0,VUW,PISM,exp02,910.0,1028.0,-454910.84,-336974480000.0,-1878182500.0,57319220.0,2406058.8,-1935501700.0,-577317.25,2,rcp8.5,Open,Medium,False,1
810,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1085873650000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-51474.97,-51550724000.0,-1032214900.0,-118324.805,-1174254.0,-1032096640.0,-28914.08,6,rcp8.5,Standard,Medium,False,1
811,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1671041900000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-55467.355,-42860708000.0,-2069047200.0,1230670.1,-2071677.2,-2070282000.0,-29629.584,2,rcp8.5,Open,Medium,False,1
812,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1390864100000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-41947.973,-81467100000.0,-1547157600.0,-512804640.0,-1629156.4,-1034348900.0,-32007.36,6,rcp8.5,Standard,Medium,False,1
813,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-433672780000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-56736.715,-142466090000.0,-516141470.0,1550408800.0,-1930814.0,-2066550300.0,-21061.629,2,rcp8.5,Open,Medium,False,1
814,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1166542500000.0,LSCE,GRISLI,exp06,918.0,1023.0,-9031.612,-2532922000.0,-5416372000.0,-4901538000.0,-872886.6,-514834530.0,-67096.984,6,rcp8.5,Standard,Medium,False,1
815,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-1123920600000.0,DOE,MALI,exp06,910.0,1023.0,-83611.06,-272470590000.0,-78365930.0,3015086600.0,-1350072.1,-3066777000.0,-27035.766,6,rcp8.5,Standard,Medium,False,1
816,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-770105600000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-29949.805,-27884374000.0,-64346644.0,527833.8,-1413736.0,-64872430.0,-15973.087,6,rcp8.5,Standard,Medium,False,1
817,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-182872720000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,-14175.934,-71557030000.0,-320.01562,-1926.1797,-614560.25,1606.1641,9331.263,6,rcp8.5,Standard,Medium,False,1
818,1.0,1.0,2053,miroc_esm_chem_rcp85,34.540386,1.575887,4.168897,8.478975e-07,7.0186314e-07,2.4815613e-10,1.4578625e-07,2.746559,-333983970000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,-11891.511,-30285937000.0,-320.01562,859.8203,-1229067.2,-3227.836,9331.263,6,rcp8.5,Standard,Medium,False,1
819,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-797176230000.0,JPL1,ISSM,exp06,917.0,1023.0,-32060.98,-87766740000.0,-3131.4531,1680178600.0,-1239563.9,-1680175500.0,34700.02,6,rcp8.5,Standard,Medium,False,1
820,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-380347000000.0,VUB,AISMPALEO,exp06,910.0,1028.0,-11603.806,-233996910000.0,-925.2406,323644860.0,-71268.58,-323646050.0,-255.28152,6,rcp8.5,Standard,Medium,False,1
821,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-806509400000.0,NCAR,CISM,exp06,910.0,1026.0,498807.06,-137110940000.0,-274380600.0,1131273000.0,-1151851.9,-1518742400.0,686233.6,6,rcp8.5,Standard,Medium,False,1
822,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-1541428500000.0,NCAR,CISM,exp02,910.0,1026.0,431707.9,-293952060000.0,-581368400.0,2249517600.0,-2030471.4,-3099445500.0,671493.4,2,rcp8.5,Open,Medium,False,1
823,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-829772860000.0,AWI,PISM1,exp06,910.0,1023.0,20255.523,-32847446000.0,-2581395000.0,-2165362700.0,-533041.8,-416031260.0,-45899.34,6,rcp8.5,Standard,Medium,False,1
824,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,198765100000.0,AWI,PISM1,exp02,910.0,1023.0,22264.887,105402630000.0,1228124000.0,1470412000.0,-191599.4,-242287000.0,53826.98,2,rcp8.5,Open,Medium,False,1
825,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-384940180000.0,PIK,PISM1,exp02,910.0,1028.0,80092.32,-114033205000.0,-1142651300.0,-814471900.0,-58967.3,-286127870.0,66877.03,2,rcp8.5,Open,Medium,False,1
826,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-505216470000.0,PIK,PISM2,exp02,910.0,1028.0,81270.35,-84645600000.0,-1605332000.0,-1476029400.0,-518915.38,-165488270.0,75865.02,2,rcp8.5,Open,Medium,False,1
827,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-588743250000.0,UTAS,ElmerIce,exp06,900.0,1025.0,-421734.38,-101369640000.0,-543.25586,1420756900.0,-664046.25,-1420753300.0,-481700.53,6,rcp8.5,Standard,Medium,False,1
828,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-127887030000.0,UCIJPL,ISSM,exp06,917.0,1023.0,17037.13,65752666000.0,3942.9233,-581809000.0,-919704.75,581808900.0,23584.713,6,rcp8.5,Standard,Medium,False,1
829,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-126062264000.0,UCIJPL,ISSM,exp02,917.0,1023.0,10782.139,-8902038000.0,3942.9233,-257684200.0,-2234261.8,257681980.0,23584.713,2,rcp8.5,Open,Medium,False,1
830,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-2013114300000.0,VUW,PISM,exp02,910.0,1028.0,-330698.66,-356601300000.0,-2201959000.0,57442910.0,2671108.8,-2259403800.0,-449578.78,2,rcp8.5,Open,Medium,False,1
831,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-1137340200000.0,ULB,fETISh_32km,exp06,910.0,1028.0,-27402.883,-53236257000.0,-1032214900.0,-118324.805,-1361209.0,-1032096640.0,25017.887,6,rcp8.5,Standard,Medium,False,1
832,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-1681002500000.0,ULB,fETISh_32km,exp02,910.0,1028.0,-31392.445,-48139810000.0,-1032406900.0,1037870900.0,-1719728.6,-2070282000.0,20850.395,2,rcp8.5,Open,Medium,False,1
833,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-1467465100000.0,ULB,fETISh_16km,exp06,910.0,1028.0,-3998.9226,-70267896000.0,-1547157600.0,-512988830.0,-1642031.5,-1034168800.0,1128.5911,6,rcp8.5,Standard,Medium,False,1
834,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-458077370000.0,ULB,fETISh_16km,exp02,910.0,1028.0,-35594.656,-149946190000.0,-773280200.0,1033053300.0,-1887274.8,-1806327300.0,9627.759,2,rcp8.5,Open,Medium,False,1
835,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-1179654300000.0,LSCE,GRISLI,exp06,918.0,1023.0,3930.6174,-12157256000.0,-4898530300.0,-4642385000.0,-966204.56,-256147570.0,-17160.43,6,rcp8.5,Standard,Medium,False,1
836,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-1167736800000.0,DOE,MALI,exp06,910.0,1023.0,-63069.32,-294740700000.0,-101389260.0,3087606300.0,-1477391.9,-3183552000.0,5106.0947,6,rcp8.5,Standard,Medium,False,1
837,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-808153300000.0,ILTS_PIK,SICOPOLIS,exp06,910.0,1028.0,-18383.143,-27300987000.0,-64346644.0,527833.8,-1670540.4,-64872430.0,10275.212,6,rcp8.5,Standard,Medium,False,1
838,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-196042360000.0,IMAU,IMAUICE2,exp06,910.0,1028.0,12671.376,-72798340000.0,-320.01562,-1926.1797,-958856.06,1606.1641,51853.97,6,rcp8.5,Standard,Medium,False,1
839,1.0,1.0,2054,miroc_esm_chem_rcp85,34.540096,1.582794,4.1757874,2.6907026e-06,1.0444794e-07,1.395149e-10,2.586115e-06,2.447613,-350697300000.0,IMAU,IMAUICE1,exp06,910.0,1028.0,15026.394,-29683890000.0,-320.01562,859.8203,-1385539.8,-3227.836,51853.97,6,rcp8.5,Standard,Medium,False,1
840,1.0,1.0,2055,miroc_esm_chem_rcp85,34.54059,1.5913074,4.184329,3.2092753e-09,-1.5353713e-07,1.2512541e-10,1.5662128e-07,0.8174083,-832330470000.0,JPL1,ISSM,exp06,917.0,1023.0,32712.979,-89769150000.0,-3131.4531,1744911700.0,-1412519.9,-1744908700.0,135646.55,6,rcp8.5,Standard,Medium,False,1
841,1.0,1.0,2055,miroc_esm_chem_rcp85,34.54059,1.5913074,4.184329,3.2092753e-09,-1.5353713e-07,1.2512541e-10,1.5662128e-07,0.8174083,-399668600000.0,VUB,AISMPALEO,exp06,910.0,1028.0,10564.277,-248338300000.0,-925.2406,323644860.0,-79619.37,-323646050.0,25106.484,6,rcp8.5,Standard,Medium,False,1
842,1.0,1.0,2055,miroc_esm_chem_rcp85,34.54059,1.5913074,4.184329,3.2092753e-09,-1.5353713e-07,1.2512541e-10,1.5662128e-07,0.8174083,-862556700000.0,NCAR,CISM,exp06,910.0,1026.0,-278270.6,-122951180000.0,-242114910.0,1214719400.0,-1267718.2,-1559792600.0,-305661.06,6,rcp8.5,Standard,Medium,False,1
