,aSMB,sector,aogcm,year,aST,sector,aogcm,year
81,-2.303217165466402e-05,3.0,access1.3_rcp85,82,1.7949584461481698,3.0,access1.3_rcp85,82
82,-1.871669135667706e-05,3.0,access1.3_rcp85,83,2.1189514000294265,3.0,access1.3_rcp85,83
83,-2.199950128517178e-05,3.0,access1.3_rcp85,84,2.2024225882365522,3.0,access1.3_rcp85,84
84,-1.8105385017393388e-05,3.0,access1.3_rcp85,85,1.824621274940934,3.0,access1.3_rcp85,85
85,-1.613302991790694e-05,3.0,access1.3_rcp85,86,2.1048469111209234,3.0,access1.3_rcp85,86
0,-5.263846514021528e-06,4.0,access1.3_rcp85,1,0.6763783629027526,4.0,access1.3_rcp85,1
1,-1.825472894150259e-06,4.0,access1.3_rcp85,2,1.477199433806695,4.0,access1.3_rcp85,2
2,-1.7132564893373118e-06,4.0,access1.3_rcp85,3,0.8472155978009767,4.0,access1.3_rcp85,3
3,-1.7496186406427044e-05,4.0,access1.3_rcp85,4,1.0571876775029898,4.0,access1.3_rcp85,4
4,-2.8614286284562157e-06,4.0,access1.3_rcp85,5,1.018724334316207,4.0,access1.3_rcp85,5
5,-1.229955535393825e-05,4.0,access1.3_rcp85,6,0.5390434843729444,4.0,access1.3_rcp85,6
6,-3.1861300409216527e-06,4.0,access1.3_rcp85,7,-0.07750073857188763,4.0,access1.3_rcp85,7
7,-2.284982913682907e-06,4.0,access1.3_rcp85,8,-0.2255027891560486,4.0,access1.3_rcp85,8
8,-4.313693514073172e-06,4.0,access1.3_rcp85,9,0.04961631460243879,4.0,access1.3_rcp85,9
9,-2.2000931605674203e-06,4.0,access1.3_rcp85,10,0.12753277092502652,4.0,access1.3_rcp85,10
10,-6.988733015432488e-07,4.0,access1.3_rcp85,11,0.14984102946607844,4.0,access1.3_rcp85,11
11,-5.711468245233633e-06,4.0,access1.3_rcp85,12,0.9078242075642378,4.0,access1.3_rcp85,12
12,-8.78430402940311e-06,4.0,access1.3_rcp85,13,0.9585962212545736,4.0,access1.3_rcp85,13
13,-8.311839450932403e-06,4.0,access1.3_rcp85,14,1.2530986952949348,4.0,access1.3_rcp85,14
14,-6.974508531156161e-06,4.0,access1.3_rcp85,15,0.5212516155267926,4.0,access1.3_rcp85,15
15,1.6230515155264585e-06,4.0,access1.3_rcp85,16,0.3704358201378304,4.0,access1.3_rcp85,16
16,-8.009644390791714e-06,4.0,access1.3_rcp85,17,0.8883551136542293,4.0,access1.3_rcp85,17
17,-7.447673530288511e-06,4.0,access1.3_rcp85,18,0.8804746699259474,4.0,access1.3_rcp85,18
18,3.288022133601462e-06,4.0,access1.3_rcp85,19,0.6306939500840053,4.0,access1.3_rcp85,19
19,-8.388670142532502e-06,4.0,access1.3_rcp85,20,0.9877574038442677,4.0,access1.3_rcp85,20
20,-5.0460217600018175e-06,4.0,access1.3_rcp85,21,0.7775352783500019,4.0,access1.3_rcp85,21
21,-5.8871703971354535e-06,4.0,access1.3_rcp85,22,0.862338944353987,4.0,access1.3_rcp85,22
22,-6.516438919717688e-06,4.0,access1.3_rcp85,23,0.1535335528261176,4.0,access1.3_rcp85,23
23,-5.760030402131714e-06,4.0,access1.3_rcp85,24,0.42190551496548695,4.0,access1.3_rcp85,24
24,-4.77815969378787e-06,4.0,access1.3_rcp85,25,0.5909199230220457,4.0,access1.3_rcp85,25
25,-1.0804890899382492e-05,4.0,access1.3_rcp85,26,0.375035884321511,4.0,access1.3_rcp85,26
26,-2.8159529325629285e-06,4.0,access1.3_rcp85,27,1.072446278694049,4.0,access1.3_rcp85,27
27,-2.638407866925406e-05,4.0,access1.3_rcp85,28,2.015872733591325,4.0,access1.3_rcp85,28
28,-7.914050846025748e-06,4.0,access1.3_rcp85,29,0.6223546696520845,4.0,access1.3_rcp85,29
29,-9.421709414471876e-06,4.0,access1.3_rcp85,30,0.5547221561883037,4.0,access1.3_rcp85,30
30,-6.889382504095251e-06,4.0,access1.3_rcp85,31,1.0722637193063993,4.0,access1.3_rcp85,31
31,-5.670445747046878e-06,4.0,access1.3_rcp85,32,1.4142302762035053,4.0,access1.3_rcp85,32
32,-9.03237824574446e-06,4.0,access1.3_rcp85,33,1.0520733380228071,4.0,access1.3_rcp85,33
33,-1.0831447865931048e-05,4.0,access1.3_rcp85,34,1.2268258317089489,4.0,access1.3_rcp85,34
34,-1.1756944253011028e-05,4.0,access1.3_rcp85,35,0.8580349634544266,4.0,access1.3_rcp85,35
35,-7.598198495340096e-06,4.0,access1.3_rcp85,36,1.1948752274542587,4.0,access1.3_rcp85,36
36,-2.4370706330021972e-06,4.0,access1.3_rcp85,37,0.9972332719836651,4.0,access1.3_rcp85,37
37,-1.2082891238823267e-05,4.0,access1.3_rcp85,38,1.398942853636269,4.0,access1.3_rcp85,38
38,-8.790299996353018e-06,4.0,access1.3_rcp85,39,1.1537605801877235,4.0,access1.3_rcp85,39
39,-1.732230175926357e-05,4.0,access1.3_rcp85,40,1.9955776539296675,4.0,access1.3_rcp85,40
40,-1.4525394612032635e-06,4.0,access1.3_rcp85,41,0.8708791673524927,4.0,access1.3_rcp85,41
41,-1.830899056484886e-05,4.0,access1.3_rcp85,42,1.4344376427800112,4.0,access1.3_rcp85,42
42,-1.6000402260224363e-05,4.0,access1.3_rcp85,43,1.4361267109646318,4.0,access1.3_rcp85,43
43,-1.4978960040459846e-05,4.0,access1.3_rcp85,44,1.3027479020219923,4.0,access1.3_rcp85,44
44,-1.2630180178115435e-05,4.0,access1.3_rcp85,45,1.552618823855408,4.0,access1.3_rcp85,45
45,-1.6653264501450305e-05,4.0,access1.3_rcp85,46,1.225810294293827,4.0,access1.3_rcp85,46
46,-1.1060619807783659e-05,4.0,access1.3_rcp85,47,0.9904495775672514,4.0,access1.3_rcp85,47
47,-1.1618402765919145e-05,4.0,access1.3_rcp85,48,1.430376013800578,4.0,access1.3_rcp85,48
48,-1.4355837399782831e-05,4.0,access1.3_rcp85,49,1.5682940598800965,4.0,access1.3_rcp85,49
49,-8.319290429260056e-06,4.0,access1.3_rcp85,50,1.743004025667549,4.0,access1.3_rcp85,50
50,-1.4341638476023676e-05,4.0,access1.3_rcp85,51,1.419727907168789,4.0,access1.3_rcp85,51
51,-3.6671504041956467e-06,4.0,access1.3_rcp85,52,1.6359569934106175,4.0,access1.3_rcp85,52
52,-1.3871672684782336e-05,4.0,access1.3_rcp85,53,1.2057538107297272,4.0,access1.3_rcp85,53
53,-7.611946441886656e-06,4.0,access1.3_rcp85,54,0.8189300701246643,4.0,access1.3_rcp85,54
54,-1.3721558378753973e-05,4.0,access1.3_rcp85,55,1.1257609867031306,4.0,access1.3_rcp85,55
55,-8.864638257924548e-06,4.0,access1.3_rcp85,56,0.7386502878281219,4.0,access1.3_rcp85,56
56,-3.0099445807526306e-05,4.0,access1.3_rcp85,57,1.4030032458875297,4.0,access1.3_rcp85,57
57,-1.9184850620418867e-05,4.0,access1.3_rcp85,58,1.855519665570759,4.0,access1.3_rcp85,58
58,-1.916996780687929e-05,4.0,access1.3_rcp85,59,1.5080434208716458,4.0,access1.3_rcp85,59
59,-2.265446410266552e-05,4.0,access1.3_rcp85,60,2.4818385928104068,4.0,access1.3_rcp85,60
60,-2.308169027732284e-05,4.0,access1.3_rcp85,61,2.0810272755354444,4.0,access1.3_rcp85,61
61,-2.290149193500036e-05,4.0,access1.3_rcp85,62,1.948552411346033,4.0,access1.3_rcp85,62
62,-2.1593335151484566e-05,4.0,access1.3_rcp85,63,1.739235388047011,4.0,access1.3_rcp85,63
63,-2.4480048752188324e-05,4.0,access1.3_rcp85,64,2.5174184792429664,4.0,access1.3_rcp85,64
64,-3.071001452760761e-05,4.0,access1.3_rcp85,65,2.358579360270472,4.0,access1.3_rcp85,65
65,-2.540453998600086e-05,4.0,access1.3_rcp85,66,2.023837825153375,4.0,access1.3_rcp85,66
66,-3.336679372314954e-05,4.0,access1.3_rcp85,67,2.5209896931047964,4.0,access1.3_rcp85,67
67,-1.9645241812600612e-05,4.0,access1.3_rcp85,68,2.3830088354630674,4.0,access1.3_rcp85,68
68,-2.6546653370421016e-05,4.0,access1.3_rcp85,69,2.5377712647469473,4.0,access1.3_rcp85,69
69,-2.592124441746709e-05,4.0,access1.3_rcp85,70,2.4433352849884526,4.0,access1.3_rcp85,70
70,-3.155662763493374e-05,4.0,access1.3_rcp85,71,2.764233982340059,4.0,access1.3_rcp85,71
71,-2.6920608361040783e-05,4.0,access1.3_rcp85,72,1.9696160488106402,4.0,access1.3_rcp85,72
72,-2.36753259055605e-05,4.0,access1.3_rcp85,73,1.7246699990216987,4.0,access1.3_rcp85,73
73,-2.116193832098926e-05,4.0,access1.3_rcp85,74,1.7765564345761318,4.0,access1.3_rcp85,74
74,-2.0291711806528415e-05,4.0,access1.3_rcp85,75,2.1751212476618007,4.0,access1.3_rcp85,75
75,-1.5044400001435124e-05,4.0,access1.3_rcp85,76,2.147027992115236,4.0,access1.3_rcp85,76
76,-2.4759360891333088e-05,4.0,access1.3_rcp85,77,2.851611662114818,4.0,access1.3_rcp85,77
77,-2.844278933897469e-05,4.0,access1.3_rcp85,78,2.626827215757384,4.0,access1.3_rcp85,78
78,-3.5276536315377456e-05,4.0,access1.3_rcp85,79,2.902131755699866,4.0,access1.3_rcp85,79
79,-3.922633917885794e-05,4.0,access1.3_rcp85,80,2.9677419844818207,4.0,access1.3_rcp85,80
80,-3.063118849723346e-05,4.0,access1.3_rcp85,81,2.8147684907345147,4.0,access1.3_rcp85,81
81,-3.337549784760478e-05,4.0,access1.3_rcp85,82,2.7581381679119663,4.0,access1.3_rcp85,82
82,-3.492485979307257e-05,4.0,access1.3_rcp85,83,2.958811315814718,4.0,access1.3_rcp85,83
83,-3.2503327971134345e-05,4.0,access1.3_rcp85,84,2.744445394373297,4.0,access1.3_rcp85,84
84,-3.25099804048793e-05,4.0,access1.3_rcp85,85,2.977071575283148,4.0,access1.3_rcp85,85
85,-2.098670274443172e-05,4.0,access1.3_rcp85,86,2.9740753126273054,4.0,access1.3_rcp85,86
0,7.979452625534884e-08,5.0,access1.3_rcp85,1,1.1625744173264925,5.0,access1.3_rcp85,1
1,8.465328671965815e-07,5.0,access1.3_rcp85,2,1.9590618880926025,5.0,access1.3_rcp85,2
2,-1.2522518703816529e-06,5.0,access1.3_rcp85,3,0.880795055650276,5.0,access1.3_rcp85,3
3,-5.08499782169907e-06,5.0,access1.3_rcp85,4,1.4773085743819274,5.0,access1.3_rcp85,4
4,-6.322522248534486e-07,5.0,access1.3_rcp85,5,0.9174969513151687,5.0,access1.3_rcp85,5
5,-2.859307149827087e-06,5.0,access1.3_rcp85,6,0.40306223247818795,5.0,access1.3_rcp85,6
6,-2.5665138012145195e-06,5.0,access1.3_rcp85,7,0.2973345064557279,5.0,access1.3_rcp85,7
7,-2.5478399798518266e-06,5.0,access1.3_rcp85,8,0.0019226249699245775,5.0,access1.3_rcp85,8
8,1.136964473849654e-06,5.0,access1.3_rcp85,9,0.52582856462645,5.0,access1.3_rcp85,9
9,2.9904738121881797e-06,5.0,access1.3_rcp85,10,0.39726435700833573,5.0,access1.3_rcp85,10
10,-5.055552482269597e-07,5.0,access1.3_rcp85,11,0.49799855775813784,5.0,access1.3_rcp85,11
11,-1.0996378563084728e-06,5.0,access1.3_rcp85,12,0.8600605728798277,5.0,access1.3_rcp85,12
12,-9.517784912737701e-07,5.0,access1.3_rcp85,13,1.0324460913084168,5.0,access1.3_rcp85,13
13,-5.864094751266468e-06,5.0,access1.3_rcp85,14,1.665757518365949,5.0,access1.3_rcp85,14
14,-1.0913649118268244e-07,5.0,access1.3_rcp85,15,0.5945041801300093,5.0,access1.3_rcp85,15
15,1.1916662515524567e-06,5.0,access1.3_rcp85,16,0.7805845021441583,5.0,access1.3_rcp85,16
16,-4.468003645352982e-06,5.0,access1.3_rcp85,17,0.7973798327638045,5.0,access1.3_rcp85,17
17,-3.4067822545590578e-06,5.0,access1.3_rcp85,18,1.289189773930981,5.0,access1.3_rcp85,18
18,2.0827394665896436e-06,5.0,access1.3_rcp85,19,0.5062121353713163,5.0,access1.3_rcp85,19
19,-5.356458235740123e-06,5.0,access1.3_rcp85,20,0.8654803367947468,5.0,access1.3_rcp85,20
20,-2.9560589284307044e-06,5.0,access1.3_rcp85,21,1.630726617151535,5.0,access1.3_rcp85,21
21,-7.084718181936691e-07,5.0,access1.3_rcp85,22,1.0853202440123115,5.0,access1.3_rcp85,22
22,-7.2807032327252486e-06,5.0,access1.3_rcp85,23,0.38571374780438805,5.0,access1.3_rcp85,23
23,-3.1928120276248694e-07,5.0,access1.3_rcp85,24,0.8323235097811623,5.0,access1.3_rcp85,24
24,2.09003955468594e-06,5.0,access1.3_rcp85,25,1.1281362359470577,5.0,access1.3_rcp85,25
25,-3.303236292093731e-06,5.0,access1.3_rcp85,26,0.7345509464172169,5.0,access1.3_rcp85,26
26,-3.995001522396437e-06,5.0,access1.3_rcp85,27,1.5897428780077367,5.0,access1.3_rcp85,27
27,-9.335025382711893e-06,5.0,access1.3_rcp85,28,2.433529108083963,5.0,access1.3_rcp85,28
28,-2.0668506820973344e-06,5.0,access1.3_rcp85,29,0.7415345675286885,5.0,access1.3_rcp85,29
29,-5.742496812777485e-06,5.0,access1.3_rcp85,30,1.1394265653775486,5.0,access1.3_rcp85,30
30,-5.267421718938745e-06,5.0,access1.3_rcp85,31,1.9734513605273105,5.0,access1.3_rcp85,31
31,1.5746892493452106e-06,5.0,access1.3_rcp85,32,2.4131580448813867,5.0,access1.3_rcp85,32
32,2.182599812077705e-07,5.0,access1.3_rcp85,33,1.8301486981429766,5.0,access1.3_rcp85,33
33,-6.54539691645046e-07,5.0,access1.3_rcp85,34,1.55744209466413,5.0,access1.3_rcp85,34
34,-7.3831287306948435e-06,5.0,access1.3_rcp85,35,1.2854064286739644,5.0,access1.3_rcp85,35
35,-3.759661366693549e-06,5.0,access1.3_rcp85,36,1.8489343071011521,5.0,access1.3_rcp85,36
36,-3.4072216011562688e-06,5.0,access1.3_rcp85,37,1.3953874791404262,5.0,access1.3_rcp85,37
37,-4.0955539188457405e-06,5.0,access1.3_rcp85,38,1.5748687952368268,5.0,access1.3_rcp85,38
38,-2.9957110382434957e-06,5.0,access1.3_rcp85,39,1.733677729521237,5.0,access1.3_rcp85,39
39,-8.925087562455952e-06,5.0,access1.3_rcp85,40,2.7307269389026234,5.0,access1.3_rcp85,40
40,-7.867562021866835e-07,5.0,access1.3_rcp85,41,1.4674817497299844,5.0,access1.3_rcp85,41
41,-1.4012947168952503e-05,5.0,access1.3_rcp85,42,2.1037986481649154,5.0,access1.3_rcp85,42
42,-1.083746107280114e-05,5.0,access1.3_rcp85,43,2.00426404464421,5.0,access1.3_rcp85,43
43,-9.326018310460951e-06,5.0,access1.3_rcp85,44,1.9663362829141497,5.0,access1.3_rcp85,44
44,-6.123828457856067e-06,5.0,access1.3_rcp85,45,2.0476006473744652,5.0,access1.3_rcp85,45
45,-1.7812922085597572e-05,5.0,access1.3_rcp85,46,1.6141950026279739,5.0,access1.3_rcp85,46
46,-5.152414478597504e-06,5.0,access1.3_rcp85,47,2.1135514539969,5.0,access1.3_rcp85,47
47,-7.54637141991003e-06,5.0,access1.3_rcp85,48,2.543236063612057,5.0,access1.3_rcp85,48
48,-1.0683506750546774e-05,5.0,access1.3_rcp85,49,2.364680712563651,5.0,access1.3_rcp85,49
49,-5.638859835508819e-06,5.0,access1.3_rcp85,50,2.482527096324712,5.0,access1.3_rcp85,50
50,-8.906342843747403e-06,5.0,access1.3_rcp85,51,2.163014931417624,5.0,access1.3_rcp85,51
51,-5.390830593614203e-06,5.0,access1.3_rcp85,52,2.4523606747207487,5.0,access1.3_rcp85,52
52,-6.7740401007988e-06,5.0,access1.3_rcp85,53,2.1117606976729344,5.0,access1.3_rcp85,53
53,-3.1017153699650357e-06,5.0,access1.3_rcp85,54,0.9554357818851122,5.0,access1.3_rcp85,54
54,-1.187397254066416e-05,5.0,access1.3_rcp85,55,1.70550416420246,5.0,access1.3_rcp85,55
55,-5.2873015158394984e-06,5.0,access1.3_rcp85,56,1.6252485194298814,5.0,access1.3_rcp85,56
56,-1.1317341646060101e-05,5.0,access1.3_rcp85,57,2.9047756548792822,5.0,access1.3_rcp85,57
57,-8.705850144398532e-06,5.0,access1.3_rcp85,58,2.693163609428704,5.0,access1.3_rcp85,58
58,-7.215657189514101e-06,5.0,access1.3_rcp85,59,2.956266520148393,5.0,access1.3_rcp85,59
59,-8.200680239953502e-06,5.0,access1.3_rcp85,60,3.563503726162243,5.0,access1.3_rcp85,60
60,-1.4930215060322928e-05,5.0,access1.3_rcp85,61,3.3291474935111016,5.0,access1.3_rcp85,61
61,-1.0728534117252164e-05,5.0,access1.3_rcp85,62,3.4581915675505663,5.0,access1.3_rcp85,62
62,-1.0963960367265918e-05,5.0,access1.3_rcp85,63,3.1859855237196437,5.0,access1.3_rcp85,63
63,-1.274286088258399e-05,5.0,access1.3_rcp85,64,3.8702381971365334,5.0,access1.3_rcp85,64
64,-1.9973472185429466e-05,5.0,access1.3_rcp85,65,3.7125279481844156,5.0,access1.3_rcp85,65
65,-1.0509369548421478e-05,5.0,access1.3_rcp85,66,2.8173606083863576,5.0,access1.3_rcp85,66
66,-1.4597147353535325e-05,5.0,access1.3_rcp85,67,3.8899154806233804,5.0,access1.3_rcp85,67
67,-1.1604810328208332e-05,5.0,access1.3_rcp85,68,4.073360965190435,5.0,access1.3_rcp85,68
68,-1.0934522481696162e-05,5.0,access1.3_rcp85,69,3.9685832796011136,5.0,access1.3_rcp85,69
69,-9.32330554149177e-06,5.0,access1.3_rcp85,70,3.651159191407939,5.0,access1.3_rcp85,70
70,-1.1012281253091477e-05,5.0,access1.3_rcp85,71,3.9764892604930684,5.0,access1.3_rcp85,71
71,-1.342150128864632e-05,5.0,access1.3_rcp85,72,2.8880313024904996,5.0,access1.3_rcp85,72
72,-8.745120512331197e-06,5.0,access1.3_rcp85,73,2.9627379220107506,5.0,access1.3_rcp85,73
73,-1.4501591219425749e-05,5.0,access1.3_rcp85,74,3.357039586428938,5.0,access1.3_rcp85,74
74,-1.818117689931605e-06,5.0,access1.3_rcp85,75,3.759634822031893,5.0,access1.3_rcp85,75
75,-5.664868613838867e-06,5.0,access1.3_rcp85,76,4.025685593757862,5.0,access1.3_rcp85,76
76,-1.1393384162296796e-05,5.0,access1.3_rcp85,77,4.2462842354875345,5.0,access1.3_rcp85,77
77,-1.405751429580264e-05,5.0,access1.3_rcp85,78,3.7031454145994713,5.0,access1.3_rcp85,78
78,-1.4579731183906318e-05,5.0,access1.3_rcp85,79,4.494952236911726,5.0,access1.3_rcp85,79
79,-2.074472069327409e-05,5.0,access1.3_rcp85,80,4.640069799387293,5.0,access1.3_rcp85,80
80,-1.2127114810075247e-05,5.0,access1.3_rcp85,81,4.2356831024985695,5.0,access1.3_rcp85,81
81,-2.0329201524033797e-05,5.0,access1.3_rcp85,82,4.042177965053093,5.0,access1.3_rcp85,82
82,-1.473683892849397e-05,5.0,access1.3_rcp85,83,4.546077526261654,5.0,access1.3_rcp85,83
83,-1.5180172567787207e-05,5.0,access1.3_rcp85,84,4.47074266257959,5.0,access1.3_rcp85,84
84,-1.6749329433690195e-05,5.0,access1.3_rcp85,85,4.29259054807952,5.0,access1.3_rcp85,85
85,-8.152929321197843e-06,5.0,access1.3_rcp85,86,4.740010800412757,5.0,access1.3_rcp85,86
0,3.389408200564979e-07,6.0,access1.3_rcp85,1,1.4545563855459605,6.0,access1.3_rcp85,1
1,-2.3065096620051783e-06,6.0,access1.3_rcp85,2,1.7536295724489734,6.0,access1.3_rcp85,2
2,-4.6760178987418595e-06,6.0,access1.3_rcp85,3,0.7119083885715028,6.0,access1.3_rcp85,3
3,-4.618564127640023e-06,6.0,access1.3_rcp85,4,1.3092395011594806,6.0,access1.3_rcp85,4
4,-6.366776098465961e-07,6.0,access1.3_rcp85,5,0.8464493873174649,6.0,access1.3_rcp85,5
5,6.419985079051418e-07,6.0,access1.3_rcp85,6,0.4145957479698108,6.0,access1.3_rcp85,6
6,-4.3854685517824566e-06,6.0,access1.3_rcp85,7,0.4213302382451396,6.0,access1.3_rcp85,7
7,-6.4636568121059275e-06,6.0,access1.3_rcp85,8,-0.23030090787400978,6.0,access1.3_rcp85,8
8,-2.920582276972266e-07,6.0,access1.3_rcp85,9,0.4348119619490071,6.0,access1.3_rcp85,9
9,3.6013624353058976e-06,6.0,access1.3_rcp85,10,0.22486496307785916,6.0,access1.3_rcp85,10
10,-3.5204566543303646e-06,6.0,access1.3_rcp85,11,0.3102587285503684,6.0,access1.3_rcp85,11
11,-4.034243859870757e-06,6.0,access1.3_rcp85,12,1.1429365044238622,6.0,access1.3_rcp85,12
12,-3.0028377907346333e-06,6.0,access1.3_rcp85,13,1.1329152924735852,6.0,access1.3_rcp85,13
13,-6.382839351434869e-06,6.0,access1.3_rcp85,14,1.7584492191611338,6.0,access1.3_rcp85,14
14,6.073728630360107e-07,6.0,access1.3_rcp85,15,0.836803362032347,6.0,access1.3_rcp85,15
15,2.1446867750389758e-06,6.0,access1.3_rcp85,16,0.8300592221688986,6.0,access1.3_rcp85,16
16,-5.6939077086410475e-06,6.0,access1.3_rcp85,17,0.7538216066555632,6.0,access1.3_rcp85,17
17,-5.845895411391354e-06,6.0,access1.3_rcp85,18,1.2722502844178607,6.0,access1.3_rcp85,18
18,2.7058488048931314e-06,6.0,access1.3_rcp85,19,0.6200726462906737,6.0,access1.3_rcp85,19
19,-5.238746873304533e-06,6.0,access1.3_rcp85,20,1.3236183730945525,6.0,access1.3_rcp85,20
20,-5.53787072820351e-06,6.0,access1.3_rcp85,21,1.445960914009861,6.0,access1.3_rcp85,21
21,-6.658018669329581e-08,6.0,access1.3_rcp85,22,1.7761798124738366,6.0,access1.3_rcp85,22
22,-8.414224731317232e-06,6.0,access1.3_rcp85,23,0.7316064312003753,6.0,access1.3_rcp85,23
23,-8.691752376682518e-07,6.0,access1.3_rcp85,24,0.9827118903086802,6.0,access1.3_rcp85,24
24,2.4324626536531543e-06,6.0,access1.3_rcp85,25,1.1008968068773826,6.0,access1.3_rcp85,25
25,-5.206778047182828e-06,6.0,access1.3_rcp85,26,1.3342267464919217,6.0,access1.3_rcp85,26
26,-7.75170313582241e-06,6.0,access1.3_rcp85,27,1.6096324702402092,6.0,access1.3_rcp85,27
27,-6.417787457619438e-06,6.0,access1.3_rcp85,28,2.263527105373922,6.0,access1.3_rcp85,28
28,-3.387298575302463e-07,6.0,access1.3_rcp85,29,0.9061357639333562,6.0,access1.3_rcp85,29
29,-6.478401085556879e-06,6.0,access1.3_rcp85,30,1.4165772143143207,6.0,access1.3_rcp85,30
30,-6.930038014907597e-06,6.0,access1.3_rcp85,31,2.5012588259739026,6.0,access1.3_rcp85,31
31,-7.340097587849864e-07,6.0,access1.3_rcp85,32,2.368344901615297,6.0,access1.3_rcp85,32
32,-1.5491367549328645e-06,6.0,access1.3_rcp85,33,1.4102044730470527,6.0,access1.3_rcp85,33
33,-4.857725390698864e-06,6.0,access1.3_rcp85,34,1.8219656187493782,6.0,access1.3_rcp85,34
34,-7.703773301420008e-06,6.0,access1.3_rcp85,35,1.594624585853809,6.0,access1.3_rcp85,35
35,-7.598684615873132e-06,6.0,access1.3_rcp85,36,2.2310756274058963,6.0,access1.3_rcp85,36
36,-4.027475425951939e-06,6.0,access1.3_rcp85,37,1.6772929915627224,6.0,access1.3_rcp85,37
37,-5.309996697040422e-06,6.0,access1.3_rcp85,38,2.162063195229444,6.0,access1.3_rcp85,38
38,-1.0126552060038884e-05,6.0,access1.3_rcp85,39,2.3308350276274807,6.0,access1.3_rcp85,39
39,-7.953975387714395e-06,6.0,access1.3_rcp85,40,2.6689162278728302,6.0,access1.3_rcp85,40
40,-2.6891565062082905e-06,6.0,access1.3_rcp85,41,1.6269367408405493,6.0,access1.3_rcp85,41
41,-1.718132234687229e-05,6.0,access1.3_rcp85,42,2.275448741648294,6.0,access1.3_rcp85,42
42,-1.3124653276280836e-05,6.0,access1.3_rcp85,43,2.6895493269508783,6.0,access1.3_rcp85,43
43,-9.95633534648242e-06,6.0,access1.3_rcp85,44,2.3278425198785277,6.0,access1.3_rcp85,44
44,-1.0517943891799978e-05,6.0,access1.3_rcp85,45,1.711732364763396,6.0,access1.3_rcp85,45
45,-2.0845248670826794e-05,6.0,access1.3_rcp85,46,2.2210229868344578,6.0,access1.3_rcp85,46
46,-7.22224244182096e-06,6.0,access1.3_rcp85,47,2.5025625221509182,6.0,access1.3_rcp85,47
47,-1.2728006611404657e-05,6.0,access1.3_rcp85,48,2.9484832755757115,6.0,access1.3_rcp85,48
48,-1.3656404841750102e-05,6.0,access1.3_rcp85,49,2.739501241620642,6.0,access1.3_rcp85,49
49,-1.0258117464109058e-05,6.0,access1.3_rcp85,50,2.5875430407443876,6.0,access1.3_rcp85,50
50,-1.1893448696963839e-05,6.0,access1.3_rcp85,51,2.5919843753178915,6.0,access1.3_rcp85,51
51,-1.0787035205946247e-05,6.0,access1.3_rcp85,52,2.7073229892734183,6.0,access1.3_rcp85,52
52,-8.8186310038857e-06,6.0,access1.3_rcp85,53,2.529914915393623,6.0,access1.3_rcp85,53
53,-5.247104847555929e-06,6.0,access1.3_rcp85,54,1.8551047335109043,6.0,access1.3_rcp85,54
54,-1.648192761229471e-05,6.0,access1.3_rcp85,55,2.2108153081037827,6.0,access1.3_rcp85,55
55,-7.770203546243284e-06,6.0,access1.3_rcp85,56,2.37398610316715,6.0,access1.3_rcp85,56
56,-1.4033816100408722e-05,6.0,access1.3_rcp85,57,2.8937894459473323,6.0,access1.3_rcp85,57
57,-1.4446079745099921e-05,6.0,access1.3_rcp85,58,2.7479209297513245,6.0,access1.3_rcp85,58
58,-6.839917180391638e-06,6.0,access1.3_rcp85,59,3.6192142559865106,6.0,access1.3_rcp85,59
59,-1.1883987613569423e-05,6.0,access1.3_rcp85,60,4.172261492519717,6.0,access1.3_rcp85,60
60,-1.5611117846844466e-05,6.0,access1.3_rcp85,61,3.2121630868135447,6.0,access1.3_rcp85,61
61,-1.3929289290090699e-05,6.0,access1.3_rcp85,62,3.2537645111955693,6.0,access1.3_rcp85,62
62,-1.4033012396595075e-05,6.0,access1.3_rcp85,63,3.6332265721065666,6.0,access1.3_rcp85,63
63,-1.4270281757664608e-05,6.0,access1.3_rcp85,64,4.552723037855037,6.0,access1.3_rcp85,64
64,-1.7931346534972753e-05,6.0,access1.3_rcp85,65,3.909479086330773,6.0,access1.3_rcp85,65
65,-1.2469832591508294e-05,6.0,access1.3_rcp85,66,3.204151947425679,6.0,access1.3_rcp85,66
